"TAZ_NG","TAZ_TRM_6.2","County","ATYPE","HH","HH_POP","MEANINC","Stud_GQ","Other_NonInst_GQ","Inst_GQ","Total_POP","StudGQ_NCSU","StudGQ_UNC","StudGQ_DUKE","StudGQ_NCCU","BuildingS_NCSU","BuildingS_UNC","BuildingS_DUKE","BuildingS_NCCU","Industry","Office","Service_RateLow","Service_RateHigh","Retail","IndOff_EarnLow","IndOff_EarnHigh","Service_EarnLow","Service_EarnHigh","Retail_EarnLow","Retail_EarnHigh","ADT","PCTCV","PCTAUTOEE","PCTCVEE","ZONEAREA","SHORTWALKA","LONGWALKAM","SHORTWALKO","LONGWALKOP","DISTGROUP","EXTERNAL","District","AVEBLOCK_P","AVEBLOCK_A","RoadwayLen","NMPathLen","ENROLLMENT","PASA","PrkRestrict","PASAYear","PrkCosW1","PrkCosW2","PrkCosW3","PrkCosO1","PrkCosO2","PrkCosO3","PrkCosU1","PrkCosU2","PrkCosU3","Campus","Campus_NCSU","Campus_UNC","Campus_DUKE","Campus_NCCU","In_ShortWalk_NCSU","In_ShortWalk_UNC","In_ShortWalk_DUKE","In_ShortWalk_NCCU","Housing_NCSU","Housing_UNC","Housing_DUKE","Housing_NCCU","NCSU_OFF","UNC_OFF","DUKE_OFF","NCCU_OFF","TOT_Area1","TOT_POP1","TOT_EMP1","EmpDen1","Density1","TRM_6.2_Fill","lehd_emp"
2905,875,"Harnett",4,237,633,88032,0,0,0,633,0,0,0,0,0,0,0,0,0,13,2,2,0,5.10448,7.89552,0.00,4,0.00,0.00,0,0.0000,0.0000,0.0000,8.0735,0.0000,0.0000,0.0000,0.0000,0.0000,0,31,0.0000,2.01829,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.297525,0.102885,0.005659,0.003351,0.781296,61,1,1.27992,80.4963,,20
2906,876,"Harnett",4,271,785,73045,0,1,45,831,0,0,0,0,0,0,0,0,77,3,45,0,3,66.4286,13.5714,29.2381,15.7619,3,0.00,0,0.0000,0.0000,0.0000,4.19203,0.0000,0.0000,0.0000,0.0000,0.0000,0,31,0.0000,0.837978,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.661529,0.050918,0.006405,0.006524,0.781304,146,23,29.438,242.547,,189
2907,877,"Harnett",4,226,599,72901,0,0,0,599,0,0,0,0,0,0,0,0,33,26,50,20,0,36.0345,22.9655,64.3103,5.68966,0.00,0.00,0,0.0000,0.0000,0.0000,5.00152,0.0000,0.0000,0.0000,0.0000,0.0000,0,31,0.0000,1.66671,0.00,0.00,45,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.443477,0.049835,0.004904,0.004995,0.781291,93,20,25.5987,167.452,,132
2908,878,"Harnett",4,378,1001,72901,0,0,0,1001,0,0,0,0,0,0,0,0,28,115,15,1,7,106.321,36.6789,7.5,8.5,7,0.00,0,0.0000,0.0000,0.0000,4.29122,0.0000,0.0000,0.0000,0.0000,0.0000,0,31,0.0000,0.857855,0.00,0.00,673,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.668311,0.033546,0.00422,0.004298,0.781284,182,30,38.3983,305.578,,101
2909,879,"Harnett",4,288,770,73177,0,0,0,770,0,0,0,0,0,0,0,0,6,13,22,0,0,13.4167,5.58333,15.6667,6.33333,0.00,0.00,0,0.0000,0.0000,0.0000,3.69164,0.0000,0.0000,0.0000,0.0000,0.0000,0,31,0.0000,1.22978,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.836221,0.093969,0.009247,0.009418,0.781274,162,8,10.2397,226.721,,22
2910,880,"Harnett",4,156,424,54785,0,0,0,424,0,0,0,0,0,0,0,0,4,30,19,0,7,26.6036,7.39642,18.2727,0.727273,7,0.00,0,0.0000,0.0000,0.0000,8.993,0.0000,0.0000,0.0000,0.0000,0.0000,0,31,0.0000,2.24774,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.128636,0.014455,0.001422,0.001449,0.781282,36,5,6.39974,58.1829,,21
2911,881,"Harnett",4,148,383,54785,0,0,0,383,0,0,0,0,0,0,0,0,20,15,8,0,0,22.2857,12.7143,4,4,0.00,0.00,0,0.0000,0.0000,0.0000,2.48489,0.0000,0.0000,0.0000,0.0000,0.0000,0,31,0.0000,0.620337,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.281072,0.031585,0.003108,0.003166,0.781297,121,13,16.639,186.342,,8
2912,882,"Harnett",4,284,734,74417,0,7,0,741,0,0,0,0,0,0,0,0,2,19,10,0,1,13.0385,7.96154,7.5,2.5,1,0.00,0,0.0000,0.0000,0.0000,5.06642,0.0000,0.0000,0.0000,0.0000,0.0000,0,31,0.0000,1.01275,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.327733,0.036828,0.003624,0.003691,0.781283,113,4,5.11978,154.318,,6
2913,883,"Harnett",4,192,484,74417,0,0,0,484,0,0,0,0,0,0,0,0,0,20,3,2,3,14.8842,5.11583,3.2266,1.7734,3,0.00,0,0.0000,0.0000,0.0000,4.08721,0.0000,0.0000,0.0000,0.0000,0.0000,0,31,0.0000,0.817102,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.136408,0.012718,0.001386,0.001412,0.78129,92,5,6.39967,129.859,,30
2914,884,"Harnett",4,378,1056,74417,0,0,0,1056,0,0,0,0,0,0,0,0,1,72,42,8,3,42.7697,30.2303,50,0.00,3,0.00,0,0.0000,0.0000,0.0000,2.56491,0.0000,0.0000,0.0000,0.0000,0.0000,0,31,0.0000,0.854863,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.307271,0.024817,0.003122,0.00318,0.781265,321,38,48.6391,502.870,,46
2915,885,"Harnett",4,38,99,66820,0,0,0,99,0,0,0,0,0,0,0,0,0,13,2,0,0,13,0.00,1.9375,0.0625,0.00,0.00,0,0.0000,0.0000,0.0000,0.409095,0.0000,0.0000,0.0000,0.0000,0.0000,0,43,0.0000,0.204308,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.013741,0.000104,5.1e-05,5.2e-05,0.781266,165,22,28.1594,264.458,,0
2916,1375,"Person",4,228,561,53501,0,0,0,561,0,0,0,0,0,0,0,0,15,59,6,0,0,72,2,3.90476,2.09524,0.00,0.00,0,0.0000,0.0000,0.0000,4.73295,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.525856,0.00,0.00,202,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.000361,0.009794,0.031865,0.012363,0.781754,92,13,16.6293,149.137,,50
2917,1376,"Person",4,193,495,53500,0,0,0,495,0,0,0,0,0,0,0,0,4,18,4,0,7,20.5,1.5,3,1,5,2,0,0.0000,0.0000,0.0000,5.52057,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,1.10397,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00058,0.012078,0.051275,0.019894,0.78174,70,4,5.11679,99.222,,14
2918,1377,"Person",4,394,1030,48360,0,0,0,1030,0,0,0,0,0,0,0,0,2,14,20,0,6,14.7015,1.29851,11,9,4.28571,1.71429,0,0.0000,0.0000,0.0000,7.36765,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.81851,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.001798,0.048831,0.158867,0.061638,0.781716,109,4,5.11695,149.115,,25
2919,1378,"Person",4,182,475,48360,0,3,0,478,0,0,0,0,0,0,0,0,1,4,17,11,12,4.76119,0.238806,17.8095,10.1905,6.16541,5.83459,0,0.0000,0.0000,0.0000,2.50243,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,1.25012,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.001264,0.034329,0.111686,0.043333,0.781715,148,14,17.9093,223.202,,33
2920,1379,"Person",4,370,1016,53918,0,0,0,1016,0,0,0,0,0,0,0,0,23,9,11,0,7,29,3,6.05426,4.94574,5.38538,1.61462,0,0.0000,0.0000,0.0000,17.1377,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,2.85611,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.002972,0.057769,0.262631,0.101897,0.781715,46,2,2.55848,63.6842,,47
2921,1380,"Person",4,260,597,74463,0,0,0,597,0,0,0,0,0,0,0,0,33,3,7,0,14,25.5455,10.4545,7,0.00,14,0.00,0,0.0000,0.0000,0.0000,7.11073,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,1.77725,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.000328,0.008895,0.02894,0.011228,0.78178,65,6,7.67479,97.66,,241
2922,1381,"Person",4,167,403,74499,0,0,0,403,0,0,0,0,0,0,0,0,108,9,10,0,0,52.8396,64.1604,8.76923,1.23077,0.00,0.00,0,0.0000,0.0000,0.0000,6.47196,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,1.61797,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.000149,0.00406,0.013208,0.005125,0.781792,48,15,19.1867,97.688,,183
2923,1382,"Person",4,572,1338,49773,0,0,56,1394,0,0,0,0,0,0,0,0,15,105,74,1,45,110.141,9.85942,72,3,45,0.00,0,0.0000,0.0000,0.0000,5.99642,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.54503,0.00,0.00,435,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00169,0.06625,0.149373,0.057955,0.71892,160,28,38.9473,296.223,,169
2924,1383,"Person",2,185,383,24697,0,34,74,491,0,0,0,0,0,0,0,0,103,225,601,100,405,227.095,100.905,500.764,200.236,369.248,35.7524,0,0.0000,0.0000,0.0000,0.343348,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.014868,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.001152,0.031301,0.101834,0.03951,0.781749,975,1511,1932.845,4903.074,,910
2925,1384,"Person",2,398,803,24696,0,13,0,816,0,0,0,0,0,0,0,0,22,45,208,23,277,66.8202,0.179775,166.231,64.7692,268.914,8.08594,0,0.0000,0.0000,0.0000,0.422002,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.014536,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.002497,0.067805,0.220599,0.08559,0.78174,1058,1398,1788.317,4735.895,,507
2926,1385,"Person",3,617,1553,43761,0,5,0,1558,0,0,0,0,0,0,0,0,69,70,39,10,22,110.655,28.3447,26.2353,22.7647,19.1493,2.85074,0,0.0000,0.0000,0.0000,2.24467,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.111959,0.00,0.00,292,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.003551,0.09644,0.313762,0.121736,0.781737,540,73,93.3818,867.396,,350
2927,1386,"Person",3,269,660,27603,0,0,0,660,0,0,0,0,0,0,0,0,0,18,21,0,0,12.1438,5.85621,18.4136,2.5864,0.00,0.00,0,0.0000,0.0000,0.0000,0.726515,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.07262,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.001208,0.032809,0.106741,0.041414,0.781755,605,42,53.7253,875.519,,96
2928,1387,"Person",3,436,841,29131,0,0,130,971,0,0,0,0,0,0,0,0,25,188,245,9,120,135.516,77.4836,195.207,58.7933,120,0.00,0,0.0000,0.0000,0.0000,0.815803,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.067932,0.00,0.00,1338,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.001539,0.041802,0.136001,0.052767,0.781742,730,492,629.364,2124.219,,451
2929,1388,"Person",3,230,588,45456,0,0,63,651,0,0,0,0,0,0,0,0,0,76,478,230,9,62.2985,13.7015,566.955,141.045,9,0.00,0,0.0000,0.0000,0.0000,2.68897,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.671157,0.00,0.00,479,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00101,0.02743,0.089243,0.034625,0.781762,184,237,303.161,808.779,,758
2930,1389,"Person",3,193,469,45456,0,0,0,469,0,0,0,0,0,0,0,0,130,0,0,0,2,130,0.00,0.00,0.00,2,0.00,0,0.0000,0.0000,0.0000,0.444133,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.063407,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.000592,0.016083,0.052324,0.020301,0.781766,479,179,228.969,1045.797,,101
2931,1390,"Person",4,268,678,45310,0,0,0,678,0,0,0,0,0,0,0,0,2,20,4,0,15,19,3,3.33333,0.666667,15,0.00,0,0.0000,0.0000,0.0000,1.66889,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.208546,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.000779,0.021164,0.068854,0.026715,0.78177,317,19,24.3038,451.459,,49
2932,1391,"Person",4,297,693,37869,0,0,0,693,0,0,0,0,0,0,0,0,27,114,4,37,14,122.143,18.8565,41,0.00,13.0404,0.959596,0,0.0000,0.0000,0.0000,1.82356,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.911082,0.00,0.00,697,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00271,0.073597,0.239442,0.0929,0.781736,300,82,104.895,582.164,,338
2933,1392,"Person",3,107,267,37751,0,6,0,273,0,0,0,0,0,0,0,0,79,126,287,113,48,129.077,75.9229,324.057,75.943,43.45,4.55,0,0.0000,0.0000,0.0000,0.173422,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.015692,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.000948,0.025743,0.083752,0.032495,0.78173,781,1182,1512.030,3858.989,,190
2934,1393,"Person",3,141,335,37751,0,5,0,340,0,0,0,0,0,0,0,0,0,5,1,20,14,4.41176,0.588235,20.7059,0.294118,11.55,2.45,0,0.0000,0.0000,0.0000,0.257019,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.051382,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.001214,0.042804,0.107256,0.041614,0.78172,864,499,638.336,2312.633,,337
2935,1394,"Person",3,304,661,43648,0,1,0,662,0,0,0,0,0,0,0,0,72,125,248,17,8,187.183,9.81747,257.798,7.20199,8,0.00,0,0.0000,0.0000,0.0000,0.517866,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.057306,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.001654,0.044928,0.146171,0.056712,0.781756,850,607,776.457,2555.922,,817
2936,1395,"Person",3,291,666,43646,0,15,0,681,0,0,0,0,0,0,0,0,200,34,202,123,95,220.325,13.675,287.835,37.1647,95,0.00,0,0.0000,0.0000,0.0000,0.64046,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.058173,0.00,0.00,72,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.002306,0.062635,0.203779,0.079064,0.781728,803,665,850.679,2636.225,,757
2937,1396,"Person",4,150,379,69540,0,0,0,379,0,0,0,0,0,0,0,0,2,17,19,0,2,15.6014,3.3986,17.4965,1.5035,0.5,1.5,0,0.0000,0.0000,0.0000,5.93784,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.98945,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.007177,0.141664,0.634207,0.246064,0.78165,49,5,6.39672,74.787,,9
2938,1397,"Person",4,36,91,69540,0,0,0,91,0,0,0,0,0,0,0,0,0,8,4,0,3,8,0.00,4,0.00,0.75,2.25,0,0.0000,0.0000,0.0000,3.21518,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.642814,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00073,0.016975,0.075992,0.02593,0.781643,22,3,3.83807,35.4053,,1
2939,1398,"Person",4,163,426,69540,0,2,0,428,0,0,0,0,0,0,0,0,8,6,1,0,0,10,4,1,0.00,0.00,0.00,0,0.0000,0.0000,0.0000,8.64753,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,2.16166,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.003898,0.076898,0.34442,0.133631,0.781656,38,1,1.27934,51.0345,,19
2940,1399,"Person",4,350,834,69540,0,0,0,834,0,0,0,0,0,0,0,0,40,25,5,0,0,52.8935,12.1065,4.69388,0.306122,0.00,0.00,0,0.0000,0.0000,0.0000,14.8104,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,1.23405,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.003589,0.070802,0.317118,0.123038,0.781677,44,3,3.8379,63.5484,,29
2941,1400,"Person",4,624,1528,66834,0,0,0,1528,0,0,0,0,0,0,0,0,28,57,12,8,17,73.3895,11.6105,10.4406,9.55944,4.25,12.75,0,0.0000,0.0000,0.0000,10.3640,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.647544,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.026523,0.720358,2.34363,0.9093,0.78164,115,9,11.5143,168.905,,41
2942,1401,"Person",4,434,1125,56682,0,0,0,1125,0,0,0,0,0,0,0,0,10,47,4,0,2,53.6667,3.33333,2.84615,1.15385,0.5,1.5,0,0.0000,0.0000,0.0000,8.27534,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,1.03427,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.010716,0.211404,0.946862,0.367371,0.781684,106,5,6.39645,147.703,,12
2943,1402,"Person",4,441,1224,56681,0,0,0,1224,0,0,0,0,0,0,0,0,307,119,17,6,28,303.077,122.923,16.7087,6.29129,7,21,0,0.0000,0.0000,0.0000,7.43922,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.7437,0.00,0.00,619,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.011664,0.256643,1.03065,0.39988,0.781681,128,50,63.9647,284.735,,765
2944,1403,"Person",4,431,1117,52488,0,0,0,1117,0,0,0,0,0,0,0,0,72,17,57,9,23,51.2203,37.7797,53.4335,12.5665,21.5,1.5,0,0.0000,0.0000,0.0000,8.9342,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,1.11643,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.004966,0.134881,0.438824,0.170258,0.781692,97,15,19.1891,160.385,,84
2945,1404,"Person",3,106,259,52488,0,0,0,259,0,0,0,0,0,0,0,0,107,16,58,5,132,98.8621,24.1379,49.0428,13.9572,95.9737,36.0263,0,0.0000,0.0000,0.0000,0.822359,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.091355,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.001476,0.040089,0.130426,0.050603,0.781685,336,395,505.318,1385.623,,214
2946,1405,"Person",4,336,898,35329,0,0,0,898,0,0,0,0,0,0,0,0,2,108,12,41,2,46.2242,63.7758,42.314,10.686,2,0.00,0,0.0000,0.0000,0.0000,2.62433,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.327944,0.00,0.00,516,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.002443,0.109472,0.21589,0.083763,0.781721,267,49,62.6822,460.114,,38
2947,1406,"Person",4,182,464,35329,0,0,0,464,0,0,0,0,0,0,0,0,15,6,29,0,1,21,0.00,18.1608,10.8392,1,0.00,0,0.0000,0.0000,0.0000,3.13533,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.626979,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.002236,0.110083,0.197615,0.076672,0.7817,115,12,15.3512,176.151,,35
2948,1407,"Person",3,205,511,35329,0,0,0,511,0,0,0,0,0,0,0,0,346,61,37,1,140,406.286,0.714286,34.8631,3.13686,134,6,0,0.0000,0.0000,0.0000,0.426419,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.070951,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.003829,0.103984,0.338305,0.131258,0.781711,528,562,718.935,2035.268,,108
2949,1408,"Person",3,97,202,37751,0,0,0,202,0,0,0,0,0,0,0,0,0,3,33,0,8,3,0.00,30.0588,2.94118,6.6,1.4,0,0.0000,0.0000,0.0000,0.076556,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.025249,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00088,0.023898,0.07775,0.030166,0.78172,668,498,637.057,2059.484,,488
2950,1409,"Person",3,24,58,35329,0,0,0,58,0,0,0,0,0,0,0,0,11,58,99,4,573,55.0759,13.9241,96.533,6.46695,570,3,0,0.0000,0.0000,0.0000,0.519421,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.518887,0.00,0.00,265,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.000303,0.008234,0.02679,0.010394,0.781713,159,732,936.405,1974.559,,264
2951,1410,"Person",4,934,2327,63907,0,0,0,2327,0,0,0,0,0,0,0,0,11,80,37,2,22,65.1764,25.8236,35.5159,3.48413,11.3095,10.6905,0,0.0000,0.0000,0.0000,12.5112,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.694975,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.035547,2.14181,3.88407,1.21868,0.781629,145,9,11.5144,207.289,,56
2952,1411,"Person",4,291,697,45936,0,0,0,697,0,0,0,0,0,0,0,0,0,30,233,16,58,21.4286,8.57143,210.138,38.8621,58,0.00,0,0.0000,0.0000,0.0000,5.37024,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,0.671057,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.005643,0.188305,0.498627,0.193461,0.781679,100,48,61.4063,244.076,,285
2953,1412,"Person",4,326,804,63907,0,0,0,804,0,0,0,0,0,0,0,0,410,23,12,19,61,258.667,174.333,27.0509,3.9491,36.1746,24.8254,0,0.0000,0.0000,0.0000,10.2264,0.0000,0.0000,0.0000,0.0000,0.0000,0,36,0.0000,1.46055,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00892,0.242257,0.788166,0.305798,0.781664,61,40,51.1729,174.829,,93
