taz,airport_productions,lng,lat,TAZ_TRM_6.2,County,ATYPE,HH,HH_POP,MEANINC,Stud_GQ,Other_NonInst_GQ,Inst_GQ,Total_POP,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,Industry,Office,Service_RateLow,Service_RateHigh,Retail,IndOff_EarnLow,IndOff_EarnHigh,Service_EarnLow,Service_EarnHigh,Retail_EarnLow,Retail_EarnHigh,ADT,PCTCV,PCTAUTOEE,PCTCVEE,ZONEAREA,SHORTWALKA,LONGWALKAM,SHORTWALKO,LONGWALKOP,DISTGROUP,EXTERNAL,District,AVEBLOCK_P,AVEBLOCK_A,RoadwayLen,NMPathLen,ENROLLMENT,PASA,PrkRestrict,PASAYear,PrkCosW1,PrkCosW2,PrkCosW3,PrkCosO1,PrkCosO2,PrkCosO3,PrkCosU1,PrkCosU2,PrkCosU3,Campus,Campus_NCSU,Campus_UNC,Campus_DUKE,Campus_NCCU,In_ShortWalk_NCSU,In_ShortWalk_UNC,In_ShortWalk_DUKE,In_ShortWalk_NCCU,Housing_NCSU,Housing_UNC,Housing_DUKE,Housing_NCCU,NCSU_OFF,UNC_OFF,DUKE_OFF,NCCU_OFF,TOT_Area1,TOT_POP1,TOT_EMP1,EmpDen1,Density1,TRM_6.2_Fill,lehd_emp,Pct_Worker,PctHighEarn,employment,workers,high_earners,observed_productions,estimated_productions
2513,3,-78.67009952269888,35.912208405427734,2513,Wake,3,67,201,131193,0,0,0,201,0,0,0,0,0,0,0,0,3,5,10,0,0,4,4,8.46667,1.53333,0,0,0,0,0,0,0.182461,0,0,0,0,0,0,12,0,0.090792,0,0.125049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47035,0.529734,0.256936,0.261696,0.781446,873,138,176.596,1451.181,NA,9,48,25,18,96.47999999999999,24.119999999999997,4.838189441995484,3.683521645763688
2514,7,-78.66844473237413,35.90599079276313,2514,Wake,2,199,607,131193,0,0,0,607,0,0,0,0,0,0,0,0,0,120,17,0,0,101.496,18.5037,13.5268,3.47317,0,0,0,0,0,0,0.366932,2.0726,9.1866,0,0,0,0,28,0,0.182875,0,2.4284,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33695,1.51962,0.705917,0.713497,0.781445,1577,850,1087.729,4075.438,NA,101,48,44,137,291.36,128.19840000000002,11.289108697989462,14.786506781518648
2515,3,-78.67765276363201,35.90770397320077,2515,Wake,3,116,334,131193,0,0,0,334,0,0,0,0,0,0,0,0,4,5,23,5,11,6.4,2.6,22.659300000000002,5.34074,3.96,7.04,0,0,0,0,0.319345,14.7695,37.9313,0,0,0,0,28,0,0.159411,0,0.220372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19068,1.00916,0.469707,0.474504,0.781428,1009,242,309.689,1876.986,NA,13,48,25,48,160.32,40.08,4.838189441995484,6.156624609004255
2516,33,-78.6584638600358,35.90422384286345,2516,Wake,2,368,703,131193,0,0,0,703,0,0,0,0,0,0,0,0,238,70,278,32,438,241.208,66.7919,147.791,162.209,250.453,187.547,0,0,0,0,0.14253,18.4462,39.9479,0,0,0,0,28,0,0.020332,0,3.6077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35618,1.48258,0.686319,0.694109,0.781446,1938,2010,2572.153,7345.105,NA,758,48,26,1056,337.44,87.73440000000001,53.22008386195032,49.58486425744226
2517,6,-78.65687500007947,35.909009341923735,2517,Wake,2,7,16,131193,0,0,0,16,0,0,0,0,0,0,0,0,0,52,14,25,28,38.5734,13.4266,26.848,12.152,20.935,7.06504,0,0,0,0,0.261013,3.1121,23.0035,0,0,0,0,12,0,0.064793,0,1.67844,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12608,0.03468,0.016069,0.016249,0.781429,1160,1148,1469.103,4263.189,NA,355,48,6,119,7.68,0.4608,9.676378883990967,6.3614633079651854
2518,25,-78.63578198102074,35.899341277704515,2518,Wake,3,340,974,217362,0,0,0,974,0,0,0,0,0,0,0,0,0,51,48,45,223,22.1333,28.8667,59.6667,33.3333,192.762,30.2384,0,0,0,0,0.822879,5.3683,36.4523,0,0,0,0,12,0,0.091159,0,2.32825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72078,0.758771,0.348838,0.353308,0.781419,1033,675,863.814,2955.811,NA,350,47,14,367,457.78,64.0892,40.31824534996237,24.761919048657845
2519,4,-78.64829770585305,35.905930176314534,2519,Wake,3,157,510,217358,0,0,0,510,0,0,0,0,0,0,0,0,5,19,36,29,2,8.33333,15.6667,59.0596,5.94043,1.59763,0.402367,0,0,0,0,0.326101,22.0684,32.8704,0,0,0,0,12,0,0.081462,0,1.2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.025,0.557166,0.258042,0.260932,0.781445,1092,738,944.404,3183.7,NA,77,47,31,91,239.7,74.307,6.450919255993979,10.98822706669085
2520,22,-78.64451234686068,35.916386476317214,2520,Wake,3,241,667,206406,0,0,0,667,0,0,0,0,0,0,0,0,7,13,20,0,3,2.5,17.5,2,18,0.857143,2.14286,0,0,0,0,0.559214,0,0,0,0,0,0,12,0,0.079627,0,0.062223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13591,0.661213,0.320707,0.326648,0.78143,834,72,92.1388,1241.55,NA,67,47,54,43,313.49,169.2846,35.480055907966886,16.49047015139847
2521,7,-78.6305741733257,35.909320600293405,2521,Wake,4,131,421,206398,0,0,0,421,0,0,0,0,0,0,0,0,0,19,34,0,4,1,18,5.06086,28.9391,1.14286,2.85714,0,0,0,0,0.982473,0,0,0,0,0,0,12,0,0.327334,0,0.236601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3573,0.266063,0.129048,0.131439,0.781426,363,53,67.8248,592.822,NA,41,47,59,57,197.86999999999998,116.74329999999998,11.289108697989462,11.904963354631844
2522,2,-78.60345765931466,35.91512471590986,2522,Wake,3,64,206,182566,0,0,0,206,0,0,0,0,0,0,0,0,0,18,43,11,0,6.09524,11.9048,35.3333,18.6667,0,0,0,0,0,0,0.5774,18.5428,38.3738,0,0,0,0,12,0,0.192092,0,0.386605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670722,0.113217,0.054914,0.061941,0.781442,417,241,308.404,1116.959,NA,16,47,25,72,96.82,24.205,3.2254596279969894,4.795165890189425
2523,10,-78.61750391520863,35.89739918499207,2523,Wake,3,21,65,182564,0,0,0,65,0,0,0,0,0,0,0,0,28,38,227,38,114,27.3966,38.6034,174.881,90.1188,114,0,0,0,0,0,0.184504,0,13.7992,0,0,0,0,12,0,0.061322,0,1.76463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35055,0.055802,0.025611,0.025955,0.781437,1084,1026,1312.966,3870.591,NA,898,47,24,445,30.549999999999997,7.331999999999999,16.127298139984948,14.073944768695899
2524,9,-78.61270327850542,35.9054736921994,2524,Wake,3,239,671,182564,0,0,0,671,0,0,0,0,0,0,0,0,25,49,50,0,25,20.1429,53.8571,31.8929,18.1071,18.75,6.25,0,0,0,0,0.861699,5.6133,17.8609,0,0,0,0,12,0,0.171909,0,0.21777,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8916,0.447601,0.217099,0.242993,0.78145,595,184,235.46,1206.765,NA,78,47,29,149,315.37,91.45729999999999,14.514568325986453,12.787078637928985
2525,2,-78.65567709307243,35.99083872954792,2525,Wake,4,94,234,157257,0,0,0,234,0,0,0,0,0,0,0,0,2,8,6,0,3,8.85714,1.14286,3.94872,2.05128,0,3,0,0,0,0,1.57393,0,0,0,0,0,0,12,0,0.393242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428686,0.207712,0.360041,0.320993,0.734828,118,9,12.2478,183.748,NA,11,48,49,19,112.32,55.03679999999999,3.2254596279969894,6.488607059923278
2526,3,-78.67849385879248,36.00298025786984,2526,Wake,4,136,401,157257,0,0,0,401,0,0,0,0,0,0,0,0,0,10,40,0,0,10,0,28.4941,11.5059,0,0,0,0,0,0,1.75985,0,0,0,0,0,0,12,0,0.585534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783239,0.379243,0.650849,0.577436,0.747042,170,23,30.7881,285.798,NA,3,48,49,50,192.48,94.31519999999999,4.838189441995484,9.585788869449063
2527,32,-78.62111332788851,35.945820287803436,2527,Wake,3,401,1175,179548,0,0,0,1175,0,0,0,0,0,0,0,0,8,59,12,19,2,43.3171,23.6829,14.0338,16.9662,1.31818,0.681818,0,0,0,0,1.49498,0,0,0,0,0,0,12,0,0.373074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72085,0.72519,0.351738,0.358254,0.765074,605,51,66.6602,916.858,NA,194,44,48,100,517,248.16,51.60735404795183,25.799715643484962
2528,7,-78.6585854622169,36.03973631857604,2528,Wake,4,192,506,92373,0,0,0,506,0,0,0,0,0,0,0,0,19,72,0,0,0,41.7273,49.2727,0,0,0,0,0,0,0,0,6.09534,0,0,0,0,0,0,11,0,2.03156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942687,0.307565,0.87852,0.604422,0.781496,64,11,14.0756,108.517,NA,96,47,15,91,237.82,35.672999999999995,11.289108697989462,6.831065825092893
2529,0,-78.7039518206605,36.0478196378921,2529,Wake,4,77,215,92373,0,0,0,215,0,0,0,0,0,0,0,0,11,5,3,1,0,12.6531,3.34694,3.33333,0.666667,0,0,0,0,0,0,3.27379,0,0,0,0,0,0,11,0,0.814824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426585,0.134529,0.536418,0.263673,0.781528,47,4,5.11818,69.8193,NA,8,47,29,20,101.05,29.304499999999997,0,4.584116072074903
2532,9,-78.62851651608072,36.0299584870159,2532,Wake,4,357,1110,124589,0,0,0,1110,0,0,0,0,0,0,0,0,10,83,81,0,0,61.663,31.337,41,40,0,0,0,0,0,0,2.15881,0,0,0,0,0,0,11,0,0.539284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05394,0.348584,0.744505,0.643522,0.781493,393,59,75.4965,645.681,NA,71,47,42,174,521.6999999999999,219.11399999999998,14.514568325986453,22.157335299733695
2533,13,-78.62874365505364,36.00466921456564,2533,Wake,4,477,1362,124590,0,0,0,1362,0,0,0,0,0,0,0,0,71,42,32,7,1,45.1118,67.8882,20.9838,18.0162,0,1,0,0,0,0,6.21787,0,0,0,0,0,0,11,0,0.621218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8557,0.613684,1.56378,1.11015,0.60128,131,14,23.2837,261.908,NA,115,47,29,153,640.14,185.64059999999998,20.96548758198043,21.98272634278864
2534,4,-78.60988914262829,36.033641962104184,2534,Wake,4,265,803,110142,0,0,0,803,0,0,0,0,0,0,0,0,6,11,11,0,0,5,12,0,11,0,0,0,0,0,0,2.58993,0,0,0,0,0,0,11,0,0.51743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571281,0.188948,0.403556,0.482868,0.781504,242,8,10.2367,329.021,NA,27,47,29,28,377.40999999999997,109.44889999999998,6.450919255993979,11.16742822841534
2535,2,-78.57962566629153,36.00621896780879,2535,Wake,4,219,678,176984,0,0,0,678,0,0,0,0,0,0,0,0,2,19,46,0,5,10.4848,10.5152,20,26,0.289855,4.71014,0,0,0,0,1.74173,0,0,0,0,0,0,11,0,1.74161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308657,0.084135,0.214391,0.21504,0.781491,304,32,40.9474,466.45,NA,39,47,38,72,318.65999999999997,121.09079999999999,3.2254596279969894,12.423991633422153
2536,5,-78.56492763193987,35.99434486142314,2536,Wake,4,334,1030,176984,0,0,0,1030,0,0,0,0,0,0,0,0,52,32,19,44,11,45.2463,38.7537,53.3409,9.65909,0.637681,10.3623,0,0,0,0,2.27501,0,0,0,0,0,0,29,0,0.454422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735917,0.088383,0.2781,0.278941,0.781493,357,60,76.7761,602.036,NA,126,47,28,158,484.09999999999997,135.548,8.063649069992474,20.48264093319332
2537,13,-78.5934280923777,35.99166260756115,2537,Wake,4,402,1138,176983,0,0,0,1138,0,0,0,0,0,0,0,0,0,48,123,2,0,17.6364,30.3636,47,78,0,0,0,0,0,0,2.71518,0,0,0,0,0,0,11,0,0.452385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755318,0.249785,0.636498,0.461824,0.781501,327,49,62.6999,537.019,NA,127,47,24,173,534.86,128.3664,20.96548758198043,13.448343529867339
2538,5,-78.58191863276379,36.02416183660788,2538,Wake,4,310,824,110144,0,0,0,824,0,0,0,0,0,0,0,0,29,28,8,0,5,29.734,27.266,5,3,0.289855,4.71014,0,0,0,0,2.52526,0,0,0,0,0,0,11,0,0.280567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638015,0.21099299999999999,0.537648,0.539274,0.78149,255,21,26.8717,377.126,NA,29,47,29,70,387.28,112.31119999999999,8.063649069992474,13.135063739033365
2539,4,-78.57503815578353,35.96291471007936,2539,Wake,4,263,800,176981,0,0,0,800,0,0,0,0,0,0,0,0,12,62,30,0,2,43.4196,30.5804,11.508,18.492,0.115942,1.88406,0,0,0,0,2.18066,0,0,0,0,0,0,29,0,0.311375,0,0.242717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895949,0.143987,0.280141,0.280988,0.740165,271,35,47.2868,455.575,NA,60,47,32,106,376,120.32000000000001,6.450919255993979,13.565728716417137
2540,6,-78.60670118303025,35.974617688948634,2540,Wake,4,94,236,176984,0,0,0,236,0,0,0,0,0,0,0,0,8,8,0,0,2,6.73333,9.26667,0,0,0.115942,1.88406,0,0,0,0,2.03956,0,0,0,0,0,0,11,0,2.03948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21725,0.071845,0.183074,0.129651,0.762266,93,7,9.18314,139.374,NA,16,47,29,18,110.91999999999999,32.166799999999995,9.676378883990967,4.777207038101941
2541,0,-78.5587936481032,36.01822260249995,2541,Wake,4,81,214,110144,0,0,0,214,0,0,0,0,0,0,0,0,20,18,0,0,0,18.3333,19.6667,0,0,0,0,0,0,0,0,0.434038,0,0,0,0,0,0,29,0,0.216812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144901,0.034382,0.087611,0.087876,0.781514,364,48,61.4193,581.934,NA,5,47,29,38,100.58,29.1682,0,5.181334079341127
2542,8,-78.6226962523031,35.863652402670624,2542,Wake,2,119,218,31930,0,0,0,218,0,0,0,0,0,0,0,0,91,444,1033,30,111,280.22,254.78,635.341,427.659,102.8,8.2,0,0,0,0,0.12202,100,0,0,0,0,0,28,0,0.024367,0,2.80777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6712,0.412256,0.186669,0.189859,0.781421,3380,3460,4427.831,12700.455,NA,1412,53,57,1709,115.54,65.8578,12.901838511987958,29.710303996100134
2543,23,-78.62670506517661,35.86722451492278,2543,Wake,2,935,1902,31944,0,0,0,1902,0,0,0,0,0,0,0,0,0,70,602,21,527,51.7948,18.2052,454.306,168.694,496.944,30.0564,0,0,0,0,0.256322,53.3456,46.563,0,0,0,0,28,0,0.127688,0,5.89908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1728,3.86576,1.75563,1.78421,0.781419,3543,3777,4833.516,13676.393,NA,1901,53,13,1220,1008.0600000000001,131.04780000000002,37.09278572196538,46.298407091596616
2544,34,-78.63281644538152,35.85923678671067,2544,Wake,2,832,1782,74210,0,0,0,1782,0,0,0,0,0,0,0,0,37,143,659,79,16,80.5539,99.4461,490.58,247.42,5.54545,10.4545,0,0,0,0,0.490093,59.7985,40.2015,0,0,0,0,28,0,0.04449,0,6.5022,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8955,2.42335,1.10253,1.1202,0.781421,3014,2155,2757.797,9073.301,NA,916,53,30,934,944.46,283.338,54.83281367594882,38.00789001204013
2545,13,-78.62238049473939,35.85512753825648,2545,Wake,2,771,1656,73640,0,10,0,1666,0,0,0,0,0,0,0,0,38,164,131,46,8,113.065,88.9352,137.545,39.4545,8,0,0,0,0,0,0.478181,73.2296,26.7704,0,0,0,0,28,0,0.03671,0,5.79489,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3867,1.93573,0.87424,0.889998,0.781416,2654,1235,1580.465,6385.764,NA,458,53,11,387,877.6800000000001,96.54480000000001,20.96548758198043,19.334391010085472
2546,8,-78.60246020846711,35.870602954884525,2546,Wake,3,335,765,143030,0,6,0,771,0,0,0,0,0,0,0,0,2,209,41,64,23,154.525,56.475,83.7788,21.2212,14,9,0,0,0,0,0.544182,33.0822,29.1068,0,0,0,0,28,0,0.108607,0,5.24998,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28176,0.368323,0.178647,0.208359,0.781422,1489,537,687.209,3205.319,NA,272,46,40,339,351.90000000000003,140.76000000000002,12.901838511987958,24.79851899341908
2547,7,-78.61236625511009,35.88401349791255,2547,Wake,3,243,630,156365,0,0,0,630,0,0,0,0,0,0,0,0,0,14,21,0,0,6,8,9.76923,11.2308,0,0,0,0,0,0,0.402556,0.5145,20.5834,0,0,0,0,28,0,0.100585,0,3.18546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84637,0.394819,0.179483,0.182436,0.781441,1456,378,483.721,2778.156,NA,18,46,30,35,289.8,86.94,11.289108697989462,9.046986321980425
2548,0,-78.60772230105479,35.88907909535819,2548,Wake,3,158,430,109556,0,0,0,430,0,0,0,0,0,0,0,0,21,2,15,0,0,0.666667,22.3333,6.9359,8.0641,0,0,0,0,0,0,0.217397,0,0,0,0,0,0,28,0,0.072263,0,1.8146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3952,0.429375,0.208259,0.212117,0.781424,1948,430,550.278,3533.707,NA,53,46,43,38,197.8,85.054,0,9.614679286790865
2549,5,-78.60177707704062,35.88125347962158,2549,Wake,2,180,484,156306,0,0,0,484,0,0,0,0,0,0,0,0,2,9,18,0,3,5,6,9.84615,8.15385,3,0,0,0,0,0,0.230473,0,0,0,0,0,0,28,0,0.076325,0,2.44832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93226,0.260976,0.126581,0.128926,0.781398,1964,706,903.508,4222.38,NA,10,46,30,32,222.64000000000001,66.792,8.063649069992474,7.503971984909838
2550,11,-78.62234563850251,35.879658689989014,2550,Wake,2,256,563,156365,0,0,0,563,0,0,0,0,0,0,0,0,6,79,39,10,0,61.9103,23.0897,23.3333,25.6667,0,0,0,0,0,0,0.120621,81.3516,18.6484,0,0,0,0,28,0,0.040005,0,3.76352,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19172,0.489071,0.222746,0.226154,0.7814,2070,1173,1501.151,5488.437,NA,136,46,43,134,258.98,111.3614,17.740027953983443,13.653443208642864
2551,7,-78.61434019290944,35.874893885765765,2551,Wake,3,454,1108,131539,0,6,0,1114,0,0,0,0,0,0,0,0,64,153,338,53,13,115.338,101.662,237.817,153.183,8.9359,4.0641,0,0,0,0,0.655071,31.293,41.0209,0,0,0,0,28,0,0.109063,0,6.60872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9622,1.03458,0.47091,0.478317,0.781435,1524,799,1022.478,3884.218,NA,614,46,21,621,509.68,107.0328,11.289108697989462,22.10926782751593
2552,11,-78.60888505578575,35.89339447251047,2552,Wake,2,249,704,109556,0,0,0,704,0,0,0,0,0,0,0,0,0,21,16,2,11,0.555556,20.4444,9.5122,8.4878,7.8,3.2,0,0,0,0,0.205671,0,0,0,0,0,0,28,0,0.04112,0,1.86025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5399,0.957258,0.464298,0.472898,0.781437,1803,868,1110.774,4408.255,NA,189,46,20,50,323.84000000000003,64.76800000000001,17.740027953983443,8.132911714088404
2553,6,-78.62078582599759,35.889828291027776,2553,Wake,2,506,1315,152540,0,0,0,1315,0,0,0,0,0,0,0,0,73,732,382,77,1,412.136,392.864,253.661,205.339,1,0,0,0,0,0,0.491301,35.7766,30.0473,0,0,0,0,28,0,0.044589,0,6.13934,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0447,1.30944,0.598808,0.607346,0.781416,1761,1418,1814.654,5685.919,NA,926,46,43,1265,604.9,260.10699999999997,9.676378883990967,49.18684880151524
2554,8,-78.6033551067612,35.89900984978961,2554,Wake,2,101,279,109555,0,6,0,285,0,0,0,0,0,0,0,0,28,72,409,3,16,79,21,291.485,120.515,16,0,0,0,0,0,0.152909,0,10.9018,0,0,0,0,28,0,0.038127,0,1.40636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08234,0.382301,0.185427,0.206471,0.781422,2098,1241,1588.131,5688.715,NA,710,46,54,528,128.34,69.3036,12.901838511987958,11.28571775147904
2555,4,-78.60445958493247,35.89613359740842,2555,Wake,2,51,140,109556,0,0,0,140,0,0,0,0,0,0,0,0,3,0,0,55,10,0,3,55,0,10,0,0,0,0,0,0.060646,0,0,0,0,0,0,28,0,0.059699,0,0.600382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01852,0.2066,0.100207,0.102063,0.781449,2087,1027,1314.226,5156.467,NA,0,46,0,68,64.4,0,6.450919255993979,6.959738330034739
2556,5,-78.61056632746224,35.85245935217638,2556,Wake,2,448,1203,43222,0,0,0,1203,0,0,0,0,0,0,0,0,12,66,162,15,0,48.4777,29.5223,121.975,55.0247,0,0,0,0,0,0,0.106708,79.8677,20.1323,0,0,0,0,28,0,0.053201,0,3.58134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7271,1.62672,0.732965,0.746722,0.78141,3994,2233,2857.655,10516.371,NA,156,51,45,255,613.53,276.0885,8.063649069992474,28.02930817390756
2557,8,-78.61487085916804,35.86604483198648,2557,Wake,2,656,1058,71136,0,0,0,1058,0,0,0,0,0,0,0,0,3,151,115,73,393,126.947,27.053,148.511,39.4887,384,9,0,0,0,0,0.2551,98.8877,1.1123,0,0,0,0,28,0,0.036397,0,4.54857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.636,1.20395,0.54329,0.553248,0.781418,2470,2176,2784.682,8427.996,NA,703,51,23,735,539.58,124.10340000000001,12.901838511987958,44.399643900614734
2558,2,-78.61368518413603,35.858556779912654,2558,Wake,2,365,778,55880,0,0,6,784,0,0,0,0,0,0,0,0,11,86,39,37,1,69.2504,27.7496,66.0606,9.93939,1,0,0,0,0,0,0.247103,75.9195,24.0805,0,0,0,0,28,0,0.0617,0,3.82224,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9418,1.0365,0.467956,0.476441,0.781403,3410,1078,1379.57,6973.33,NA,89,51,26,174,396.78000000000003,103.1628,3.2254596279969894,15.77817981508603
2559,3,-78.60754419244867,35.863483199027826,2559,Wake,2,146,312,71136,0,0,0,312,0,0,0,0,0,0,0,0,0,9,3,0,0,6,3,2,1,0,0,0,0,0,0,0.072359,78.6133,21.3867,0,0,0,0,28,0,0.072341,0,1.34483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58887,0.274902,0.133335,0.155738,0.781423,2593,910,1164.543,5520.976,NA,30,51,33,12,159.12,52.509600000000006,4.838189441995484,6.0290657446000875
2560,7,-78.60881063724183,35.85992560398325,2560,Wake,2,162,381,55880,0,0,0,381,0,0,0,0,0,0,0,0,0,4,7,0,3,4,0,5.33333,1.66667,3,0,0,0,0,0,0.087093,2.8274,97.1726,0,0,0,0,28,0,0.02903,0,1.26386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8278,0.373597,0.16836,0.171606,0.781414,3410,1019,1304.046,6830.414,NA,7,51,24,14,194.31,46.6344,11.289108697989462,5.599581758455055
2561,4,-78.60543905030646,35.854205743967995,2561,Wake,2,413,937,56854,0,0,0,937,0,0,0,0,0,0,0,0,118,31,157,0,26,144.105,4.89487,85.7143,71.2857,1,25,0,0,0,0,0.116085,37.3755,62.6245,0,0,0,0,28,0,0.023012,0,2.74711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6712,0.770191,0.373565,0.440944,0.781425,3545,2250,2879.357,9982.733,NA,221,51,18,332,477.87,86.0166,6.450919255993979,16.351279710826223
2562,2,-78.60325924211452,35.860745441015965,2562,Wake,2,215,477,56854,0,0,0,477,0,0,0,0,0,0,0,0,0,11,70,25,68,5.66667,5.33333,81.8182,13.1818,68,0,0,0,0,0,0.122572,75.5962,24.4038,0,0,0,0,28,0,0.020388,0,3.2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4417,0.385222,0.186844,0.220007,0.781407,2776,1647,2107.737,7539.237,NA,130,51,12,174,243.27,29.1924,3.2254596279969894,10.234587129719698
2563,2,-78.60196124280684,35.853343979341325,2563,Wake,2,159,298,46072,0,0,0,298,0,0,0,0,0,0,0,0,73,12,138,0,69,56.0168,28.9831,135.429,2.57143,69,0,0,0,0,0,0.111978,48.9861,51.0139,0,0,0,0,28,0,0.109934,0,1.01894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13704,0.275664,0.133705,0.157708,0.781414,2659,2871,3674.107,10352.178,NA,151,58,30,292,172.83999999999997,51.85199999999999,3.2254596279969894,13.441688209160676
