Geo_FIPS,total,poverty,non-poverty
371350118002,276,0,276
371350118003,420,95,325
371350119021,631,78,553
371350119022,296,0,296
371350119023,212,49,163
371350119024,689,45,644
371350119031,372,54,318
371350119032,487,18,469
371350119041,248,103,145
371350119042,413,71,342
371350119043,430,0,430
371350121011,364,78,286
371350121012,162,0,162
371350121013,770,177,593
371350121021,274,0,274
371350121022,362,0,362
371350121031,539,26,513
371350121032,661,107,554
371350122011,330,20,310
371350122012,475,0,475
371350122013,412,21,391
371350122021,863,0,863
371350122022,439,217,222
371350122023,622,68,554
371379501011,497,89,408
371379501012,373,17,356
371379501013,344,40,304
371379501031,606,145,461
371379501032,312,73,239
371379501041,362,188,174
371379501042,227,57,170
371379502021,571,16,555
371379502022,344,82,262
371379502023,377,22,355
371379502031,109,0,109
371379502032,141,15,126
371379502033,223,65,158
371379502034,158,0,158
371379502041,331,14,317
371379502042,223,8,215
371379502043,308,58,250
371379901000,0,0,0
371399601001,328,51,277
371399601002,322,99,223
371399602001,405,75,330
371399602002,199,42,157
371399602003,188,73,115
371399602004,346,41,305
371399603001,462,100,362
371399603002,609,378,231
371399604001,399,79,320
371399604002,246,9,237
371399604003,302,9,293
371399604004,277,53,224
371399604005,439,110,329
371399605011,392,39,353
371399605012,873,70,803
371399605021,783,90,693
371399605022,517,69,448
371399605023,460,0,460
371399605031,806,176,630
371399605032,210,38,172
371399606001,586,13,573
371399606002,354,31,323
371399606003,470,0,470
371399606004,1405,37,1368
371399607011,779,47,732
371399607012,329,25,304
371399607013,318,11,307
371399607014,668,102,566
371399607020,0,0,0
371399607021,700,76,624
371399607022,344,42,302
371399607023,269,57,212
371419201041,287,45,242
371419201042,960,123,837
371419201043,136,7,129
371419201051,399,87,312
371419201052,330,33,297
371419201061,802,58,744
371419202011,1279,17,1262
371419202012,801,0,801
371419202013,717,59,658
371419202021,819,61,758
371419202022,1270,123,1147
371419202023,872,16,856
371419202031,1007,104,903
371419202032,988,94,894
371419202041,254,39,215
371419202042,683,129,554
371419203001,727,130,597
371419203002,690,177,513
371419203003,232,19,213
371419204011,348,102,246
371419204012,659,124,535
371419204021,549,40,509
371419204022,742,209,533
371419204031,354,39,315
371419204032,292,24,268
371419204033,434,53,381
371419205011,869,105,764
371419205012,493,55,438
371419205013,499,51,448
371419205021,616,132,484
371419206011,1245,408,837
371419206021,1130,114,1016
371419206022,822,184,638
371419206023,507,36,471
371419901000,0,0,0
371439201011,549,100,449
371439201012,770,127,643
371439201013,309,106,203
371439201020,0,0,0
371439201021,160,0,160
371439201022,705,60,645
371439201023,445,60,385
371439202011,186,15,171
371439202012,413,81,332
371439202013,495,80,415
371439202020,0,0,0
371439202021,795,39,756
371439202022,151,40,111
371439202023,643,10,633
371439202024,265,13,252
371459201001,995,111,884
371459201002,372,49,323
371459201003,603,51,552
371459201004,728,217,511
371459202001,587,73,514
371459202002,650,59,591
371459202003,683,33,650
371459202004,801,126,675
371459203001,789,183,606
371459203002,444,228,216
371459203003,823,122,701
371459203004,535,94,441
371459204001,352,76,276
371459204002,311,29,282
371459204003,530,104,426
371459205001,864,172,692
371459205002,626,59,567
371459205003,803,84,719
371459205004,400,23,377
371459206011,999,316,683
371459206012,416,49,367
371459206013,271,0,271
371459206014,594,49,545
371459206021,533,54,479
371459206022,822,112,710
371459206023,622,8,614
371470001011,228,76,152
371470001012,269,153,116
371470001013,466,268,198
371470001021,692,334,358
371470001022,640,236,404
371470002011,528,256,272
371470002012,1091,343,748
371470002013,469,193,276
371470002014,219,92,127
371470002021,422,89,333
371470002022,439,88,351
371470002023,310,12,298
371470003011,442,0,442
371470003012,826,52,774
371470003031,674,255,419
371470003032,306,200,106
371470003041,737,155,582
371470003042,578,144,434
371470003043,679,15,664
371470004001,90,72,18
371470004002,11,0,11
371470004003,519,64,455
371470004004,129,12,117
371470005011,693,23,670
371470005012,784,67,717
371470005013,602,393,209
371470005014,321,0,321
371470005031,613,72,541
371470005032,739,107,632
371470005033,775,291,484
371470005041,1163,740,423
371470005042,802,201,601
371470006021,757,177,580
371470006022,288,45,243
371470006023,654,235,419
371470006024,597,150,447
371470006041,1603,264,1339
371470006042,1216,122,1094
371470006051,1473,490,983
371470006052,824,145,679
371470006061,757,180,577
371470006062,582,165,417
371470006071,551,108,443
371470006072,721,0,721
371470006073,973,35,938
371470006074,521,136,385
371470007011,818,303,515
371470007012,181,49,132
371470007013,406,111,295
371470007014,172,48,124
371470007021,298,253,45
371470007022,396,94,302
371470007023,367,165,202
371470008001,412,247,165
371470008002,340,52,288
371470008003,412,46,366
371470009011,576,41,535
371470009012,421,114,307
371470009013,763,288,475
371470009021,464,96,368
371470009022,619,85,534
371470010011,879,131,748
371470010021,561,12,549
371470010022,382,0,382
371470010023,952,55,897
371470010024,550,52,498
371470010031,530,11,519
371470010032,800,15,785
371470010033,736,0,736
371470011001,790,95,695
371470011002,724,160,564
371470011003,570,51,519
371470012001,270,0,270
371470012002,311,23,288
371470012003,700,24,676
371470012004,1282,222,1060
371470013011,428,197,231
371470013012,720,61,659
371470013013,552,0,552
371470013021,861,105,756
371470013022,728,114,614
371470013023,817,41,776
371470013041,565,0,565
371470013042,999,0,999
371470013051,552,46,506
371470013052,765,48,717
371470013053,484,30,454
371470014021,404,71,333
371470014022,298,79,219
371470014023,375,28,347
371470014031,482,47,435
371470014032,385,75,310
371470014033,350,123,227
371470014041,290,119,171
371470014042,330,111,219
371470015001,570,94,476
371470015002,368,48,320
371470015003,420,158,262
371470016011,806,73,733
371470016012,879,85,794
371470016021,387,26,361
371470016022,1254,347,907
371470016023,427,59,368
371470017001,572,109,463
371470017002,565,88,477
371470017003,574,17,557
371470018001,524,70,454
371470018002,352,12,340
371470018003,477,151,326
371470018004,315,0,315
371470018005,836,314,522
371470019001,290,86,204
371470019002,366,87,279
371470019003,615,28,587
371470020021,294,106,188
371470020022,396,108,288
371470020023,302,4,298
371470020024,630,54,576
371470020025,458,61,397
371470020031,577,140,437
371470020032,251,11,240
371470020033,750,149,601
371470020041,588,33,555
371499201011,630,16,614
371499201012,775,71,704
371499201031,319,39,280
371499201032,1026,172,854
371499201041,501,10,491
371499201042,971,114,857
371499202011,370,15,355
371499202012,395,44,351
371499202013,392,39,353
371499202021,306,18,288
371499202022,430,14,416
371499203011,560,76,484
371499203031,720,67,653
371499203032,332,62,270
371499203041,592,129,463
371499203042,356,35,321
371499203043,277,18,259
371499203044,300,17,283
371510301001,554,151,403
371510301002,739,138,601
371510301003,537,103,434
371510302011,262,0,262
371510302012,643,261,382
371510302013,731,162,569
371510302021,526,40,486
371510302022,457,7,450
371510302023,954,346,608
371510303011,313,12,301
371510303012,186,12,174
371510303013,804,102,702
371510303014,604,178,426
371510303015,524,44,480
371510303021,403,76,327
371510303022,638,278,360
371510304001,331,55,276
371510304002,579,143,436
371510304003,919,93,826
371510305021,583,75,508
371510305022,174,19,155
371510305023,491,28,463
371510305024,665,0,665
371510305031,670,144,526
371510305032,470,34,436
371510305033,498,19,479
371510305034,545,93,452
371510305041,1085,432,653
371510305042,420,0,420
371510305043,330,17,313
371510305044,445,60,385
371510306001,446,0,446
371510306002,457,28,429
371510306003,813,67,746
371510306004,365,52,313
371510306005,701,154,547
371510307001,699,29,670
371510307002,384,115,269
371510307003,794,130,664
371510307004,701,27,674
371510308031,787,56,731
371510308032,735,31,704
371510308041,875,15,860
371510308042,269,84,185
371510308051,504,90,414
371510308052,650,88,562
371510308053,425,26,399
371510308061,874,80,794
371510308062,260,14,246
371510309001,824,143,681
371510309002,485,19,466
371510309003,487,124,363
371510310011,454,80,374
371510310012,713,240,473
371510310021,531,68,463
371510310022,553,74,479
371510310023,552,79,473
371510311011,407,105,302
371510311012,334,64,270
371510311013,435,78,357
371510311021,502,56,446
371510311022,439,99,340
371510312001,582,129,453
371510312002,311,17,294
371510312003,535,113,422
371510312004,665,117,548
371510313031,1063,51,1012
371510313032,789,92,697
371510313041,726,150,576
371510313042,734,69,665
371510313043,369,59,310
371510313051,684,81,603
371510313052,593,241,352
371510313053,364,37,327
371510313071,546,15,531
371510313072,776,20,756
371510313073,255,15,240
371510313081,739,159,580
371510313082,334,13,321
371510314011,418,125,293
371510314012,511,134,377
371510314013,821,28,793
371510314021,766,115,651
371510314022,466,39,427
371510315011,157,46,111
371510315012,691,78,613
371510315013,186,82,104
371510315014,1119,62,1057
371510315031,1305,112,1193
371510315041,241,0,241
371510315042,1058,74,984
371510315043,852,30,822
371510315051,349,11,338
371510315052,729,98,631
371510315053,271,94,177
371510316011,370,17,353
371510316012,551,128,423
371510316013,765,65,700
371510316021,564,105,459
371539701001,159,26,133
371539701002,788,52,736
371539701003,315,95,220
371539702001,644,46,598
371539702002,508,75,433
371539702003,709,58,651
371539703001,609,62,547
371539703002,199,12,187
371539703003,408,103,305
371539703004,461,34,427
371539703005,221,65,156
371539704001,445,107,338
371539704002,294,18,276
371539704003,403,8,395
371539704004,623,78,545
371539705001,256,22,234
371539705002,291,70,221
371539705003,366,202,164
371539706001,757,284,473
371539706002,262,105,157
371539706003,381,191,190
371539706004,531,141,390
371539707001,393,120,273
371539707002,342,80,262
371539707003,144,56,88
371539707004,424,161,263
371539708001,295,35,260
371539708002,215,57,158
371539708003,339,17,322
371539708004,646,154,492
371539708005,474,127,347
371539709001,342,113,229
371539709002,456,13,443
371539709003,566,141,425
371539709004,396,96,300
371539709005,202,39,163
371539710001,540,38,502
371539710002,732,199,533
371539710003,432,164,268
371539711001,598,85,513
371539711002,299,211,88
371539711003,736,233,503
371559601011,257,79,178
371559601012,521,149,372
371559601013,586,156,430
371559601021,576,22,554
371559601022,324,66,258
371559601023,495,171,324
371559601024,340,18,322
371559602021,786,249,537
371559602022,307,101,206
371559602023,537,271,266
371559602031,414,63,351
371559602032,528,109,419
371559602033,215,26,189
371559602041,302,38,264
371559602042,437,130,307
371559603011,518,185,333
371559603012,571,202,369
371559603013,297,113,184
371559603021,443,171,272
371559603022,442,107,335
371559604021,520,151,369
371559604022,908,233,675
371559604031,611,137,474
371559604032,355,63,292
371559604041,820,79,741
371559604042,542,93,449
371559605011,692,307,385
371559605012,462,96,366
371559605021,154,29,125
371559605022,591,254,337
371559605023,404,166,238
371559605031,679,145,534
371559606011,592,189,403
371559606012,546,149,397
371559606013,373,120,253
371559606021,337,94,243
371559606022,264,112,152
371559607011,598,131,467
371559607012,535,134,401
371559607013,769,57,712
371559607021,184,98,86
371559607022,948,187,761
371559608011,262,93,169
371559608012,246,93,153
371559608013,229,160,69
371559608014,93,75,18
371559608021,468,195,273
371559609001,294,24,270
371559609002,504,100,404
371559610001,271,36,235
371559610002,373,101,272
371559610003,148,44,104
371559611001,247,91,156
371559611002,462,208,254
371559612001,351,134,217
371559612002,556,109,447
371559612003,426,154,272
371559613011,338,64,274
371559613012,840,119,721
371559613013,472,32,440
371559613021,505,25,480
371559613022,666,340,326
371559613023,92,25,67
371559613024,444,105,339
371559613025,305,131,174
371559614001,889,132,757
371559614002,552,70,482
371559615001,594,53,541
371559615002,446,114,332
371559615003,570,105,465
371559615004,356,68,288
371559616011,536,136,400
371559616012,264,73,191
371559616013,784,137,647
371559616021,717,110,607
371559616022,414,83,331
371559616023,237,99,138
371559617001,471,157,314
371559617002,464,114,350
371559617003,646,129,517
371559617004,400,139,261
371559618011,588,261,327
371559618012,362,81,281
371559618013,573,153,420
371559618021,840,207,633
371559618022,461,309,152
371559618023,412,73,339
371559618024,450,133,317
371559619001,387,160,227
371559619002,500,160,340
371559619003,517,120,397
371559619004,225,69,156
371559619005,348,88,260
371559620011,612,219,393
371559620012,237,50,187
371559620013,159,102,57
371559620014,333,128,205
371559620021,371,58,313
371559620022,794,214,580
371570401011,342,37,305
371570401012,680,89,591
371570401013,685,49,636
371570401021,264,10,254
371570401022,472,27,445
371570401023,258,0,258
371570402001,620,68,552
371570402002,493,158,335
371570402003,570,192,378
371570403001,723,136,587
371570403002,609,64,545
371570403003,650,106,544
371570404001,583,207,376
371570404002,731,112,619
371570404003,488,78,410
371570404004,618,64,554
371570405011,771,211,560
371570405012,377,55,322
371570405013,342,46,296
371570405021,463,90,373
371570405022,346,81,265
371570405023,413,118,295
371570406011,590,23,567
371570406012,494,57,437
371570406013,544,76,468
371570406021,682,73,609
371570406022,744,152,592
371570406023,342,30,312
371570407001,647,111,536
371570407002,305,29,276
371570407003,437,44,393
371570407004,499,190,309
371570408001,781,149,632
371570409001,195,0,195
371570409002,474,91,383
371570409003,450,84,366
371570410011,569,125,444
371570410012,486,30,456
371570410013,389,55,334
371570410014,706,180,526
371570410015,260,15,245
371570410021,745,231,514
371570410022,1004,110,894
371570410023,564,53,511
371570411001,225,51,174
371570411002,545,78,467
371570411003,437,54,383
371570411004,255,37,218
371570411005,479,12,467
371570411006,630,132,498
371570412001,474,67,407
371570412002,864,286,578
371570412003,343,81,262
371570412004,430,170,260
371570413001,648,109,539
371570413002,596,45,551
371570413003,929,352,577
371570413004,413,17,396
371570414001,271,8,263
371570414002,571,143,428
371570414003,481,135,346
371570415011,629,32,597
371570415021,1206,466,740
371570415022,858,66,792
371570415023,709,145,564
371570416011,672,102,570
371570416012,700,48,652
371570416021,683,41,642
371570416022,437,66,371
371570416023,642,93,549
371590502011,566,325,241
371590502012,374,73,301
371590502013,682,94,588
371590502021,413,177,236
371590502022,377,30,347
371590502023,1049,136,913
371590503001,342,52,290
371590503002,853,198,655
371590503003,675,180,495
371590504001,555,184,371
371590504002,288,97,191
371590505001,614,35,579
371590505002,172,6,166
371590505003,225,35,190
371590507001,544,86,458
371590507002,203,56,147
371590507003,313,25,288
371590507004,319,115,204
371590508001,196,57,139
371590508002,279,33,246
371590508003,369,125,244
371590508004,183,40,143
371590509011,789,101,688
371590509012,749,95,654
371590509013,380,19,361
371590509031,824,70,754
371590509032,676,61,615
371590509033,869,200,669
371590509041,442,40,402
371590509042,617,90,527
371590509043,276,59,217
371590510011,1083,296,787
371590510012,692,119,573
371590510013,541,21,520
371590510014,579,91,488
371590510021,632,73,559
371590510022,586,38,548
371590510023,646,4,642
371590510024,503,45,458
371590511011,1184,0,1184
371590511012,358,11,347
371590511013,850,126,724
371590511014,630,42,588
371590511021,361,50,311
371590511022,745,104,641
371590512011,294,24,270
371590512012,589,7,582
371590512013,188,0,188
371590512014,773,154,619
371590512021,525,130,395
371590512022,738,79,659
371590512041,712,99,613
371590512042,521,27,494
371590512043,272,75,197
371590513011,483,86,397
371590513012,307,17,290
371590513021,579,11,568
371590513022,742,97,645
371590513023,563,81,482
371590513031,356,41,315
371590513032,479,6,473
371590513033,326,12,314
371590513034,1087,384,703
371590513035,241,32,209
371590514001,870,62,808
371590514002,684,131,553
371590514003,692,169,523
371590514004,666,17,649
371590515011,921,262,659
371590515012,364,44,320
371590515013,269,38,231
371590515021,752,97,655
371590515022,630,199,431
371590516001,867,162,705
371590516002,215,27,188
371590516003,204,0,204
371590516004,436,120,316
371590516005,606,55,551
371590517001,572,35,537
371590517002,484,9,475
371590517003,761,51,710
371590517004,718,263,455
371590517005,779,190,589
371590518011,800,110,690
371590518012,279,39,240
371590518013,580,154,426
371590518021,851,36,815
371590518022,695,22,673
371590519011,766,83,683
371590519012,972,108,864
371590519031,825,26,799
371590519032,436,9,427
371590519041,609,217,392
371590519042,587,81,506
371590520001,281,120,161
371590520002,588,182,406
371619601011,561,17,544
371619601021,727,33,694
371619601022,468,170,298
371619601031,397,25,372
371619601032,608,51,557
371619602011,828,0,828
371619602012,560,36,524
371619602013,448,231,217
371619602021,265,30,235
371619602022,264,53,211
371619602031,496,40,456
371619603011,335,35,300
371619603012,301,67,234
371619603021,284,33,251
371619603022,420,30,390
371619604001,210,8,202
371619604002,454,11,443
371619604003,403,110,293
371619604004,382,46,336
371619605011,1033,226,807
371619605012,389,104,285
371619605021,652,151,501
371619605022,232,116,116
371619605023,422,111,311
371619605031,416,73,343
371619605032,347,17,330
371619606001,714,194,520
371619606002,680,30,650
371619606003,374,73,301
371619607001,291,53,238
371619607002,281,50,231
371619607003,474,116,358
371619607004,711,21,690
371619608001,429,94,335
371619608002,367,192,175
371619608003,157,48,109
371619608004,500,320,180
371619608005,300,48,252
371619609001,629,123,506
371619609002,425,164,261
371619609003,525,93,432
371619609004,596,139,457
371619610011,649,75,574
371619610012,538,103,435
371619610013,280,100,180
371619610021,250,42,208
371619610022,367,95,272
371619610023,603,102,501
371619611021,934,48,886
371619611022,342,84,258
371619611031,651,193,458
371619611032,433,84,349
371619611041,885,110,775
371619611042,429,16,413
371619612001,644,162,482
371619612002,507,50,457
371619612003,658,120,538
371639701011,793,102,691
371639701021,432,139,293
371639701022,190,70,120
371639701023,515,210,305
371639701024,376,114,262
371639702011,633,86,547
371639702021,663,40,623
371639702022,469,75,394
371639702023,377,92,285
371639702024,451,112,339
371639703021,426,53,373
371639703022,681,50,631
371639703023,316,11,305
371639703024,361,11,350
371639703031,944,245,699
371639703032,311,60,251
371639703041,652,36,616
371639703042,540,69,471
371639704011,246,40,206
371639704012,476,40,436
371639704021,558,16,542
371639704022,367,97,270
371639704023,196,25,171
371639705011,342,45,297
371639705021,752,289,463
371639705022,460,67,393
371639705023,450,60,390
371639706001,499,98,401
371639706002,572,119,453
371639706003,337,158,179
371639706004,231,68,163
371639707011,456,49,407
371639707012,334,41,293
371639707021,288,12,276
371639707022,440,81,359
371639707023,320,128,192
371639707024,772,171,601
371639708011,467,87,380
371639708012,362,51,311
371639708021,576,129,447
371639708022,309,11,298
371639708023,724,144,580
371639709001,462,105,357
371639709002,572,160,412
371639709003,425,165,260
371639710011,197,13,184
371639710012,830,126,704
371639710021,539,72,467
371639710031,473,136,337
371650101011,450,90,360
371650101012,913,97,816
371650101021,830,191,639
371650101022,578,278,300
371650101023,215,28,187
371650101024,602,203,399
371650102001,397,169,228
371650102002,337,107,230
371650102003,221,30,191
371650102004,387,159,228
371650103001,386,6,380
371650103002,261,100,161
371650103003,448,214,234
371650103004,252,100,152
371650103005,250,133,117
371650104001,223,48,175
371650104002,930,243,687
371650105011,608,136,472
371650105012,560,127,433
371650105021,447,107,340
371650105022,364,63,301
371650105023,696,171,525
371650106011,253,51,202
371650106012,524,94,430
371650106013,511,75,436
371650106021,569,105,464
371650106022,739,157,582
371679301011,432,29,403
371679301012,437,15,422
371679301013,818,27,791
371679301021,469,31,438
371679301022,342,109,233
371679301023,623,73,550
371679302001,418,97,321
371679302002,742,63,679
371679302003,260,11,249
371679303001,713,49,664
371679303002,350,50,300
371679303003,399,13,386
371679305001,282,67,215
371679305002,784,51,733
371679305003,326,167,159
371679307001,525,72,453
371679307002,787,58,729
371679307003,711,47,664
371679308011,894,53,841
371679308012,641,25,616
371679308013,468,44,424
371679308021,852,117,735
371679308022,796,94,702
371679309011,333,6,327
371679309012,780,46,734
371679309021,616,87,529
371679309022,564,40,524
371679309023,272,2,270
371679310011,332,0,332
371679310012,498,0,498
371679310021,295,58,237
371679310022,311,0,311
371679310023,697,42,655
371679311011,490,80,410
371679311012,380,81,299
371679311021,747,106,641
371679311022,140,5,135
371679311023,415,39,376
371679312021,704,108,596
371679312022,289,44,245
371679312023,183,16,167
371679312031,258,127,131
371679312032,220,14,206
371679312033,684,285,399
371679312041,590,119,471
371679312042,514,203,311
371679312043,468,20,448
371690701011,610,12,598
371690701012,432,52,380
371690701013,285,15,270
371690701021,708,118,590
371690701022,624,100,524
371690702001,434,66,368
371690702002,467,125,342
371690702003,581,40,541
371690703011,714,93,621
371690703012,557,85,472
371690703021,223,94,129
371690703022,523,103,420
371690704001,673,132,541
371690704002,401,58,343
371690704003,406,27,379
371690704004,718,18,700
371690705031,859,59,800
371690705032,638,0,638
371690705033,771,156,615
371690705041,970,148,822
371690705042,602,72,530
371690705051,854,169,685
371690705052,762,30,732
371690705061,728,9,719
371690705062,682,160,522
371690706001,917,140,777
371690706002,459,43,416
371690706003,749,130,619
371690707011,648,142,506
371690707012,653,126,527
371690707021,571,109,462
371690707022,389,72,317
371719301011,615,123,492
371719301012,257,76,181
371719301021,440,54,386
371719301022,691,124,567
371719301023,575,75,500
371719302011,359,126,233
371719302012,477,104,373
371719302013,462,99,363
371719302021,532,62,470
371719302022,498,136,362
371719302023,339,44,295
371719303011,415,23,392
371719303012,433,46,387
371719303021,604,254,350
371719303022,696,139,557
371719303023,293,28,265
371719304001,654,152,502
371719304002,540,251,289
371719305011,757,137,620
371719305012,488,196,292
371719305021,260,22,238
371719305022,345,99,246
371719305023,255,100,155
371719305024,380,53,327
371719306001,589,175,414
371719306002,421,45,376
371719306003,274,19,255
371719307001,365,31,334
371719307002,300,77,223
371719307003,584,75,509
371719307004,381,65,316
371719308021,334,59,275
371719308022,314,27,287
371719308023,471,117,354
371719308031,241,0,241
371719308032,369,120,249
371719308033,410,0,410
371719308041,757,227,530
371719308042,360,87,273
371719309011,246,40,206
371719309012,364,119,245
371719309013,340,54,286
371719309014,553,117,436
371719309021,725,99,626
371719310011,582,43,539
371719310012,385,22,363
371719310021,449,103,346
371719310022,616,34,582
371719310023,379,15,364
371719310024,393,38,355
371719310031,532,6,526
371719310032,597,94,503
371719311011,668,85,583
371719311012,474,34,440
371719311021,320,57,263
371719311022,475,240,235
371719311023,432,17,415
371719311024,376,53,323
371719311031,227,38,189
371719311032,643,68,575
371719312001,703,108,595
371719312002,448,97,351
371719312003,539,16,523
371739401001,854,87,767
371739401002,929,156,773
371739602001,341,98,243
371739602002,403,55,348
371739602003,487,119,368
371739603011,706,75,631
371739603012,259,44,215
371739603013,550,101,449
371739603021,642,109,533
371739603022,570,106,464
371739802001,0,0,0
371759601001,518,78,440
371759601002,402,99,303
371759601003,516,56,460
371759601004,345,64,281
371759602011,1075,259,816
371759602021,477,61,416
371759602022,687,24,663
371759603011,325,55,270
371759603012,726,93,633
371759603013,483,56,427
371759603021,592,126,466
371759603022,241,0,241
371759603023,348,148,200
371759603024,524,35,489
371759604011,1207,302,905
371759604012,532,32,500
371759604013,436,19,417
371759604031,187,13,174
371759604032,412,79,333
371759604033,779,19,760
371759604041,725,98,627
371759605011,200,0,200
371759605012,299,30,269
371759605013,185,23,162
371759605014,384,11,373
371759605021,152,71,81
371759605022,713,111,602
371759605023,150,18,132
371759606011,276,39,237
371759606012,261,31,230
371759606021,210,11,199
371759606022,281,45,236
371779601000,0,0,0
371779601001,480,82,398
371779601002,348,154,194
371779601003,403,51,352
371779601004,421,37,384
371790201001,756,0,756
371790201002,731,66,665
371790201003,1028,91,937
371790202031,356,33,323
371790202032,865,6,859
371790202033,254,9,245
371790202041,475,39,436
371790202042,591,29,562
371790202043,456,48,408
371790202051,796,0,796
371790202052,453,115,338
371790202061,781,45,736
371790202062,919,26,893
371790203051,779,134,645
371790203052,1755,53,1702
371790203071,923,46,877
371790203072,1043,38,1005
371790203073,426,0,426
371790203081,513,25,488
371790203082,754,42,712
371790203083,804,23,781
371790203084,229,9,220
371790203091,305,37,268
371790203092,497,5,492
371790203101,534,12,522
371790203102,523,10,513
371790203103,458,9,449
371790203104,414,0,414
371790203121,844,78,766
371790203122,907,43,864
371790203131,787,89,698
371790203141,647,17,630
371790203142,839,21,818
371790203143,398,7,391
371790203151,811,34,777
371790203152,362,10,352
371790203153,400,15,385
371790203161,769,1,768
371790203162,986,66,920
371790203171,461,20,441
371790203172,663,46,617
371790203173,971,28,943
371790203181,1004,59,945
371790203182,542,40,502
371790203191,490,51,439
371790203192,526,0,526
371790203201,638,35,603
371790203202,291,48,243
371790203211,366,85,281
371790203212,276,73,203
371790203213,848,59,789
371790204011,773,129,644
371790204012,453,0,453
371790204013,807,12,795
371790204031,434,35,399
371790204032,664,25,639
371790204033,429,113,316
371790204051,716,139,577
371790204061,92,14,78
371790204062,645,171,474
371790204063,361,35,326
371790204064,91,30,61
371790205011,252,80,172
371790205012,447,41,406
371790205013,716,31,685
371790205014,500,17,483
371790205021,603,103,500
371790205022,958,104,854
371790206011,630,82,548
371790206012,339,45,294
371790206013,552,49,503
371790206014,435,77,358
371790206021,687,208,479
371790206022,501,25,476
371790206023,441,51,390
371790207011,677,235,442
371790207012,54,40,14
371790207013,880,160,720
371790207021,625,87,538
371790207022,763,75,688
371790208001,266,0,266
371790208002,405,21,384
371790208003,390,123,267
371790208004,683,76,607
371790208005,466,21,445
371790209011,756,23,733
371790209012,620,91,529
371790209013,649,33,616
371790209021,974,178,796
371790209022,541,110,431
371790209023,298,0,298
371790209024,552,33,519
371790210041,557,31,526
371790210042,827,41,786
371790210043,835,24,811
371790210051,729,91,638
371790210052,588,31,557
371790210053,494,80,414
371790210061,550,26,524
371790210062,487,7,480
371790210063,795,6,789
371790210071,679,12,667
371790210072,704,34,670
371790210073,631,22,609
371790210091,161,0,161
371790210092,302,0,302
371790210093,648,14,634
371790210121,522,16,506
371790210122,578,23,555
371790210123,400,0,400
371790210131,885,28,857
371790210132,439,25,414
371790210133,626,6,620
371790210141,606,64,542
371790210142,260,12,248
371790210151,888,75,813
371790210152,816,56,760
371790210161,818,0,818
371790210162,589,12,577
371790210171,881,12,869
371790210172,763,18,745
371790210181,350,0,350
371790210182,808,43,765
371790210191,631,0,631
371790210192,403,10,393
371790210193,251,0,251
371790210201,116,0,116
371790210202,169,0,169
371790210203,595,0,595
371790210204,477,0,477
371790210211,248,13,235
371790210212,316,46,270
371819601001,531,44,487
371819601002,619,61,558
371819601003,650,132,518
371819602001,448,167,281
371819602002,476,66,410
371819602003,851,124,727
371819603001,727,66,661
371819603002,452,123,329
371819603003,629,85,544
371819604001,668,144,524
371819604002,442,45,397
371819604003,576,19,557
371819605001,715,151,564
371819605002,766,256,510
371819605003,129,0,129
371819605004,321,35,286
371819605005,84,60,24
371819606001,481,175,306
371819607001,136,69,67
371819607002,607,297,310
371819607003,250,25,225
371819607004,266,78,188
371819607005,157,54,103
371819608001,339,139,200
371819608002,300,102,198
371819608003,188,61,127
371819609011,573,55,518
371819609012,548,13,535
371819609021,721,49,672
371819609031,625,221,404
371819609032,514,93,421
371819610001,747,200,547
371819610002,784,135,649
371819610003,289,41,248
371819610004,286,56,230
371830501001,531,30,501
371830501002,1142,72,1070
371830501003,653,6,647
371830503001,1027,133,894
371830503002,593,113,480
371830503003,668,73,595
371830504001,559,17,542
371830504002,319,44,275
371830505001,716,26,690
371830505002,947,65,882
371830505003,375,31,344
371830506001,130,19,111
371830506002,393,169,224
371830506003,522,55,467
371830507001,555,104,451
371830507002,321,29,292
371830507003,559,30,529
371830508001,397,122,275
371830508002,307,123,184
371830508003,125,32,93
371830509001,272,18,254
371830509002,431,49,382
371830509003,212,64,148
371830510001,1038,107,931
371830510002,547,61,486
371830511011,0,0,0
371830511012,537,159,378
371830511021,0,0,0
371830511022,0,0,0
371830511023,69,27,42
371830512001,1085,134,951
371830512002,707,119,588
371830512003,746,181,565
371830514001,358,30,328
371830514002,364,66,298
371830514003,404,0,404
371830514004,335,169,166
371830514005,458,21,437
371830515011,758,22,736
371830515012,783,0,783
371830515021,314,0,314
371830515022,575,9,566
371830516001,392,15,377
371830516002,553,0,553
371830516003,268,0,268
371830516004,710,25,685
371830516005,250,13,237
371830517001,303,0,303
371830517002,476,0,476
371830517003,572,11,561
371830518001,790,68,722
371830518002,610,0,610
371830518003,811,73,738
371830519001,641,56,585
371830519002,747,126,621
371830519003,494,146,348
371830520011,986,230,756
371830520012,544,176,368
371830520021,929,203,726
371830520022,975,81,894
371830521011,1753,198,1555
371830521012,581,100,481
371830521013,573,250,323
371830521014,283,34,249
371830521021,560,67,493
371830521022,591,115,476
371830521023,859,115,744
371830523031,487,85,402
371830523032,878,406,472
371830523041,817,175,642
371830523042,305,147,158
371830523051,439,141,298
371830523052,428,62,366
371830523061,384,111,273
371830523071,508,152,356
371830523072,625,147,478
371830523073,609,111,498
371830523074,296,98,198
371830523075,448,61,387
