attraction_taz,attraction_district,observed_trips,emp,pop,raw_estimated_trips,estimated_trips
1721,26,178.96684163808823,572,0,3.3757525799798307,4.746801645545452
1722,25,0,2019,10,13.466083015088197,18.935281393002516
1723,25,0,53,185,28.999270736513253,40.77721420345375
1724,28,0,504,3,3.4396255384706045,4.836616363089614
1725,28,0,55,691,107.4724801825083,151.12201907410807
1726,28,0,145,2053,319.19816589210194,448.8392864149933
1727,28,0,599,0,3.5350975444194384,4.970863960982038
1728,28,0,70,1836,285.1070723604081,400.9022249625645
1729,28,0,956,559,92.3216877628691,129.81778996224267
1730,28,0,23,1018,157.98892293816198,222.1555228390884
1731,28,0,433,1215,190.95583301354623,268.5118180019637
1732,26,274.2780666947365,491,938,148.3459369280592,208.5960747527002
1734,28,0,483,769,122.09323421102316,171.68093671909858
1735,28,0,1201,951,154.55192620276586,217.32260295743936
1736,28,1700.8414277732372,37,918,142.56533951090327,200.4677096898331
1737,28,0,562,0,3.31673592648368,4.6638156027911615
1738,28,0,29,817,126.8568573785315,178.3792873104272
1739,22,0,53,821,127.6187456166084,179.45061355740197
1740,22,0,67,601,93.5877140987657,131.59800807721302
1741,22,0,34,529,82.228490287878,115.62527873756366
1742,22,0,18,240,37.32112615746105,52.478959538824974
1743,22,0,208,1843,287.0069366506057,403.5737119052115
1744,22,0,11,539,83.64337265905219,117.61481020013993
1745,22,0,75,10,1.9932455754364642,2.8027946815683187
1746,22,0,17,547,84.91927919052215,119.40892131452141
1747,22,1608.3542581312358,81,74,11.952627882512283,16.807142217052164
1748,22,0,194,968,151.2450043418695,212.67258736563113
1749,22,0,641,0,3.782967489103272,5.319405340550062
1750,22,0,80,508,79.2436634781081,111.42817587632003
1751,22,0,720,209,36.65717114282331,51.54534172135168
1752,22,0,147,733,114.52804022637729,161.0431679832743
1753,22,0,7,102,15.857642534443697,22.298163711221584
1754,22,0,102,34,5.87408015799287,8.259815463191629
1755,22,0,866,11,6.8165249344035335,9.585030599523863
1756,22,0,621,1285,202.91969081878122,285.33475113212245
1757,22,0,100,40,6.792649231822839,9.551457871187454
1758,22,0,139,697,108.89859247640517,153.12734144979078
1759,22,0,42,701,108.94637920717864,153.19453657943862
1760,22,0,177,94,15.620429104505996,21.964606949315623
1761,22,0,221,650,102.09461186626154,143.55995000409362
1762,22,0,33,652,101.29522291537697,142.43589227249518
1763,22,0,282,2540,395.5219208792859,556.1616440770994
1764,22,0,525,1030,162.8123037527272,228.93790141844724
1765,22,0,774,1231,195.44929397650952,274.8302810373429
1766,22,0,131,192,30.54503510573396,42.95078488957501
1767,22,0,4,32,4.9855928188875245,7.010472372017349
1768,22,0,115,195,30.915794662404718,43.47212702944148
1769,22,0,160,0,0.9442664559384142,1.327776684068658
1770,22,0,14,452,70.17067778942763,98.67023157303932
1771,22,0,18,378,58.71969146163264,82.56847071939865
1772,22,0,139,1501,233.5684946833179,328.43145006704606
1773,22,0,37,733,113.87885703791963,160.1303215129771
1774,22,0,173,98,16.217070712793667,22.80357227657836
1775,22,592.1550157666206,177,1427,222.3181649774098,312.6118417587699
1776,22,0,704,760,122.0019436464943,171.5525688391484
1777,23,0,9,59,9.201776966016999,12.939043667854563
1778,23,154.2671930938959,128,180,28.666585300626718,40.30940984365537
1779,22,0,247,931,145.82049611080237,205.04493575685768
1780,22,803.7130900323391,200,1562,243.38728238235797,342.2381010294052
1781,22,0,33,525,81.60234035284225,114.74482038892376
1782,22,0,47,1964,304.8192786873232,428.62046888389216
1783,22,0,44,521,81.04701040200189,113.96394529158904
1784,22,0,66,2921,453.32580885137327,637.4423612043211
1785,23,0,119,864,134.6759244288089,189.37403869149816
1786,22,0,664,34,9.19081608447655,12.923631065982793
1787,22,0,917,0,5.4118271255970365,7.609820120568497
1788,22,865.3458251208067,17,332,51.58093469489249,72.53033505493198
1789,22,0,478,181,30.88723024041353,43.431961276146666
1790,22,0,81,43,7.145703792444753,10.047904198227641
1791,22,0,93,380,59.47244049769684,83.62694591223804
1792,22,0,12,81,12.630847445339574,17.760818074685346
1793,22,0,95,2184,339.21621345684207,476.9875878291578
1794,22,0,208,290,46.19554594496458,64.95769115571218
1795,22,0,10,148,23.008202631883073,32.3528965842391
1796,22,0,14,692,107.38557397059562,150.99981623490658
1797,26,0,332,165,27.544594020625198,38.73172607447621
1798,25,653.6544621735811,245,2667,414.9964418238848,583.5456676024799
1799,25,180.40344436466694,115,2209,343.2107984493727,482.6045583169442
1800,25,0,33,123,19.26738924938589,27.09276608029613
1801,25,0,69,1108,172.2159856121823,242.16085288395843
1802,22,0,2,120,18.61925142128322,26.181389539484485
1803,22,0,11,107,16.656559532949824,23.421557808778868
1804,22,0,312,480,76.27111195141586,107.24833385766837
1805,22,0,43,1188,184.46750770681496,259.3882840600864
1806,22,146.42196983098984,175,495,77.78851480984159,109.38202411330128
1807,22,0,88,809,125.96455909478652,177.1245854739486
1808,22,0,1729,1002,165.5761709458608,232.8243027555127
1809,22,0,14,1056,163.82816651203373,230.3663529720719
1810,22,0,281,593,93.61017394421106,131.6295899034259
1811,22,0,13,24,3.798211267661794,5.340840321767303
1812,22,0,69,290,45.37521446136808,63.804185161427526
1813,22,388.6931446194649,1261,344,60.78335119887207,85.47027800665919
1814,22,0,220,666,104.56970327965647,147.04029037727602
1815,22,0,847,5,5.774020888231647,8.119117501744027
1816,22,0,66,315,49.23406115085757,69.23028775087909
1817,22,0,312,1628,254.28236535133604,357.5581804902667
1818,22,0,1032,1377,219.61098548025404,308.8051516097062
1819,22,0,269,479,75.8622782739609,106.67345393773384
1820,22,0,60,606,94.32171277842606,132.63011752774057
1821,22,1760.8556086719036,14,478,74.2022915423875,104.33926991140828
1822,22,0,344,250,40.7956897356509,57.364703893526006
1823,22,0,64,397,61.93734734872407,87.09296530179954
1824,22,0,25,333,51.783210085110944,72.81476382522652
1825,22,0,341,398,63.727170717988976,89.60971862218452
1826,22,0,61,766,119.13754523122098,167.52480590659414
1827,22,0,121,984,153.29517585009216,215.55542823098267
1828,22,0,66,625,97.30330205153287,136.82266793912427
1829,22,223.1720942556858,31,477,74.14755778590943,104.26230624799946
1830,22,0,22,121,18.892346795697055,26.565401561084176
1831,22,0,48,813,126.34874075048806,177.6648010472959
1832,22,0,64,795,123.6520501824943,173.87285986606275
1833,22,0,37,402,62.553312721392125,87.95910266681852
1834,22,551.265597730875,30,1009,156.6346759888155,220.25125364419642
1835,22,0,183,2258,351.21015299680164,493.8528202761379
1836,22,0,70,1114,173.1522596820611,243.47739110478054
1837,22,0,66,1015,157.77750834593084,221.85824301465857
1838,22,0,5,158,24.52931497935033,34.49180292377308
1839,22,0,35,513,79.7533988744831,112.14493836438129
1840,22,0,29,850,131.9739056034421,185.57460520143394
1841,22,11.719856858253479,70,423,66.00437109378161,92.81179526582106
1842,22,0,31,521,80.9702887524569,113.85606343600845
1843,22,0,177,1143,178.28053782969437,250.68849990889373
1844,22,0,57,782,121.59493164856706,170.98025046695022
1845,22,0,50,250,39.06060012286407,54.92491423654984
1846,22,0,85,1135,176.49708807815753,248.18070882682537
1847,22,0,48,746,115.95958223324533,163.0561253291913
1848,20,0,8,488,75.71750222450515,106.46987764666686
1849,20,0,31,424,65.92926821256818,92.70618963517046
1850,20,0,30,456,70.88535270470761,99.67516898581064
1851,20,0,133,430,67.4616104827581,94.86088688781089
1852,20,169.61708097159863,25,373,57.985692781972276,81.53636126887108
1853,22,0,75,739,115.0334927257342,161.7539080919901
1854,22,0,34,520,80.83293168108419,113.66291931274361
1855,22,0,47,393,61.21677076809448,86.0797292847528
1856,20,0,91,641,99.93183676401779,140.51877202346782
1857,19,0,405,854,134.8131800445835,189.56704015335976
1858,22,220.24213618040085,48,762,118.44057531198986,166.5447643066491
1859,22,0,8,186,28.888757863202105,40.621816947150556
1860,20,160.07395020127296,139,1127,175.57528146766447,246.88451396896963
1861,20,0,98,1011,157.3461133674324,221.25163860710785
1862,20,0,57,1111,172.61035183025152,242.71538944092663
1863,22,0,167,338,53.39655690186396,75.08336531279305
1864,19,491.86636263132095,341,713,112.57172195577196,158.2922984908853
1865,19,0,64,882,137.1424500481677,192.8423343059896
1866,20,0,51,300,46.81960515929034,65.83520964538094
1867,19,0,708,478,78.29804729502038,110.09850127855609
1868,19,0,40,1000,155.29813403551785,218.3718802621307
1869,19,0,86,1068,166.1138312262644,233.58033171299618
1870,19,0,136,418,65.61857066974855,92.26930346754382
1871,20,0,156,1409,219.40311279148028,308.5128522193459
1872,19,0,80,262,41.09839489241092,57.790351597906074
1873,19,0,512,0,3.0216526590029256,4.248885389019707
1874,19,0,2934,692,124.61843679147168,175.23174071915957
1875,19,0,142,252,39.91367746987172,56.12446570207155
1876,19,1404.4237942099571,554,2015,315.71958845807626,443.94789799218154
1877,19,138.426051735878,165,971,151.5390422489953,213.08604764991705
1878,19,0,480,0,2.8327993678152428,3.9833300522059747
1879,19,0,59,1221,189.6789825773194,266.71637961949995
1880,19,0,1062,32,11.229554758780289,15.790395695421351
1881,19,0,81,446,69.63571696332265,97.9179984429464
1882,19,0,600,1664,261.56427939920036,367.7976162208704
1883,19,0,92,731,113.8933244973054,160.1506648759435
1884,19,0,50,110,17.351910683849415,24.399323183793946
1885,19,0,80,684,106.53458734429795,149.80320462835599
1886,19,0,1349,0,7.961346556630755,11.194817167553873
1887,22,0,53,683,106.22018031243681,149.36110237682828
1888,22,0,256,1263,197.35421748289795,277.5088819775862
1889,22,636.6082288473845,126,1035,161.23284961533844,226.71695799300664
1890,22,0,216,969,151.52990304698258,213.07319659578172
1891,22,183.0055135190487,6,169,26.24089938633681,36.89854082505076
1892,26,0,433,845,133.58286806757891,187.83704164825173
1893,26,0,2395,617,109.80778411141415,154.40579780786976
1894,22,0,106,205,32.41330034847352,45.577838951873765
1895,22,0,2688,449,85.48654473203379,120.20657959726343
1896,22,0,156,651,101.8660656859581,143.23858066228186
1897,22,0,396,143,24.51093511972683,34.46595815409917
1898,22,0,0,51,7.908165438498195,11.12003674064679
1899,22,0,295,649,102.37627303471153,143.95600678438427
1900,22,0,81,256,40.17392415323133,56.49041058563482
1901,22,0,21,443,68.81643084008114,96.76596237814731
1902,22,0,272,443,70.29774884283452,98.84891205128
1903,22,411.17623949050903,121,1987,308.82242947389,434.2494841303695
1904,22,0,26,1219,189.174103485939,266.00644580622856
1905,22,0,163,893,139.43239765941647,196.06233542625935
1906,22,121.42957055568695,139,670,104.71191665602377,147.2402631753307
1907,22,0,222,513,80.85701029486111,113.69677736388651
1908,20,0,60,1263,196.19749107437337,275.8823555396021
1909,20,0,1580,770,128.72242316697245,181.00254554533544
1910,20,0,30,516,80.1890767499996,112.75756515127745
1911,20,0,201,1221,190.51701905696473,267.89478142661085
1912,20,0,293,420,66.85525626448118,94.0082642109684
1913,20,0,1132,920,149.33778720357486,209.9907612436102
1914,20,0,363,247,40.44263517502899,56.868257566485816
1915,20,0,568,599,96.23432430407979,135.31952894702076
1916,20,0,103,0,0.6078715310103542,0.8547562403691987
1917,20,0,166,597,93.55173069869146,131.54741015611603
1918,20,0,74,727,113.16684625132619,159.12913025462132
1919,20,0,371,185,30.87600031769085,43.4161703630402
1920,20,0,123,684,106.7883589543314,150.16004461219944
1921,20,0,200,509,80.10692538748344,112.64204832546261
1922,20,0,40,321,50.01099025629678,70.32276365626461
1923,20,0,108,790,123.1364131207697,173.14779877372604
1924,20,0,273,1073,167.99275298375008,236.22237039295695
1925,20,0,323,76,13.6909550319622,19.251484323888235
1926,20,0,33,329,51.210175138221736,72.00899291506552
1927,20,0,39,461,71.71377802996182,100.84005610474507
1928,20,0,38,693,107.6822760064079,151.417022673608
1929,20,0,334,568,90.04641052220232,126.6184175277458
1930,20,0,107,857,133.51966997266283,187.74817588755525
1931,20,0,106,1946,302.3763597293629,425.1853676865024
1932,20,1810.3960049450397,32,937,145.48201046516434,204.56897545418713
1933,20,0,55,644,100.18456301369625,140.87414207782572
1934,20,0,21,676,104.94589254929839,147.56926748737678
1935,20,0,1335,35,13.305895601489809,18.71003447088684
1936,20,0,103,893,139.07829773843955,195.56441916973358
1937,20,52.955337911844254,65,285,44.57629746286196,62.68079106387026
1938,20,0,68,1023,159.02980821600232,223.61915971193832
1939,20,66.02010697126389,7,123,19.113945950295896,26.87700236913497
1940,20,0,234,321,51.155913334122104,71.93269288569786
1941,20,0,17,400,62.12515527955675,87.3570507091277
1942,20,0,63,1036,161.01610676573418,226.41218585974562
1943,20,0,12,77,12.010599175653441,16.88865833032089
1944,20,0,423,194,32.57844552266463,45.81005721018254
1945,20,0,64,405,63.177843888096334,88.83728479052846
1946,20,0,68,1730,268.65868988302634,377.7733945283556
1947,20,0,363,1502,235.04552978905323,330.5083773608333
1948,20,0,44,490,76.24008631193436,107.20470727276452
1949,20,0,2,55,8.54021703888356,12.008793693562104
1950,20,688.0030046403408,410,594,94.52655084173294,132.91814979104737
1951,20,0,98,1252,194.7160716160219,273.7992632050662
1952,20,0,193,442,69.67645521279341,97.97528237743
1953,20,0,84,271,42.51756016060318,59.78590543982783
1954,20,0,43,888,137.94888748035498,193.9763032327523
1955,20,1547.9962840080261,185,1626,253.22272971709185,356.068177875105
1956,20,0,116,324,50.924703025132125,71.60757738947056
1957,20,0,71,395,61.668534871328305,86.71497565954532
1958,20,0,824,1773,279.7880177864613,393.4228566124979
1959,20,0,118,670,104.58798168368186,147.0659924855467
1960,20,0,473,600,95.82872816328788,134.74920147694607
1961,20,0,400,1312,205.80209859689768,289.3878378617126
1962,20,0,141,697,108.91039580710441,153.14393865834165
1963,20,0,112,817,127.34669560254956,179.06807146528783
1964,20,0,96,658,102.59740023693193,144.2669439583939
1965,20,0,27,771,119.71219894644175,168.33285304168513
1966,20,0,24,502,77.98279781400045,109.6552144203493
1967,20,0,305,9,3.1955665384264016,4.493433728825902
1968,20,0,50,325,50.69025517947906,71.27790944338335
1969,20,0,105,13,2.6354817381895166,3.705872618104533
1970,20,0,0,59,9.148661977870463,12.8643562293757
1971,20,0,32,356,55.39094929325352,77.88777258525015
1972,20,0,89,891,138.68555028870188,195.01215883769538
1973,20,0,28,620,96.30372843113985,135.41712129620242
1974,20,770.910012871027,18,398,61.820932810063304,86.92926944122091
1975,20,0,23,1055,163.7262194327587,230.22300047445964
1976,20,0,125,850,132.54046547700514,186.37127121187513
1977,20,0,37,502,78.05951946354544,109.76309627592985
1978,20,0,5,272,42.20639066540512,59.34835563816002
1979,20,0,4,257,39.874557988732505,56.0694579925179
1980,20,0,15,495,76.84424835390318,108.05424742923265
1981,20,0,22,295,45.87314652704384,64.50435044093793
1982,20,0,10,168,26.10944398031374,36.71369530606137
1983,20,0,24,338,52.552618756869,73.89666490140668
1984,20,0,23,291,45.25879992270732,63.6404893008489
1985,20,0,114,58,9.666389760305048,13.592357180683504
1986,21,425.5681144595146,65,92,14.64931845050604,20.599083398285337
1987,21,0,300,0,1.7704996048845267,2.489581282628734
1988,21,0,28,123,19.237880922637814,27.051273058918984
1989,21,0,42,223,34.82671097968575,48.97144712788634
1990,21,0,22,50,7.882940008768194,11.084566098615117
1991,20,0,103,796,124.03727719855083,174.4145453688956
1992,20,0,32,677,105.16587293556569,147.87859207049758
1993,20,0,44,106,16.69625242206559,23.47737181377692
1994,21,2344.0573601275682,16,864,134.06805289779857,188.51928245112896
1995,20,0,412,476,76.24103021669124,107.20603454084683
1996,20,0,83,734,114.30539571142346,160.73009724573794
1997,19,0,382,764,120.72185567360437,169.75257800682465
1998,21,0,177,4854,753.7158700310043,1059.8347027430161
1999,19,0,1283,364,64.01442918499426,90.01364602254088
2000,21,0,19,70,10.966476361150015,15.420469007611102
2001,19,0,55,875,136.00390058807042,191.24136731487295
2002,19,0,258,1900,296.1405577611139,416.4169184761765
2003,20,0,20,800,124.1676872442189,174.5979209583994
2004,20,0,207,61,10.680430840083853,15.018247186571754
