orig_taz,dest_taz,purpose,attraction_district,attraction_taz,observed_trips,distance,estimated,category
3291,898,XI,33,898,1.8695316314697266,21.8571,1.82836622,Non-freeway
3291,900,XI,33,900,7.122139930725098,23.0633,0.394184723,Non-freeway
3291,902,XI,23,902,6.291123807430267,27.6291,1.79342802,Non-freeway
3291,903,XI,23,903,36.50164532661438,21.6781,6.23319023,Non-freeway
3291,908,XI,23,908,1.6606779098510742,27.1831,0.456884969,Non-freeway
3291,915,XI,33,915,16.983155369758606,27.7526,0.395333008,Non-freeway
3291,926,XI,33,926,3.91093111038208,29.3706,1.06337279,Non-freeway
3291,929,XI,42,929,5.35484504699707,17.767,3.76337697,Non-freeway
3291,930,XI,42,930,3.4800161123275757,18.3567,2.43245906,Non-freeway
3291,934,XI,42,934,5.1059452295303345,18.413,1.89381265,Non-freeway
3291,942,XI,42,942,44.29142063856125,13.9705,2.79758263,Non-freeway
3291,951,XI,42,951,130.57116782665253,13.1892,2.84428839,Non-freeway
3291,954,XI,42,954,81.36370426416397,10.7171,5.27271005,Non-freeway
3291,957,XI,42,957,208.55151081085205,10.2993,1.7159183199999999,Non-freeway
3291,965,XI,42,965,122.95083823800087,7.7729799999999996,9.42566928,Non-freeway
3291,967,XI,23,967,4.887946367263794,20.5417,5.52027517,Non-freeway
3291,968,XI,23,968,38.514812648296356,18.422,2.1482832899999997,Non-freeway
3291,970,XI,23,970,3.8856201171875,17.2908,6.1499028000000004,Non-freeway
3291,971,XI,23,971,34.10189461708069,18.4281,0.562377924,Non-freeway
3291,973,XI,42,973,35.65431934595108,13.609,6.98735543,Non-freeway
3291,974,XI,42,974,52.67148619890213,18.3738,5.54655521,Non-freeway
3291,975,XI,42,975,1.9990216493606567,14.7452,1.62262124,Non-freeway
3291,976,XI,42,976,19.269553184509277,10.5535,8.51521358,Non-freeway
3291,977,XI,42,977,47.04432690143585,11.4201,6.40073643,Non-freeway
3291,983,XI,23,983,6.6546924114227295,12.2496,3.54911751,Non-freeway
3291,996,XI,23,996,12.144414186477661,22.2176,0.104006058,Non-freeway
3291,998,XI,23,998,3.673643469810486,22.9552,0.485852977,Non-freeway
3291,1004,XI,23,1004,58.12325382232666,18.8937,3.41035195,Non-freeway
3291,1008,XI,23,1008,6.298769116401672,20.5452,0.781881254,Non-freeway
3291,1011,XI,23,1011,32.18730163574219,23.2168,1.70550504,Non-freeway
3291,1023,XI,23,1023,8.868709325790405,16.4678,5.571036439999999,Non-freeway
3291,1029,XI,32,1029,4.898224115371704,14.8374,9.11817875,Non-freeway
3291,1038,XI,23,1038,3.311314105987549,20.7233,2.23301657,Non-freeway
3291,1054,XI,42,1054,6.016195058822632,9.28534,11.8131665,Non-freeway
3291,1057,XI,42,1057,316.2720607817173,5.83516,7.23968787,Non-freeway
3291,1067,XI,42,1067,20.308856964111328,4.36537,9.589781239999999,Non-freeway
3291,1093,XI,32,1093,6.535161972045898,13.3019,3.67963285,Non-freeway
3291,2807,XI,24,2807,1.6764376163482666,35.7498,0.177856212,Non-freeway
3295,2,XI,8,2,2.118166446685791,67.5307,0.0683933548,Non-freeway
3295,6,XI,7,6,4.137167692184448,66.0167,0.2344774712,Non-freeway
3295,16,XI,7,16,4.7932515144348145,61.2445,0.0600105068,Non-freeway
3295,21,XI,8,21,2.4481444358825684,73.2596,0.0603012122,Non-freeway
3295,33,XI,18,33,10.58338475227356,55.8644,1.198848009,Non-freeway
3295,38,XI,18,38,12.474405765533447,54.1122,0.1373141993,Non-freeway
3295,50,XI,21,50,15.15970242023468,47.7925,0.1387945968,Non-freeway
3295,58,XI,8,58,2.615391731262207,67.4051,0.02075677062,Non-freeway
3295,67,XI,8,67,3.9411922693252563,61.8831,0.1267027662,Non-freeway
3295,71,XI,8,71,3.4956995248794556,64.2136,0.0679045599,Non-freeway
3295,84,XI,37,84,33.28818762302399,49.9047,0.39317282600000003,Non-freeway
3295,92,XI,10,92,2.3674135208129883,61.0286,0.1491998078,Non-freeway
3295,94,XI,10,94,6.208820581436157,61.6691,0.0750304272,Non-freeway
3295,105,XI,16,105,1.043318271636963,59.9038,0.00963343998,Non-freeway
3295,130,XI,16,130,6.195594668388367,61.9992,0.0379182773,Non-freeway
3295,138,XI,16,138,14.230494379997253,61.5202,8.5813361e-4,Non-freeway
3295,147,XI,16,147,15.587602376937866,60.9628,0.0624115139,Non-freeway
3295,161,XI,16,161,2.6490297317504883,59.704,0.1521138543,Non-freeway
3295,168,XI,16,168,2.619162917137146,59.5795,0.0754499621,Non-freeway
3295,191,XI,16,191,6.325181365013123,59.2933,0.0666328955,Non-freeway
3295,211,XI,17,211,6.731466889381409,59.006,0.01017564412,Non-freeway
3295,250,XI,16,250,1.5967382192611694,57.8785,0.0860771518,Non-freeway
3295,284,XI,16,284,5.886615633964539,58.7204,0.0957592767,Non-freeway
3295,319,XI,16,319,14.912394762039185,60.9614,0.0166131617,Non-freeway
3295,325,XI,16,325,17.138609290122986,61.6507,0.1757619984,Non-freeway
3295,332,XI,10,332,4.258774280548096,66.0205,0.0981148579,Non-freeway
3295,337,XI,10,337,1.5137968063354492,65.8179,0.0821536699,Non-freeway
3295,341,XI,10,341,1.9376778602600098,70.639,0.0406174328,Non-freeway
3295,347,XI,10,347,1.863470196723938,68.1453,0.10772653780000001,Non-freeway
3295,359,XI,10,359,2.4788405895233154,63.2273,0.0704399483,Non-freeway
3295,363,XI,10,363,7.735225141048431,61.8576,0.09386075869999999,Non-freeway
3295,366,XI,15,366,2.022277355194092,62.9267,0.610303802,Non-freeway
3295,370,XI,10,370,2.431971788406372,64.562,0.1078220909,Non-freeway
3295,371,XI,10,371,2.438643217086792,63.6205,0.11916790740000001,Non-freeway
3295,377,XI,15,377,11.711239576339722,62.245,0.047400661000000004,Non-freeway
3295,397,XI,10,397,1.6181280612945557,63.3371,0.260642374,Non-freeway
3295,418,XI,10,418,2.9947551488876343,63.1976,0.01570714717,Non-freeway
3295,431,XI,12,431,4.7731032371521,60.4454,0.048493574399999996,Non-freeway
3295,439,XI,10,439,1.4458675384521484,58.38,0.573942319,Non-freeway
3295,440,XI,14,440,5.528733134269714,57.0793,0.562855362,Non-freeway
3295,451,XI,14,451,3.430524706840515,51.9894,0.73677872,Non-freeway
3295,456,XI,14,456,9.704065799713135,54.839,0.668776225,Non-freeway
3295,464,XI,12,464,8.90626072883606,49.8062,0.0317976519,Non-freeway
3295,473,XI,15,473,14.804314255714417,57.9548,0.1638747542,Non-freeway
3295,484,XI,15,484,15.02295172214508,58.5121,0.2404656779,Non-freeway
3295,491,XI,15,491,5.290351152420044,55.438,0.41870763,Non-freeway
3295,494,XI,15,494,2.7151514291763306,54.4667,0.925616913,Non-freeway
3295,502,XI,15,502,3.9024375677108765,56.4217,0.979783095,Non-freeway
3295,508,XI,7,508,4.973990082740784,60.2899,0.021894589949999998,Non-freeway
3295,514,XI,15,514,7.126462697982788,56.8187,0.18055009830000002,Non-freeway
3295,529,XI,15,529,29.507818579673767,56.4507,0.8726521589999999,Non-freeway
3295,533,XI,15,533,13.89992892742157,54.4228,0.928375111,Non-freeway
3295,536,XI,15,536,2.946221351623535,53.9861,0.555459389,Non-freeway
3295,539,XI,15,539,28.14272165298462,54.2649,1.2176939839999998,Non-freeway
3295,546,XI,15,546,1.3105149269104004,55.2845,0.418142224,Non-freeway
3295,560,XI,15,560,12.208145141601563,52.6193,0.01602079639,Non-freeway
3295,566,XI,37,566,7.955578565597534,52.897,0.01764204886,Non-freeway
3295,568,XI,37,568,1.2056453227996826,51.6653,0.1927359913,Non-freeway
3295,578,XI,37,578,1.9257762432098389,53.6049,0.0574245643,Non-freeway
3295,586,XI,14,586,10.72882890701294,50.6783,0.0668655602,Non-freeway
3295,604,XI,15,604,2.0956337451934814,59.9758,0.0837493097,Non-freeway
3295,621,XI,15,621,7.514626622200012,63.2102,0.0752254594,Non-freeway
3295,646,XI,15,646,20.846466779708862,59.8826,0.0979867789,Non-freeway
3295,649,XI,15,649,26.066494941711426,58.6579,0.0543784291,Non-freeway
3295,661,XI,9,661,1.8986047506332397,74.2999,0.00945122961,Non-freeway
3295,674,XI,38,674,1.8131426572799683,65.273,0.02076368457,Non-freeway
3295,688,XI,38,688,2.1265721321105957,61.0326,0.0378978448,Non-freeway
3295,698,XI,35,698,1.5669829845428467,59.0078,0.0980987564,Non-freeway
3295,700,XI,35,700,2.6227850914001465,57.1052,0.0892182138,Non-freeway
3295,720,XI,29,720,1.176855206489563,54.3509,0.38322999199999996,Non-freeway
3295,726,XI,29,726,3.55605149269104,52.6544,0.02487647342,Non-freeway
3295,730,XI,29,730,21.42412495613098,55.5217,0.314390909,Non-freeway
3295,741,XI,34,741,3.2024927139282227,56.5699,0.273707449,Non-freeway
3295,750,XI,34,750,3.0256125926971436,55.6766,0.183929239,Non-freeway
3295,753,XI,34,753,1.9030178785324097,54.5671,0.0898953124,Non-freeway
3295,763,XI,34,763,2.5596096515655518,53.0079,0.1348476349,Non-freeway
3295,777,XI,34,777,5.936679363250732,46.7738,0.13670583,Non-freeway
3295,790,XI,11,790,3.6397045850753784,62.4042,0.01574881707,Non-freeway
3295,794,XI,11,794,2.8909168243408203,62.3206,0.007602028019999999,Non-freeway
3295,799,XI,11,799,1.7051284313201904,60.6712,0.277248939,Non-freeway
3295,804,XI,11,804,1.9807744026184082,57.1934,0.1117105705,Non-freeway
3295,810,XI,11,810,6.2533745765686035,57.7761,0.0660347346,Non-freeway
3295,818,XI,11,818,3.1238404512405396,67.6152,0.038626197300000005,Non-freeway
3295,826,XI,11,826,2.1038661003112793,62.0591,0.1141592157,Non-freeway
3295,902,XI,23,902,32.124203622341156,32.7379,5.7611774,Non-freeway
3295,967,XI,23,967,7.946775257587433,27.5175,9.6278192400000009,Non-freeway
3295,996,XI,23,996,11.977523684501648,27.017,0.400710168,Non-freeway
3295,998,XI,23,998,11.665655851364136,27.9693,2.006567789,Non-freeway
3295,1004,XI,23,1004,4.343207001686096,25.8695,5.88832194,Non-freeway
3295,1008,XI,23,1008,44.13098478317261,27.249,2.58897262,Non-freeway
3295,1011,XI,23,1011,57.14116561412811,24.2248,8.55828269,Non-freeway
3295,1022,XI,23,1022,6.797761917114258,19.1894,17.98110439,Non-freeway
3295,1023,XI,23,1023,5.4345479011535645,22.4887,13.01769318,Non-freeway
3295,1027,XI,23,1027,14.395477771759033,21.1278,11.94344795,Non-freeway
3295,1029,XI,32,1029,168.83715188503265,16.8088,42.0121003,Non-freeway
3295,1035,XI,23,1035,75.31331986188889,20.4577,11.60301147,Non-freeway
3295,1037,XI,23,1037,48.109796434640884,17.87,17.083981010000002,Non-freeway
3295,1038,XI,23,1038,132.001309633255,18.7139,15.89776019,Non-freeway
3295,1040,XI,23,1040,67.66383254528046,16.2004,37.9259695,Non-freeway
3295,1069,XI,43,1069,3.8869853019714355,9.17445,25.7735694,Non-freeway
3295,1072,XI,43,1072,188.32187348604202,5.69453,34.737212899999996,Non-freeway
3295,1077,XI,43,1077,116.0965325832367,6.41339,4.32284604,Non-freeway
3295,1082,XI,32,1082,11.90896224975586,19.3908,6.88896397,Non-freeway
3295,1084,XI,32,1084,60.01031348109245,15.8489,25.7573078,Non-freeway
3295,1087,XI,32,1087,29.55998432636261,14.232,34.5640084,Non-freeway
3295,1088,XI,32,1088,55.29326665401459,14.1503,45.218323000000005,Non-freeway
3295,1093,XI,32,1093,84.98648715019226,11.951,22.33671073,Non-freeway
3295,1095,XI,32,1095,61.73329883813858,13.3456,12.53028187,Non-freeway
3295,1096,XI,32,1096,373.82621943950653,9.70879,37.7935532,Non-freeway
3295,1097,XI,32,1097,41.760771453380585,9.30701,44.3043003,Non-freeway
3295,1099,XI,32,1099,13.764210879802704,18.2528,14.05915785,Non-freeway
3295,1101,XI,32,1101,54.56091910600662,10.2309,44.4411633,Non-freeway
3295,1112,XI,4,1112,4.41868531703949,67.5488,0.051356194800000005,Non-freeway
3295,1121,XI,5,1121,5.9558680057525635,67.4601,0.0615427675,Non-freeway
3295,1145,XI,7,1145,2.1717681884765625,68.4074,0.02229737818,Non-freeway
3295,1176,XI,2,1176,1.7608920335769653,73.2039,0.0336075365,Non-freeway
3295,1179,XI,2,1179,1.5271615982055664,68.5942,0.06372092,Non-freeway
3295,1195,XI,2,1195,6.313904643058777,72.3171,0.0263824571,Non-freeway
3295,1198,XI,2,1198,1.7929532527923584,71.3843,0.0574307704,Non-freeway
3295,1203,XI,1,1203,4.511612892150879,79.1192,0.013239757520000001,Non-freeway
3295,1208,XI,1,1208,3.6236321926116943,78.0368,0.0615292852,Non-freeway
3295,1209,XI,2,1209,1.8227291107177734,75.5081,0.02445151129,Non-freeway
3295,1214,XI,2,1214,4.87077784538269,70.5005,0.1857811316,Non-freeway
3295,1215,XI,4,1215,5.804213643074036,68.3123,0.020176939300000002,Non-freeway
3295,1233,XI,5,1233,5.902318716049194,62.8266,0.0873550167,Non-freeway
3295,1237,XI,5,1237,3.690069079399109,61.0577,0.262481498,Non-freeway
3295,1247,XI,4,1247,3.779446244239807,68.1045,0.02362268159,Non-freeway
3295,1263,XI,3,1263,11.361036777496338,72.2206,0.0272038445,Non-freeway
3295,1277,XI,5,1277,14.525930166244507,62.4605,0.1167302626,Non-freeway
3295,1302,XI,6,1302,101.93278729915619,62.6821,0.013791170319999999,Non-freeway
3295,1328,XI,5,1328,15.141514420509338,63.8753,0.1107507212,Non-freeway
3295,1339,XI,5,1339,8.563010931015015,61.3101,0.2270626101,Non-freeway
3295,1350,XI,5,1350,13.675931811332703,60.8103,0.10280567,Non-freeway
3295,1356,XI,5,1356,18.00044858455658,61.53,0.0021889882299999997,Non-freeway
3295,1371,XI,7,1371,5.27078115940094,63.9588,0.1461916128,Non-freeway
3295,1375,XI,1,1375,1.125133752822876,79.436,0.01126883869,Non-freeway
3295,1421,XI,27,1421,14.605337142944336,33.0359,0.311167158,Non-freeway
3295,1424,XI,27,1424,34.15770959854126,32.5816,0.724874225,Non-freeway
3295,1435,XI,27,1435,50.327929735183716,32.2122,3.42701279,Non-freeway
3295,1438,XI,27,1438,18.246417760849,32.9975,0.418041303,Non-freeway
3295,1442,XI,26,1442,22.754970908164978,33.621,4.20833124,Non-freeway
3295,1445,XI,26,1445,6.724106431007385,33.5229,4.35349382,Non-freeway
3295,1448,XI,26,1448,23.91145622730255,32.8927,4.55098831,Non-freeway
3295,1450,XI,26,1450,8.802867949008942,32.5557,1.069507278,Non-freeway
3295,1454,XI,27,1454,2.892755150794983,32.422,2.306696407,Non-freeway
3295,1457,XI,26,1457,7.149348974227905,31.2871,1.181711754,Non-freeway
3295,1461,XI,27,1461,3.4544177055358887,31.8702,0.698725466,Non-freeway
3295,1462,XI,26,1462,9.308748602867126,31.1413,0.20117481420000002,Non-freeway
3295,1471,XI,26,1471,6.875016450881958,32.5512,0.5590872969999999,Non-freeway
3295,1481,XI,26,1481,15.627063989639282,33.7902,0.877319378,Non-freeway
3295,1495,XI,26,1495,6.66761839389801,34.1963,1.2208707699999999,Non-freeway
3295,1501,XI,26,1501,18.687045395374298,34.8969,1.919135338,Non-freeway
3295,1513,XI,26,1513,11.20055377483368,37.1076,1.232406664,Non-freeway
3295,1519,XI,26,1519,8.424441039562225,35.4406,0.64033798,Non-freeway
3295,1534,XI,26,1534,12.122494965791702,37.2826,2.394613831,Non-freeway
3295,1543,XI,26,1543,47.612523674964905,32.6574,2.375027471,Non-freeway
3295,1545,XI,26,1545,6.854278147220612,32.7964,0.510879772,Non-freeway
3295,1550,XI,26,1550,10.448373019695282,31.8365,0.29649696400000003,Non-freeway
3295,1555,XI,26,1555,6.925804018974304,30.685,2.288709782,Non-freeway
3295,1570,XI,22,1570,42.47845685482025,30.2466,7.717746249999999,Non-freeway
3295,1573,XI,26,1573,11.035921096801758,33.5152,0.0392481048,Non-freeway
3295,1580,XI,22,1580,44.26220381259918,31.184,0.997546389,Non-freeway
3295,1588,XI,22,1588,36.774972558021545,32.0469,4.78554316,Non-freeway
3295,1592,XI,26,1592,9.187812566757202,37.0854,1.566219187,Non-freeway
3295,1612,XI,26,1612,49.15338480472565,33.7566,0.0895691615,Non-freeway
3295,1621,XI,19,1621,286.37722396850586,41.1639,1.828528393,Non-freeway
3295,1627,XI,19,1627,7.5451876521110535,38.1429,0.4836042,Non-freeway
3295,1628,XI,19,1628,12.263179779052734,37.6801,1.501204195,Non-freeway
3295,1632,XI,19,1632,2.0646567344665527,38.8413,3.72816513,Non-freeway
3295,1633,XI,19,1633,7.669255614280701,40.8541,0.8467883190000001,Non-freeway
3295,1640,XI,26,1640,13.241331398487091,37.4204,0.565346082,Non-freeway
3295,1652,XI,26,1652,18.842333793640137,36.873,1.666419272,Non-freeway
3295,1660,XI,13,1660,27.045844078063965,43.953,0.482237052,Non-freeway
3295,1662,XI,13,1662,12.563862323760986,40.7,2.238539674,Non-freeway
3295,1668,XI,13,1668,22.70991486310959,42.8936,1.9996849780000001,Non-freeway
3295,1677,XI,13,1677,143.66843968629837,41.6276,1.516657329,Non-freeway
3295,1681,XI,28,1681,39.264227747917175,38.6434,1.670919114,Non-freeway
3295,1688,XI,28,1688,68.21371150016785,37.9969,1.047311408,Non-freeway
3295,1689,XI,26,1689,37.83123326301575,38.2014,4.8380249,Non-freeway
3295,1697,XI,28,1697,41.2254723906517,36.962,0.1898092117,Non-freeway
3295,1701,XI,26,1701,27.042209446430206,36.5664,0.0463692914,Non-freeway
3295,1709,XI,28,1709,3.338405132293701,36.5709,2.86641213,Non-freeway
3295,1711,XI,25,1711,16.049131453037262,33.5882,5.92961377,Non-freeway
3295,1712,XI,28,1712,33.646951735019684,34.6064,2.245903317,Non-freeway
3295,1721,XI,26,1721,5.973303437232971,35.1237,0.061221397,Non-freeway
3295,1736,XI,28,1736,40.25268703699112,36.7383,2.132953241,Non-freeway
3295,1747,XI,22,1747,122.83611357212067,28.8495,0.388842154,Non-freeway
3295,1775,XI,22,1775,24.942508816719055,27.8324,8.438595920000001,Non-freeway
3295,1778,XI,23,1778,6.659491181373596,30.1482,0.825560233,Non-freeway
3295,1780,XI,22,1780,30.28799867630005,29.791,7.84648932,Non-freeway
3295,1788,XI,22,1788,27.551603853702545,28.1045,2.051602514,Non-freeway
3295,1799,XI,25,1799,5.562878131866455,29.9924,10.62141585,Non-freeway
3295,1806,XI,22,1806,24.78388410806656,23.4614,4.25446812,Non-freeway
3295,1813,XI,22,1813,31.33272695541382,24.8347,3.40284989,Non-freeway
3295,1821,XI,22,1821,152.36107969284058,26.6071,2.9504294,Non-freeway
3295,1829,XI,22,1829,3.411900967359543,24.7618,3.40710346,Non-freeway
3295,1834,XI,22,1834,33.83776667714119,21.8488,9.40110085,Non-freeway
3295,1841,XI,22,1841,2.9665451049804687,20.6557,5.96117452,Non-freeway
3295,1852,XI,20,1852,2.3264366388320923,20.3705,3.7744461300000003,Non-freeway
3295,1858,XI,22,1858,13.34475290775299,32.558,1.456343198,Non-freeway
3295,1860,XI,20,1860,7.892358064651489,32.9384,2.0517626079999998,Non-freeway
3295,1864,XI,19,1864,5.617190182209015,35.5484,1.099701193,Non-freeway
3295,1876,XI,19,1876,38.9087273478508,38.2614,4.1991974,Non-freeway
3295,1877,XI,19,1877,4.040026068687439,38.4487,1.944744687,Non-freeway
3295,1889,XI,22,1889,16.346859097480774,36.3047,2.97538954,Non-freeway
3295,1891,XI,22,1891,2.762072801589966,36.7392,0.451663989,Non-freeway
3295,1903,XI,22,1903,8.348038792610168,27.0809,9.38690089,Non-freeway
3295,1906,XI,22,1906,12.529966831207275,31.1637,1.854869444,Non-freeway
3295,1932,XI,20,1932,94.11480987071991,26.3703,3.0045228699999997,Non-freeway
3295,1939,XI,20,1939,3.6997079849243164,29.317,0.397775838,Non-freeway
3295,1950,XI,20,1950,15.711403608322144,27.8076,2.097626953,Non-freeway
3295,1955,XI,20,1955,9.080643355846405,29.8531,5.11599626,Non-freeway
3295,1974,XI,20,1974,31.400388836860657,23.8987,2.54705185,Non-freeway
3295,1994,XI,21,1994,61.74096417427063,34.663,0.841753654,Non-freeway
3295,2009,XI,20,2009,18.08023351430893,32.7001,0.7265179780000001,Non-freeway
3295,2026,XI,20,2026,10.519380331039429,35.6222,0.9944272869999999,Non-freeway
3295,2040,XI,20,2040,14.036605894565582,30.9349,3.12971039,Non-freeway
3295,2044,XI,20,2044,9.123709559440613,33.2526,1.278596239,Non-freeway
3295,2053,XI,19,2053,7.985533833503723,46.7603,0.69212743,Non-freeway
3295,2069,XI,21,2069,1.4360142946243286,43.1726,0.1561063794,Non-freeway
3295,2072,XI,18,2072,4.129189729690552,46.9905,0.023311549089999998,Non-freeway
3295,2075,XI,21,2075,1.0062689781188965,43.3977,0.1177253469,Non-freeway
3295,2083,XI,18,2083,4.471250414848328,50.9408,0.517743266,Non-freeway
3295,2095,XI,18,2095,7.162775874137878,48.9433,1.088051093,Non-freeway
3295,2108,XI,19,2108,19.883198857307434,40.07,1.2295083,Non-freeway
3295,2118,XI,19,2118,3.539114236831665,45.6447,0.718887188,Non-freeway
3295,2129,XI,19,2129,6.390508651733398,39.2174,1.467052873,Non-freeway
3295,2136,XI,19,2136,1.8897693157196045,38.7072,0.0308512505,Non-freeway
3295,2137,XI,19,2137,29.080901861190796,36.9769,0.7674706330000001,Non-freeway
3295,2141,XI,21,2141,2.9939966201782227,42.9292,0.1292143445,Non-freeway
3295,2150,XI,19,2150,13.998734831809998,43.9394,1.262186434,Non-freeway
3295,2161,XI,19,2161,8.513624548912048,35.8899,1.704666004,Non-freeway
3295,2176,XI,19,2176,26.168281078338623,35.6973,0.821566117,Non-freeway
3295,2191,XI,19,2191,1.6492418050765991,45.807,0.608785099,Non-freeway
3295,2196,XI,19,2196,2.1441783905029297,44.2655,1.531211245,Non-freeway
3295,2200,XI,19,2200,28.088583827018738,41.7352,0.367790136,Non-freeway
3295,2204,XI,19,2204,34.03120470046997,41.0532,1.416666787,Non-freeway
3295,2224,XI,19,2224,17.717044949531555,41.4019,0.691397021,Non-freeway
3295,2238,XI,19,2238,6.353917837142944,41.7841,0.596000924,Non-freeway
3295,2241,XI,19,2241,6.984299421310425,42.6208,0.503104119,Non-freeway
3295,2258,XI,19,2258,8.865959286689758,42.9813,1.966020711,Non-freeway
3295,2262,XI,19,2262,11.372361302375793,42.1224,0.687911458,Non-freeway
3295,2274,XI,19,2274,18.880897521972656,41.2785,0.1186322741,Non-freeway
3295,2291,XI,19,2291,45.356740951538086,45.2002,0.17683394330000002,Non-freeway
3295,2315,XI,19,2315,1.812648057937622,45.3837,1.230492011,Non-freeway
3295,2318,XI,19,2318,4.648998737335205,43.982,1.241617232,Non-freeway
3295,2329,XI,19,2329,24.019877016544342,45.6193,0.41116481,Non-freeway
3295,2336,XI,19,2336,5.442491412162781,42.6294,1.609391781,Non-freeway
3295,2347,XI,19,2347,9.1123788356781,46.8111,0.991131004,Non-freeway
3295,2363,XI,19,2363,43.70441263914108,47.6171,0.0403524804,Non-freeway
3295,2366,XI,18,2366,5.130441784858704,53.4732,1.342346848,Non-freeway
3295,2369,XI,13,2369,112.17110323905945,47.4032,0.1982384747,Non-freeway
3295,2372,XI,37,2372,13.268191814422607,53.0558,0.409669936,Non-freeway
3295,2373,XI,19,2373,3.437341570854187,49.7281,0.728175993,Non-freeway
3295,2382,XI,19,2382,3.9525790214538574,47.0411,1.524237067,Non-freeway
3295,2402,XI,14,2402,45.31698590517044,51.382,0.67936315,Non-freeway
3295,2417,XI,12,2417,16.423149347305298,47.6486,0.488963494,Non-freeway
3295,2431,XI,28,2431,13.2920583486557,41.7809,0.7846577379999999,Non-freeway
3295,2436,XI,28,2436,2.6273810863494873,41.184,0.970275749,Non-freeway
3295,2444,XI,13,2444,9.756882905960083,43.6792,1.608513341,Non-freeway
3295,2456,XI,13,2456,45.5057657957077,44.7461,1.274454039,Non-freeway
3295,2475,XI,13,2475,7.588848114013672,42.3608,0.543607117,Non-freeway
3295,2476,XI,13,2476,24.708051562309265,43.4517,0.1973138445,Non-freeway
3295,2488,XI,28,2488,16.49599462747574,39.8914,0.664216511,Non-freeway
3295,2505,XI,12,2505,4.023348808288574,45.4512,0.255373093,Non-freeway
3295,2509,XI,12,2509,13.01007342338562,43.8443,0.5725735559999999,Non-freeway
3295,2518,XI,12,2518,23.15615403652191,41.6354,1.138345914,Non-freeway
3295,2533,XI,11,2533,2.335724353790283,52.0642,0.42209806899999996,Non-freeway
3295,2549,XI,28,2549,18.967113703489304,39.9574,0.659024287,Non-freeway
3295,2562,XI,28,2562,9.477184474468231,38.2307,0.874417692,Non-freeway
3295,2565,XI,28,2565,28.481641054153442,39.8055,2.66572625,Non-freeway
3295,2580,XI,28,2580,7.477475643157959,39.7795,0.497880524,Non-freeway
3295,2586,XI,28,2586,40.542598247528076,41.5133,1.547705563,Non-freeway
3295,2594,XI,28,2594,41.86148273944855,44.3412,0.7641016190000001,Non-freeway
3295,2597,XI,28,2597,41.45861268043518,41.7149,1.080880117,Non-freeway
3295,2624,XI,25,2624,8.074904918670654,36.2456,0.538889751,Non-freeway
3295,2628,XI,25,2628,18.039355516433716,42.8937,1.465155848,Non-freeway
3295,2637,XI,25,2637,30.34474802017212,37.0733,0.300685295,Non-freeway
3295,2646,XI,28,2646,4.151730060577393,37.9262,0.801089202,Non-freeway
3295,2653,XI,25,2653,19.32186770439148,36.6066,1.383485332,Non-freeway
3295,2665,XI,25,2665,12.169048070907593,31.2212,0.388977617,Non-freeway
3295,2666,XI,25,2666,11.502654552459717,32.0105,8.010641530000001,Non-freeway
3295,2673,XI,25,2673,2.723459482192993,36.6104,2.52712021,Non-freeway
3295,2675,XI,25,2675,19.211580276489258,32.6865,2.8773045500000003,Non-freeway
3295,2690,XI,25,2690,18.169422388076782,35.194,0.0344558114,Non-freeway
3295,2691,XI,25,2691,13.440904259681702,34.7609,5.21481901,Non-freeway
3295,2705,XI,29,2705,18.62111985683441,47.0467,0.513298878,Non-freeway
3295,2706,XI,29,2706,1.9265673160552979,49.5635,0.09228665280000001,Non-freeway
3295,2709,XI,29,2709,7.338570833206177,47.9964,0.412388209,Non-freeway
3295,2731,XI,29,2731,9.988373160362244,46.344,0.703812454,Non-freeway
3295,2736,XI,29,2736,14.15777838230133,46.4456,0.893191079,Non-freeway
3295,2756,XI,29,2756,11.90411388874054,44.9434,1.182121757,Non-freeway
3295,2763,XI,29,2763,5.31065046787262,49.3438,0.418130075,Non-freeway
3295,2770,XI,29,2770,5.142988801002502,46.6609,0.865384465,Non-freeway
3295,2775,XI,30,2775,12.36967945098877,47.8013,0.29984763600000003,Non-freeway
3295,2785,XI,30,2785,2.522563934326172,47.9399,0.535571677,Non-freeway
3295,2792,XI,30,2792,1.8085269927978516,52.3033,0.1882237954,Non-freeway
3295,2797,XI,24,2797,3.581171989440918,43.3852,0.17939248130000002,Non-freeway
3295,2807,XI,24,2807,0.4558804929256439,42.6426,0.543660351,Non-freeway
3295,2813,XI,24,2813,7.149716019630432,41.0969,0.40055964499999996,Non-freeway
3295,2834,XI,24,2834,4.818829029798508,43.7304,0.671640973,Non-freeway
3295,2850,XI,24,2850,2.3266282081604004,38.0769,0.818600216,Non-freeway
3295,2855,XI,25,2855,2.6098026037216187,36.735,1.4159383870000002,Non-freeway
3295,2857,XI,23,2857,1.5219337940216064,36.138,1.272542848,Non-freeway
3295,2858,XI,43,2858,21.025142788887024,12.243,18.08826777,Non-freeway
3295,2867,XI,43,2867,17.5835382938385,13.6658,18.42388693,Non-freeway
3295,2871,XI,43,2871,55.30254888534546,11.0137,4.02681344,Non-freeway
3295,2885,XI,43,2885,64.28421688079834,15.6756,11.77516554,Non-freeway
3295,2889,XI,31,2889,14.434608697891235,22.8148,7.86783082,Non-freeway
