TAZ,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Stud_GQ,Other_NonInst_GQ,Inst_GQ,Total_POP,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighEarn,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,ParkCostW,ParkCostO,ParkCostU,ADT,PCTCV,PCTAUTOEE,PCTCVEE
166,Internal,301,615,42831,54,20.2,11.7,0,3,0,618,0,41,32,150,19,38,0,0,0,0,0,31,6,0,0,0,0,0,298,0,0,0,0,0,0,0
167,Internal,100,231,44250,54,20.9,3.5,0,6,0,237,4,22,25,4,6,48,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Internal,169,403,95580,54,11.6,21.1,0,0,0,403,3,19,28,0,0,48,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Internal,199,473,44250,54,20.9,3.5,0,0,0,473,0,81,16,0,0,48,0,0,0,0,0,37,67,0,0,0,0,0,473,0,0,0,0,0,0,0
170,Internal,3,4,95580,54,11.6,21.1,0,0,0,4,0,18,255,11,80,24,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Internal,0,0,58190,47,22,12,0,0,0,0,0,181,50,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,267,200,74,0,0,0,0
172,Internal,22,44,95580,54,11.6,21.1,0,0,0,44,0,5,3,0,0,48,0,0,0,0,0,0,1,0,0,0,0,0,0,267,200,74,0,0,0,0
173,Internal,2,4,58190,47,22,12,0,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,267,200,74,0,0,0,0
174,Internal,367,787,95580,54,11.6,21.1,0,0,0,787,0,44,11,0,0,48,0,0,0,0,0,6,335,7,0,0,0,0,0,0,0,0,0,0,0,0
175,Internal,537,1518,44250,54,20.9,3.5,0,7,0,1525,23,126,89,38,133,75,0,0,0,0,0,25,52,4,0,0,0,0,0,0,0,0,0,0,0,0
176,Internal,16,36,95580,54,11.6,21.1,0,0,0,36,0,0,20,0,10,72,0,0,0,0,0,0,4,0,0,0,0,0,0,267,200,74,0,0,0,0
177,Internal,4,4,29267,52,13.6,17.7,0,0,0,4,20,280,239,12,120,14,0,0,0,0,0,0,182,4,0,0,0,0,0,268,150,0,0,0,0,0
178,Internal,0,0,29267,52,13.6,17.7,0,0,0,0,5,51,21,0,15,72,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
179,Internal,14,21,29267,52,13.6,17.7,0,0,0,21,0,136,135,72,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
180,Internal,270,329,29267,52,13.6,17.7,0,10,0,339,15,37,100,0,0,53,0,0,0,0,0,0,6,4,0,0,0,0,120,0,0,0,0,0,0,0
181,Internal,249,446,29267,52,13.6,17.7,0,0,0,446,0,2,190,20,0,53,0,0,0,0,0,0,109,4,0,0,0,0,0,268,150,0,0,0,0,0
182,Internal,121,241,29267,52,13.6,17.7,0,14,0,255,3,60,19,3,0,66,0,0,0,0,0,0,34,0,0,0,0,0,337,0,0,0,0,0,0,0
183,Internal,383,701,29267,52,13.6,17.7,0,0,0,701,10,24,11,5,1,53,0,0,0,0,0,0,133,0,0,0,0,0,0,268,150,0,0,0,0,0
184,Internal,16,21,29267,52,13.6,17.7,0,0,0,21,20,124,40,0,10,58,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
185,Internal,4,11,29267,52,13.6,17.7,0,0,0,11,0,60,21,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0
186,Internal,192,454,90833,52,19.4,18.2,0,0,0,454,9,7,14,11,0,53,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Internal,2,5,90833,52,19.4,18.2,0,0,0,5,0,7,23,0,63,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
188,Internal,76,153,90833,52,19.4,18.2,0,0,0,153,0,53,3,0,0,53,0,0,0,0,0,6,3,0,0,0,0,0,219,0,0,0,0,0,0,0
189,Internal,36,81,90833,52,19.4,18.2,0,0,0,81,0,0,0,0,0,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Internal,59,122,90833,52,19.4,18.2,0,0,0,122,4,0,14,5,6,53,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Internal,94,244,90833,52,19.4,18.2,0,0,0,244,0,15,22,0,5,53,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0
192,Internal,448,1071,72344,52,21,12,0,0,0,1071,24,57,98,19,39,19,0,0,0,0,0,12,8,18,0,0,0,0,0,0,0,0,0,0,0,0
193,Internal,79,200,72344,52,21,12,0,0,0,200,3,11,23,3,0,53,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Internal,0,0,64837,65,8.8,10.5,0,0,0,0,12,49,111,17,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
195,Internal,14,19,64837,65,8.8,10.5,0,0,0,19,220,221,169,34,168,51,0,0,0,0,0,0,4,0,0,0,0,0,0,268,150,0,0,0,0,0
196,Internal,29,41,64837,65,8.8,10.5,0,0,0,41,16,109,151,52,26,30,0,0,0,0,0,0,1,0,0,0,0,0,0,268,150,0,0,0,0,0
197,Internal,0,0,64837,65,8.8,10.5,0,0,0,0,4,279,167,35,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
198,Internal,23,37,64837,65,8.8,10.5,0,36,0,73,38,63,219,24,54,34,0,0,0,0,0,0,1,0,0,0,0,0,0,268,150,0,0,0,0,0
199,Internal,1,2,64837,65,8.8,10.5,0,0,0,2,0,79,266,35,26,69,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
200,Internal,1,3,64837,65,8.8,10.5,0,0,0,3,14,267,66,11,34,41,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
201,Internal,1,2,64837,65,8.8,10.5,0,0,0,2,6,339,405,66,46,72,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
202,Internal,0,0,64837,65,8.8,10.5,0,156,0,156,12,243,79,46,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
203,Internal,1,1,64837,65,8.8,10.5,0,0,0,1,13,39,130,19,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
204,Internal,1,2,64837,65,8.8,10.5,0,0,0,2,0,172,147,552,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
205,Internal,0,0,64837,65,8.8,10.5,0,0,0,0,0,31,60,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Internal,78,117,64837,65,8.8,10.5,0,0,0,117,3,47,28,5,6,49,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Internal,236,402,64837,65,8.8,10.5,0,0,0,402,0,20,30,5,39,62,0,0,0,0,0,0,221,0,0,0,0,0,0,268,150,0,0,0,0,0
208,Internal,0,0,64837,65,8.8,10.5,0,0,0,0,0,149,0,0,0,49,0,0,0,0,0,0,1,0,0,0,0,0,1619,0,0,0,0,0,0,0
209,Internal,66,147,64837,65,8.8,10.5,0,0,0,147,10,43,96,37,129,11,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Internal,306,525,64837,65,8.8,10.5,0,0,0,525,0,256,52,0,3,52,0,0,0,0,0,0,165,0,0,0,0,0,0,268,150,0,0,0,0,0
211,Internal,2,2,64837,65,8.8,10.5,0,0,0,2,93,547,220,10,37,38,0,0,0,0,0,0,8,0,0,0,0,0,0,268,150,0,0,0,0,0
212,Internal,0,0,64837,65,8.8,10.5,0,0,0,0,86,13,121,0,58,28,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
213,Internal,15,28,64837,65,8.8,10.5,0,0,0,28,15,52,152,0,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Internal,74,109,64837,65,8.8,10.5,0,0,0,109,7,0,39,3,33,60,0,0,0,0,0,0,28,0,0,0,0,0,0,268,150,0,0,0,0,0
215,Internal,111,337,64837,65,8.8,10.5,0,0,0,337,23,59,33,0,16,45,0,0,0,0,0,0,13,0,0,0,0,0,0,268,150,0,0,0,0,0
216,Internal,2,9,64837,65,8.8,10.5,0,0,0,9,0,6,67,12,56,19,0,0,0,0,0,0,3,0,0,0,0,0,0,268,150,0,0,0,0,0
217,Internal,39,72,64837,65,8.8,10.5,0,0,0,72,71,165,64,0,13,29,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Internal,107,276,64837,65,8.8,10.5,0,0,0,276,53,5,51,3,19,15,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,0,0,0,0
219,Internal,0,0,64837,65,8.8,10.5,0,0,0,0,12,430,49,5,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
220,Internal,0,0,64837,65,8.8,10.5,0,0,0,0,60,11,21,3,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Internal,0,0,64837,65,8.8,10.5,0,0,0,0,18,11,12,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Internal,60,171,25189,39,28.9,9.3,0,0,0,171,5,2,21,4,0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223,Internal,62,170,25189,39,28.9,9.3,0,0,0,170,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,Internal,85,216,25189,39,28.9,9.3,0,0,0,216,0,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Internal,91,270,25189,39,28.9,9.3,0,0,0,270,51,70,34,12,2,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Internal,58,153,37107,39,21.3,18.1,0,0,0,153,0,63,0,0,0,29,0,0,0,0,0,0,1,4,0,0,0,0,185,0,0,0,0,0,0,0
227,Internal,106,268,37107,39,21.3,18.1,0,0,0,268,0,8,12,0,0,29,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
228,Internal,97,251,37107,39,21.3,18.1,0,0,0,251,3,8,0,0,0,29,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
229,Internal,61,186,37107,39,21.3,18.1,0,0,6,192,0,5,4,0,0,29,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
230,Internal,3,11,37107,39,21.3,18.1,0,0,0,11,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Internal,25,71,37107,39,21.3,18.1,0,0,0,71,28,0,8,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Internal,75,196,40217,38,15.7,8.1,0,0,0,196,4,30,5,0,13,35,0,0,0,0,0,0,1,4,0,0,0,0,91,0,0,0,0,0,0,0
233,Internal,82,250,40217,38,15.7,8.1,0,0,0,250,0,3,25,10,4,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Internal,50,128,40217,38,15.7,8.1,0,0,0,128,0,2,4,0,0,35,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
235,Internal,27,68,40217,38,15.7,8.1,0,0,0,68,8,133,2,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0
236,Internal,94,253,40217,38,15.7,8.1,0,0,0,253,0,54,48,0,0,35,0,0,0,0,0,0,0,4,0,0,0,0,173,0,0,0,0,0,0,0
237,Internal,143,372,24847,38,26.1,9,0,0,0,372,0,118,8,0,0,35,0,0,0,0,0,0,0,4,0,0,0,0,381,0,0,0,0,0,0,0
238,Internal,109,323,24847,38,26.1,9,0,0,0,323,11,62,4,4,0,35,0,0,0,0,0,0,1,7,0,0,0,0,608,0,0,0,0,0,0,0
239,Internal,60,182,24847,38,26.1,9,0,0,0,182,0,6,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,Internal,143,438,24847,38,26.1,9,0,0,0,438,0,51,0,0,0,35,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0
241,Internal,192,570,39423,38,26.5,7.2,0,0,0,570,27,14,17,0,13,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
242,Internal,50,160,39423,38,26.5,7.2,0,7,0,167,61,19,33,0,45,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,Internal,107,317,39423,38,26.5,7.2,0,0,0,317,0,14,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Internal,4,10,39423,38,26.5,7.2,0,0,0,10,30,5,69,0,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,Internal,88,236,39423,38,26.5,7.2,0,0,0,236,20,126,7,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Internal,14,47,39423,38,26.5,7.2,0,0,0,47,3,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,Internal,149,513,20590,43,36.8,5.8,0,0,0,513,53,4,52,5,10,42,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
248,Internal,227,709,20590,43,36.8,5.8,0,0,0,709,22,16,79,11,19,12,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
249,Internal,129,420,20590,43,36.8,5.8,0,0,0,420,15,32,60,0,154,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Internal,144,370,20590,43,36.8,5.8,0,0,0,370,0,14,8,5,0,15,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
251,Internal,319,1036,20590,43,36.8,5.8,0,0,0,1036,0,42,28,40,0,15,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
252,Internal,43,152,16750,43,30.5,10.8,0,0,0,152,12,31,26,37,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,Internal,106,300,16750,43,30.5,10.8,0,7,0,307,21,20,6,0,3,53,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
254,Internal,155,328,16750,43,30.5,10.8,0,0,0,328,0,22,64,0,112,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
255,Internal,146,409,30580,43,23.5,6.9,0,0,0,409,0,3,1,0,0,15,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
256,Internal,103,302,30580,43,23.5,6.9,0,0,0,302,0,29,26,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Internal,49,131,30580,43,23.5,6.9,0,4,0,135,0,5,32,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,Internal,71,208,27143,43,28.6,4.1,0,0,0,208,2,16,30,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Internal,136,427,27143,43,28.6,4.1,0,0,0,427,0,35,6,0,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Internal,225,658,27143,43,28.6,4.1,0,6,0,664,0,29,32,9,0,15,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0
261,Internal,60,188,23426,39,31.9,11.5,0,37,0,225,6,11,3,33,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
262,Internal,60,175,23426,39,31.9,11.5,0,17,0,192,7,4,14,0,0,24,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0
263,Internal,108,297,23426,39,31.9,11.5,0,8,0,305,0,9,15,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,Internal,4,15,23426,39,31.9,11.5,0,0,0,15,42,26,36,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,Internal,22,67,23426,39,31.9,11.5,0,0,0,67,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,Internal,137,444,23426,39,31.9,11.5,0,0,0,444,0,13,3,0,17,24,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
267,Internal,53,100,23426,39,31.9,11.5,0,0,0,100,0,0,4,0,0,24,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
268,Internal,46,88,23426,39,31.9,11.5,0,0,0,88,27,46,149,14,17,19,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
269,Internal,248,471,23426,39,31.9,11.5,0,0,0,471,0,20,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,Internal,113,335,21810,39,21.6,15.3,0,0,0,335,29,15,13,0,0,43,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
271,Internal,79,225,21810,39,21.6,15.3,0,137,0,362,0,15,11,19,8,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0
272,Internal,0,0,21810,39,21.6,15.3,0,0,0,0,47,2,0,5,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Internal,5,16,21810,39,21.6,15.3,0,0,0,16,109,0,19,0,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
274,Internal,1,3,21810,39,21.6,15.3,0,0,0,3,0,10,0,3,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Internal,205,313,21810,39,21.6,15.3,0,0,0,313,7,128,22,5,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Internal,34,108,21810,39,21.6,15.3,0,0,0,108,0,0,7,0,7,24,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
277,Internal,28,81,21810,39,21.6,15.3,0,0,0,81,0,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,Internal,0,0,21810,39,21.6,15.3,0,0,0,0,60,8,5,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
279,Internal,42,108,21810,39,21.6,15.3,0,0,0,108,108,5,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Internal,155,388,30240,41,22.3,9.5,0,0,0,388,15,9,12,0,0,34,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
281,Internal,102,281,24821,35,23.5,15.1,0,0,0,281,0,18,12,0,1,52,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0
282,Internal,55,63,24821,35,23.5,15.1,0,0,0,63,0,10,21,34,12,52,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0
283,Internal,101,263,24821,35,23.5,15.1,0,0,0,263,0,7,0,0,0,52,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
284,Internal,144,250,29267,52,13.6,17.7,0,0,0,250,96,994,499,70,152,68,0,0,0,0,0,0,0,4,0,0,0,0,0,268,150,0,0,0,0,0
285,Internal,0,0,24821,35,23.5,15.1,0,0,0,0,82,607,95,327,75,57,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
286,Internal,0,0,24821,35,23.5,15.1,0,0,525,525,6,472,66,97,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
287,Internal,0,0,24821,35,23.5,15.1,0,0,0,0,8,127,100,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
288,Internal,0,0,24821,35,23.5,15.1,0,0,0,0,0,0,0,0,21,52,0,0,0,0,0,0,0,0,0,0,0,0,0,268,150,0,0,0,0,0
289,Internal,28,95,50055,35,50,4.1,0,0,0,95,0,17,0,0,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,Internal,29,65,50055,35,50,4.1,0,0,0,65,4,20,34,14,18,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
291,Internal,0,0,50055,35,50,4.1,0,0,0,0,0,2,33,0,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,Internal,0,0,50055,35,50,4.1,0,0,0,0,0,49,9,0,0,55,0,0,0,0,0,0,64,0,0,0,0,0,0,268,150,0,0,0,0,0
293,Internal,11,28,50055,35,50,4.1,0,0,0,28,88,0,0,36,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Internal,157,291,50055,35,50,4.1,0,0,0,291,0,35,33,0,81,9,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
295,Internal,104,229,30240,41,22.3,9.5,0,0,0,229,15,70,200,8,0,35,0,0,0,0,0,0,0,7,0,0,0,0,524,0,0,0,0,0,0,0
296,Internal,88,189,30240,41,22.3,9.5,0,2,0,191,0,9,3,0,0,34,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0
297,Internal,85,209,30240,41,22.3,9.5,0,0,0,209,0,17,3,0,0,34,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
298,Internal,107,249,30240,41,22.3,9.5,0,4,0,253,5,4,47,6,0,34,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
299,Internal,256,512,20152,41,24.1,18,28,0,0,540,2,456,34,19,27,6,0,0,0,28,0,0,0,25,0,0,0,63,0,0,0,0,0,0,0,0
300,Internal,146,366,20152,41,24.1,18,746,14,0,1126,0,528,22,0,2,48,0,0,0,746,0,0,1,11,0,0,0,110,265,70,200,80,0,0,0,0
301,Internal,47,95,20152,41,24.1,18,2125,0,0,2220,0,2154,31,49,8,51,0,0,0,2125,0,0,1,40,0,0,0,693,353,70,200,80,0,0,0,0
302,Internal,254,558,42292,41,15.5,12.4,0,0,0,558,4,36,41,4,23,48,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0
303,Internal,118,266,28942,33,33.4,11.5,0,4,0,270,0,114,24,44,17,6,0,0,0,0,0,0,1,7,0,0,0,0,780,0,0,0,0,0,0,0
304,Internal,887,2114,28942,33,33.4,11.5,0,6,0,2120,12,96,44,9,9,7,0,0,0,0,0,6,1,25,0,0,0,0,63,0,0,0,0,0,0,0
305,Internal,398,984,34643,26,16.4,17.6,0,0,0,984,14,16,4,0,42,35,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0
306,Internal,50,118,12599,26,46.8,5.4,0,0,0,118,0,8,15,0,3,35,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
307,Internal,2,4,12599,26,46.8,5.4,0,0,0,4,260,4,11,0,11,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Internal,73,212,12599,26,46.8,5.4,0,0,0,212,0,31,70,841,6,30,0,0,0,0,0,0,0,4,0,0,0,0,156,0,0,0,0,0,0,0
309,Internal,458,1211,12599,26,46.8,5.4,0,3,0,1214,3,81,36,41,24,35,0,0,0,0,0,0,0,4,0,0,0,0,345,0,0,0,0,0,0,0
310,Internal,32,79,12599,26,46.8,5.4,0,0,0,79,0,11,7,0,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Internal,1,2,58190,47,22,12,0,0,0,2,9,1529,26,67,0,74,0,0,0,0,0,0,31,0,0,0,766,0,0,267,200,74,0,0,0,0
316,Internal,135,261,58190,47,22,12,240,0,0,501,9,44,40,0,6,74,0,0,240,0,0,6,3,0,0,0,0,0,0,267,200,74,0,0,0,0
317,Internal,915,1825,27697,43,26.8,6.4,0,7,69,1901,0,52,155,0,0,32,0,0,0,0,0,25,486,25,0,0,0,0,0,267,200,74,0,0,0,0
318,Internal,4,9,27697,43,26.8,6.4,0,0,0,9,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,Internal,16,26,27697,43,26.8,6.4,0,0,0,26,4,473,618,86,0,23,0,0,0,0,0,0,6,0,0,0,0,0,0,267,200,74,0,0,0,0
320,Internal,349,845,27697,43,26.8,6.4,0,0,68,913,0,10,62,0,0,23,0,0,0,0,0,0,22,4,0,0,0,0,0,267,200,74,0,0,0,0
321,Internal,45,129,27697,43,26.8,6.4,0,0,28,157,0,364,3575,35,60,38,0,0,0,0,0,0,0,0,0,0,0,0,0,267,200,74,0,0,0,0
322,Internal,228,315,29942,43,13.3,16.6,0,0,0,315,0,0,499,139,0,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
323,Internal,406,932,30625,43,10.1,0,0,0,0,932,14,86,58,3,0,31,0,0,0,0,0,25,362,22,0,0,0,0,0,0,0,0,0,0,0,0
324,Internal,529,1015,30625,43,10.1,0,36,0,0,1051,11,29,49,256,53,20,0,0,0,0,0,19,493,4,0,0,0,0,0,0,0,0,0,0,0,0
325,Internal,405,836,30625,43,10.1,0,0,0,26,862,20,2,348,0,70,17,0,0,0,0,0,19,229,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Internal,39,117,58190,50,22,12,1857,0,0,1974,0,984,3,15,56,0,0,0,1857,0,0,0,0,0,0,0,526,0,0,267,200,74,0,0,0,0
327,Internal,124,280,93365,51,14.7,19.5,0,0,0,280,3,81,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,0,0,0,0,0
328,Internal,113,305,93365,51,14.7,19.5,0,0,112,417,14,209,100,17,0,27,0,0,0,0,0,0,0,4,0,0,0,0,393,0,0,0,0,0,0,0
329,Internal,212,518,93365,51,14.7,19.5,0,0,0,518,35,20,8,0,3,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
330,Internal,6,10,93365,51,14.7,19.5,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Internal,568,1501,79500,51,25.8,15.8,0,0,0,1501,0,33,23,0,8,16,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
332,Internal,454,1201,79500,51,25.8,15.8,0,0,0,1201,25,22,36,0,3,16,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0
333,Internal,110,282,79500,51,25.8,15.8,0,0,0,282,23,14,43,1,36,11,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
334,Internal,554,1273,75288,51,17.2,19.8,0,0,0,1273,19,23,56,4,5,2,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0
