taz,airport_productions,lat,lng,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Stud_GQ,Other_NonInst_GQ,Inst_GQ,Total_POP,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighEarn,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,TraumaLevel,ParkCostW,ParkCostO,ParkCostU,ADT,PCTCV,PCTAUTOEE,PCTCVEE,employment,workers,high_earners,observed_productions,estimated_productions
2383,9,35.81835796658301,-78.86869205962584,Internal,260,801,110347,46,28.3,15.2,0,0,0,801,32,147,41,0,19,48,0,0,0,0,0,0,0,0,0,0,0,0,747,0,0,0,0,0,0,0,0,0,0,239,368.46000000000004,176.8608,14.991116375481194,23.77032694407265
2384,41,35.834233315892156,-78.89520073292078,Internal,721,1821,137214,50,36.7,5.2,0,0,0,1821,16,8,16,45,49,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,910.5,309.57000000000005,68.29286348830323,31.697549699657912
2385,13,35.80707702644274,-78.86655487248251,Internal,268,438,110347,46,28.3,15.2,0,0,0,438,40,242,0,20,0,42,0,0,0,0,0,0,0,0,0,0,0,0,2648,0,0,0,0,0,0,0,0,0,0,302,201.48000000000002,84.6216,21.653834764583948,18.039267888373907
2386,53,35.79696070381033,-78.8531727445757,Internal,546,1854,187917,53,26.7,9.3,0,0,0,1854,32,80,237,17,439,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,982.62,226.0026,88.28101865561149,40.11634370867559
2387,25,35.7934768094814,-78.8664888803001,Internal,224,759,110347,46,28.3,15.2,0,0,0,759,9,29,140,20,74,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,349.14000000000004,90.77640000000001,41.64198993189221,17.84976303411444
2389,32,35.826529075913854,-78.85628303509537,Internal,341,958,117697,50,30.8,3.7,0,0,0,958,2,33,134,57,143,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,479,148.49,53.30174711282203,24.46014670375709
2390,8,35.832353199050075,-78.85718398469291,Internal,95,363,117697,50,30.8,3.7,0,0,0,363,0,0,7,0,14,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,181.5,157.905,13.325436778205507,17.472317228484744
2391,73,35.862626973210595,-78.88098300551383,Internal,0,0,117697,50,30.8,3.7,0,0,0,0,179,4794,54,0,49,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5076,0,0,121.59461060112525,117.3426555828109
2392,10,35.86057908382735,-78.86635790489134,Internal,40,109,118281,50,31.3,5.7,0,0,0,109,0,1325,8,0,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,54.5,36.515,16.656795972756882,37.22406917980221
2393,57,35.86286325824647,-78.85566553244126,Internal,958,2605,118281,50,31.3,5.7,0,0,0,2605,0,25,0,0,6,64,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1302.5,833.6,94.94373704471424,69.90853028484372
2394,34,35.87483879937511,-78.80928728126442,Internal,0,0,76956,50,25,11,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6331063073734,4.804584250859915
2395,641,35.873835599038856,-78.82026558445443,Internal,6,14,63750,56,14.3,7.5,0,0,0,14,93,590,73,40,70,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,7.840000000000001,3.9200000000000004,333.1359194551377,24.307260908893053
2396,996,35.86088132333895,-78.82324147461867,Internal,11,24,63750,56,14.3,7.5,0,0,0,24,20,610,365,109,209,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313,13.440000000000001,6.4512,333.1359194551377,34.41312755807432
2397,78,35.85454700227847,-78.8324268347621,Internal,3,11,63750,56,14.3,7.5,0,0,0,11,538,931,101,10,15,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595,6.16,5.1744,129.9230085875037,40.56657758002355
2398,60,35.85134192034235,-78.82798886714991,Internal,0,0,63750,56,14.3,7.5,0,0,0,0,112,752,150,0,105,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,0,0,99.9407758365413,29.613508959381026
2399,14,35.842643700620016,-78.79271433324698,Internal,0,0,63750,56,14.3,7.5,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.31951436185964,4.804584250859915
2401,244,35.91179540505997,-78.78733234595606,Internal,967,1675,82924,66,20,10.2,0,0,0,1675,8,24,106,97,135,14,0,0,0,0,0,0,0,11,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,370,1105.5,154.77,333.1359194551377,24.967605957780577
2403,155,35.89390355533539,-78.78482341840203,Internal,0,0,76956,50,25,11,0,0,0,0,172,18,9,0,21,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,258.1803375777317,9.682120833410982
2404,961,35.9051202406864,-78.78135824320343,Internal,0,0,84878,66,8.5,2.5,0,0,0,0,69,1263,816,186,1573,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907,0,0,333.1359194551377,91.42519983280091
2405,996,35.89686111701056,-78.80650923065616,Internal,2034,4088,84878,66,8.5,2.5,0,0,0,4088,720,303,798,170,311,39,0,0,0,0,0,0,0,54,0,0,0,0,983,0,0,0,0,0,0,0,0,0,0,2302,2698.08,1052.2512,333.1359194551377,137.15433853228842
2406,130,35.90457480158714,-78.8040109840557,Internal,636,1182,82924,66,20,10.2,0,0,0,1182,35,53,101,2,50,47,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,780.12,366.65639999999996,216.53834764583948,38.481172534487015
2407,174,35.8888728834753,-78.8056810094765,Internal,4,8,84878,66,8.5,2.5,0,0,0,8,1012,360,336,7,102,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1817,5.28,3.1152,289.82824992596977,45.32933018871307
2408,26,35.922054115967114,-78.80003403091555,Internal,302,563,82924,66,20,10.2,0,0,0,563,0,39,238,33,7,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,371.58000000000004,18.579000000000004,43.307669529167896,13.268368110604177
2409,137,35.91459479706228,-78.74493850580136,Internal,1134,3250,115588,51,30,8.4,0,5,0,3255,672,298,105,2,22,57,0,0,0,0,0,0,0,11,0,0,0,0,1816,0,0,0,0,0,0,0,0,0,0,1099,1657.5,944.7749999999999,228.1981048267693,102.17783036851603
2410,686,35.91625632986672,-78.77637214377448,Internal,1625,2978,73422,63,18.7,6.5,0,0,0,2978,308,433,739,44,1346,30,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870,1876.14,562.842,333.1359194551377,111.92802795652769
2411,1,35.91671438754569,-78.72151582826415,Internal,33,80,147917,49,26.9,16.5,0,0,0,80,0,0,14,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,39.2,25.088,1.6656795972756884,7.053654666929638
2412,71,35.91036992396931,-78.71582183704828,Internal,110,285,147917,49,26.9,16.5,0,0,0,285,9,47,93,20,301,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,139.65,23.740500000000004,118.26325140657387,17.059329352373737
2413,8,35.912821404764316,-78.69740436460835,Internal,143,417,147917,49,26.9,16.5,0,0,0,417,155,94,8,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,259,204.32999999999998,65.3856,13.325436778205507,15.59946429012751
2414,10,35.908385101603265,-78.68894975135655,Internal,284,659,147917,49,26.9,16.5,0,0,0,659,2,24,40,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,322.90999999999997,122.7058,16.656795972756882,15.749967831826003
2415,713,35.90573184830619,-78.74594177531978,Internal,620,1479,73422,63,18.7,6.5,0,0,0,1479,582,400,275,135,126,42,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518,931.77,391.3434,333.1359194551377,68.70074967928068
2416,35,35.95426840834448,-78.71385726497132,Internal,410,1238,157969,49,21.3,20.6,0,0,0,1238,14,76,87,0,11,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,606.62,321.5086,58.298785904649094,33.81732164425036
2417,16,35.9406385882254,-78.70957636954742,Internal,351,961,126923,49,23.4,9.4,0,0,0,961,7,90,25,27,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,470.89,240.1539,26.650873556411014,27.131544869492014
2418,3,35.92036904642731,-78.69203845606302,Internal,85,249,147917,49,26.9,16.5,0,0,0,249,0,6,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,122.00999999999999,29.282399999999996,4.997038791827065,7.222583671928152
2419,27,35.925192640004795,-78.71168691510091,Internal,471,1379,146458,49,19.9,18.7,0,0,0,1379,0,33,80,16,13,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,675.71,317.5837,44.97334912644359,32.49417541786053
2420,95,35.93254256714919,-78.73051766941384,Internal,723,2235,156111,49,32.2,9.4,0,0,0,2235,42,62,54,0,8,48,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,1095.15,525.672,158.23956174119039,49.106347816278834
2421,12,35.92176244312194,-78.75055998884592,Internal,328,980,111726,54,27.5,8.3,0,0,0,980,0,13,26,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,529.2,185.22,19.98815516730826,20.00433275286297
2422,13,35.92689268125565,-78.7420435579775,Internal,418,1150,111726,54,27.5,8.3,0,0,0,1150,8,11,19,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,621,130.41,21.653834764583948,15.724534507167226
2423,15,35.928603969539886,-78.7460282212135,Internal,429,1270,128077,54,27.4,3.9,0,0,0,1270,0,12,21,0,7,42,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,685.8000000000001,288.036,24.985193959135326,27.94946589146879
2424,13,35.92772828750576,-78.75069378605096,Internal,166,469,128077,54,27.4,3.9,0,0,0,469,0,25,10,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,253.26000000000002,106.3692,21.653834764583948,13.80026357256271
2425,54,35.9318870168856,-78.69739166382301,Internal,182,564,146458,49,19.9,18.7,0,0,0,564,5,33,61,10,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,276.36,22.108800000000002,89.94669825288717,9.32871636591573
2426,29,35.88787332137302,-78.65217733546434,Internal,759,1541,61490,48,12.3,26.7,0,3,0,1544,497,1328,918,80,150,83,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2973,739.68,613.9344,48.30470832099496,118.1597803992219
2427,30,35.8879560811975,-78.67331645708785,Internal,885,1596,69509,49,19.5,31.7,0,0,142,1738,31,150,823,71,574,26,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649,782.04,203.3304,49.97038791827065,57.076347537814485
2428,29,35.89947359600875,-78.67046252997469,Internal,459,1057,95417,49,8.7,50.5,0,0,0,1057,31,229,317,22,119,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,517.93,233.06849999999997,48.30470832099496,38.73351895656192
2429,9,35.89491132144723,-78.67471832145058,Internal,703,1459,56125,49,10.2,33.1,0,0,0,1459,3,9,155,51,12,26,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,714.91,185.8766,14.991116375481194,24.267489646277873
2430,10,35.892981461452635,-78.65864368264172,Internal,378,873,74125,48,18,30.9,0,0,0,873,32,461,308,19,31,45,0,0,0,0,4,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,851,419.03999999999996,188.56799999999998,16.656795972756882,38.243423816502485
2431,11,35.88946921796145,-78.66447207085857,Internal,353,719,86071,49,11.6,4.7,0,0,0,719,2,7,52,4,160,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,352.31,49.32340000000001,18.322475570032573,13.604452499736091
2432,26,35.899117697277035,-78.65402276280791,Internal,0,0,74125,48,18,30.9,0,0,0,0,34,70,115,17,567,18,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,803,0,0,43.307669529167896,22.60759277717131
2433,7,35.89987925974708,-78.65979144324272,Internal,381,722,74125,48,18,30.9,0,0,21,743,2,16,33,2,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,346.56,48.51840000000001,11.65975718092982,10.216652790918985
2434,16,35.87082223811506,-78.64487548053955,Internal,1040,1685,56473,53,15.4,5,0,0,0,1685,38,254,220,0,0,91,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,893.0500000000001,812.6755,26.650873556411014,78.95565272478491
2435,17,35.87791657473502,-78.64764523794959,Internal,239,571,56473,53,15.4,5,0,0,0,571,52,68,140,84,177,15,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,302.63,45.3945,28.3165531536867,19.86334949608994
2436,6,35.87890271744651,-78.65804695307239,Internal,359,800,79704,53,23.4,16.7,0,0,0,800,25,37,14,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,424,271.36,9.99407758365413,27.458966004535323
2437,0,35.87901029279917,-78.65203091789436,Internal,154,368,79704,53,23.4,16.7,0,0,0,368,0,3,8,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,195.04000000000002,99.47040000000001,0,12.801573971016877
2438,8,35.872794077862906,-78.65503278736834,Internal,473,1041,79704,53,23.4,16.7,0,0,0,1041,13,35,22,7,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,551.73,286.8996,13.325436778205507,28.748475119124652
2439,6,35.87772595596521,-78.66887361320303,Internal,400,897,110528,53,17.9,37.3,0,0,0,897,2,19,40,0,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,475.41,204.4263,9.99407758365413,22.13145258426862
2440,5,35.8815235731578,-78.66353664547107,Internal,173,380,110528,53,17.9,37.3,0,0,0,380,0,92,26,16,0,40,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,134,201.4,80.56,8.328397986378441,14.00074239270064
2441,11,35.87774813133314,-78.67665576248189,Internal,300,574,110528,53,17.9,37.3,0,0,0,574,0,51,81,39,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,304.22,60.84400000000001,18.322475570032573,13.519202544304136
2442,0,35.847199063192974,-78.73418340772585,Internal,0,0,76956,25,25,11,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.804584250859915
2443,0,35.84872390565969,-78.71762076443842,Internal,176,346,64052,70,15.2,2.5,0,0,0,346,18,16,4,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,242.2,140.47599999999997,0,16.502387274958288
2445,48,35.88191753620382,-78.74656274785214,Internal,222,444,76961,70,15.6,12,0,44,0,488,330,81,285,53,78,56,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,310.79999999999995,174.048,79.95262066923304,36.589292140477525
2446,10,35.87030656265437,-78.75647695502494,Internal,2,6,76956,25,25,11,0,0,0,6,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.6000000000000001,16.656795972756882,4.850949406897531
2447,0,35.89065788763049,-78.76527160555327,Internal,0,0,76956,50,25,11,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.804584250859915
2448,34,35.867944491872585,-78.73014413207173,Internal,447,1090,76961,70,15.6,12,0,0,0,1090,215,25,77,0,44,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,763,373.87,56.6331063073734,41.69907985004856
2449,53,35.86173103911847,-78.72107270819507,Internal,863,1468,60926,70,7.7,2.5,0,0,0,1468,5,34,140,7,34,33,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,1027.6,339.108,88.28101865561149,35.8867797227506
2450,15,35.85822472944588,-78.71507654487014,Internal,719,1254,60926,70,7.7,2.5,0,0,0,1254,0,12,19,0,0,49,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,877.8,430.12199999999996,24.985193959135326,38.72966290526856
2451,29,35.85465815359405,-78.7177743186496,Internal,703,1276,64052,70,15.2,2.5,0,0,0,1276,18,64,297,0,19,34,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,893.1999999999999,303.688,48.30470832099496,37.09606051903043
2452,75,35.87909718005879,-78.71367705009888,Internal,1273,2701,78580,56,25.6,5.5,0,0,0,2701,6,217,50,7,6,46,0,0,0,0,8,0,0,0,0,0,0,0,792,0,0,0,0,0,0,0,0,0,0,286,1512.5600000000002,695.7776000000001,124.92596979567662,64.91177679397254
2453,671,35.896459214676106,-78.75120429663585,Internal,194,390,105107,52,27.6,6.4,0,0,0,390,1632,386,803,25,487,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333,202.8,93.28800000000001,333.1359194551377,85.90811793723708
2454,67,35.878868889090704,-78.7237643318603,Internal,901,1710,77121,56,19.8,11.4,0,0,0,1710,16,190,206,79,4,49,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,957.6000000000001,469.22400000000005,111.60053301747112,52.03844818925677
2455,69,35.88182203971919,-78.73131987791743,Internal,1108,2665,105107,52,27.6,6.4,0,0,0,2665,0,72,48,0,2,36,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1385.8,498.888,114.9318922120225,46.06109993424945
2456,52,35.89684061281251,-78.73358348536256,Internal,596,1546,105107,52,27.6,6.4,0,0,0,1546,1,23,27,0,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,803.9200000000001,241.17600000000002,86.61533905833579,24.97129520899456
2457,54,35.89224413815214,-78.7235440851593,Internal,224,701,77121,56,19.8,11.4,0,0,0,701,0,21,112,26,143,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,392.56000000000006,74.58640000000001,89.94669825288717,17.263795198592774
2458,97,35.88968301964309,-78.73490403993455,Internal,748,1584,105107,52,27.6,6.4,0,0,0,1584,0,35,304,23,49,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,823.6800000000001,329.47200000000004,161.57092093574178,39.37674389527401
2459,12,35.88879212301762,-78.71618932184694,Internal,15,43,77121,56,19.8,11.4,0,0,0,43,0,352,2,7,0,49,0,0,0,0,0,0,0,0,0,0,0,0,4467,0,0,0,0,0,0,0,0,0,0,361,24.080000000000002,11.7992,19.98815516730826,13.719964618941347
2460,90,35.86255186315455,-78.70522447308518,Internal,576,1165,46364,57,20,6.4,0,0,0,1165,13,19,239,18,564,19,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,664.05,126.1695,149.91116375481195,33.4659047431401
2461,39,35.86833868107695,-78.71093925017705,Internal,491,955,75469,57,29.4,9.7,0,0,0,955,12,49,111,46,76,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,544.3499999999999,168.74849999999998,64.96150429375184,24.36283099750383
2462,51,35.86981415280897,-78.7183961857543,Internal,0,0,75469,57,29.4,9.7,0,0,0,0,13,0,106,35,496,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,84.94965946106011,19.21548779021534
2463,21,35.86893420066889,-78.70244446667719,Internal,524,1178,46364,57,20,6.4,0,0,0,1178,19,26,11,0,5,23,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,671.4599999999999,154.4358,34.979271542789455,18.091058729466354
2464,93,35.880290149548905,-78.70334215304048,Internal,980,1970,69255,57,18.8,10.4,0,0,0,1970,20,37,42,0,0,64,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1122.8999999999999,718.656,154.90820254663902,62.53380500862242
2465,16,35.8898158117188,-78.70581209937697,Internal,335,976,139338,57,16.5,18.5,0,0,0,976,1,47,72,9,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,556.3199999999999,333.792,26.650873556411014,34.057064707151554
2466,4,35.896240656875015,-78.71364633093998,Internal,168,456,139338,57,16.5,18.5,0,0,0,456,0,27,8,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,259.91999999999996,155.95199999999997,6.6627183891027535,17.853493545496963
2467,13,35.90152526135599,-78.70625962862971,Internal,354,1085,123625,57,27.5,12.5,0,0,0,1085,1,108,13,15,24,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,618.4499999999999,352.51649999999995,21.653834764583948,35.61485841834434
2468,27,35.90264461118691,-78.7191819079453,Internal,334,863,123625,57,27.5,12.5,0,0,0,863,20,44,11,0,43,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,491.90999999999997,285.3078,44.97334912644359,29.467951951688406
2469,9,35.89123424197454,-78.68753434341365,Internal,215,603,111806,50,23.1,21.4,0,0,0,603,14,32,70,85,13,31,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,301.5,93.465,14.991116375481194,16.771629290191896
2470,57,35.89883859431444,-78.69517834776934,Internal,693,1763,111806,50,23.1,21.4,0,0,0,1763,24,37,43,0,58,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,881.5,282.08,94.94373704471424,30.194030183768255
2471,34,35.89787199485976,-78.68380810478338,Internal,171,345,111806,50,23.1,21.4,0,0,0,345,42,263,288,57,574,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,172.5,18.975,56.6331063073734,33.40772220619727
2472,33,35.87874305959762,-78.69682693735358,Internal,958,1510,45583,64,19.7,6.2,0,0,0,1510,0,16,17,0,0,38,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,966.4,367.23199999999997,54.96742671009772,33.91416304158536
2473,8,35.88293994604547,-78.69288009178311,Internal,409,818,48005,64,18.2,3.2,0,0,0,818,12,8,13,0,3,38,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,523.52,198.9376,13.325436778205507,20.975681376979857
2474,8,35.87691534684392,-78.6921605332956,Internal,362,665,48005,64,18.2,3.2,0,0,0,665,0,10,39,0,0,38,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,425.6,161.728,13.325436778205507,18.388517930938193
2475,16,35.87075345123334,-78.69644370343661,Internal,289,445,45583,64,19.7,6.2,0,0,0,445,0,9,14,0,0,38,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,284.8,108.224,26.650873556411014,13.67754627496966
2477,16,35.88095289531945,-78.68135754516074,Internal,648,1310,77054,56,6.6,17.9,0,3,0,1313,52,68,278,12,38,39,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,733.6,286.10400000000004,26.650873556411014,36.84578338757692
2478,42,35.88089749541278,-78.68636705959103,Internal,607,1460,115564,56,23.7,19.3,0,0,0,1460,24,53,56,10,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,817.6,220.752,69.95854308557891,25.03365123887766
2479,30,35.867327935617084,-78.68513026751903,Internal,633,1537,77391,56,17.2,19.8,0,0,0,1537,2,120,92,20,20,36,0,0,0,0,32,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,254,860.72,309.8592,49.97038791827065,34.38037220444135
2480,13,35.86662642709941,-78.69260661571035,Internal,392,837,77391,56,17.2,19.8,0,0,0,837,0,17,0,0,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,468.72,126.55440000000002,21.653834764583948,15.404421393639733
2481,1,35.86707849740685,-78.6809898241102,Internal,1,2,77391,56,17.2,19.8,0,0,0,2,0,137,8,16,0,41,0,0,0,0,0,0,0,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,161,1.12,0.4592,1.6656795972756884,8.409539003874894
2482,32,35.864460208024816,-78.66291486808593,Internal,752,1693,69464,53,24.1,16.7,0,0,0,1693,53,79,123,8,47,65,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,897.2900000000001,583.2385,53.30174711282203,56.7473834741658
2483,29,35.86194479301348,-78.67582747484,Internal,420,1123,130875,53,23,18,0,3,0,1126,8,119,104,11,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,595.19,208.31650000000002,48.30470832099496,26.35626868783514
2484,17,35.869157441466044,-78.67261679727065,Internal,318,780,130875,53,23,18,0,0,0,780,3,86,68,5,184,26,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,346,413.40000000000003,107.48400000000001,28.3165531536867,20.781473110541427
2485,13,35.86612743222924,-78.64487261306343,Internal,815,1651,54188,56,8.7,12,0,0,0,1651,2,39,28,3,12,28,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,924.5600000000001,258.87680000000006,21.653834764583948,26.67168844475894
