TAZ,MPO,COUNTY,D_Minority,C_Race,C_Hispanic,ZeroCar,LowIncome,Senior,LEP,AllZones
2000,CAMPO,Wake,0,0,0,0,0,0,0,1
2001,CAMPO,Wake,0,0,0,0,0,0,0,1
2002,CAMPO,Wake,0,0,0,0,0,0,0,1
2003,CAMPO,Wake,0,0,0,0,0,0,0,1
2004,CAMPO,Wake,0,0,0,0,0,0,0,1
2005,CAMPO,Wake,0,0,0,0,0,0,0,1
2006,CAMPO,Wake,0,0,0,0,0,0,0,1
2007,CAMPO,Wake,0,0,0,0,0,0,0,1
2008,CAMPO,Wake,0,0,0,0,0,1,0,1
2009,CAMPO,Wake,0,0,0,0,0,0,0,1
2010,CAMPO,Wake,0,0,0,0,0,0,0,1
2011,CAMPO,Wake,0,0,0,1,0,0,0,1
2012,CAMPO,Wake,0,0,0,1,0,0,0,1
2013,CAMPO,Wake,0,0,0,0,0,0,0,1
2014,CAMPO,Wake,0,0,0,1,0,0,0,1
2015,CAMPO,Wake,0,0,0,0,0,0,0,1
2016,CAMPO,Wake,0,0,0,0,0,0,0,1
2017,CAMPO,Wake,0,0,0,0,0,0,0,1
2018,CAMPO,Wake,0,0,0,0,0,1,0,1
2019,CAMPO,Wake,0,0,0,0,0,0,0,1
2020,CAMPO,Wake,0,0,0,0,0,0,0,1
2021,CAMPO,Wake,0,0,0,0,0,0,0,1
2022,CAMPO,Wake,0,0,0,0,0,0,0,1
2023,CAMPO,Wake,0,0,0,0,0,0,0,1
2024,CAMPO,Wake,0,0,0,0,0,0,0,1
2025,CAMPO,Wake,0,0,0,0,0,0,0,1
2026,CAMPO,Wake,0,0,0,0,0,0,0,1
2027,CAMPO,Wake,0,0,0,0,0,0,0,1
2028,CAMPO,Wake,0,0,0,0,0,0,0,1
2029,CAMPO,Wake,0,0,0,0,0,0,0,1
2030,CAMPO,Wake,0,0,0,0,0,0,0,1
2031,CAMPO,Wake,0,0,0,0,0,0,0,1
2032,CAMPO,Wake,0,0,0,0,0,0,0,1
2033,CAMPO,Wake,0,0,0,0,0,0,0,1
2034,CAMPO,Wake,0,0,0,0,0,0,0,1
2035,CAMPO,Wake,0,0,0,0,0,0,0,1
2036,CAMPO,Wake,0,0,0,0,0,0,0,1
2037,CAMPO,Wake,0,0,0,0,0,0,0,1
2038,CAMPO,Wake,0,0,0,0,0,0,0,1
2039,CAMPO,Wake,0,0,0,0,0,0,0,1
2040,CAMPO,Wake,0,0,0,0,0,0,0,1
2041,CAMPO,Wake,0,0,0,1,0,0,0,1
2042,CAMPO,Wake,0,0,0,1,0,0,0,1
2043,CAMPO,Wake,0,0,0,0,0,0,0,1
2044,CAMPO,Wake,0,0,0,0,0,0,0,1
2045,CAMPO,Wake,0,0,0,0,0,0,0,1
2046,CAMPO,Wake,0,0,0,0,0,0,0,1
2047,CAMPO,Wake,0,0,0,0,0,0,0,1
2048,CAMPO,Wake,0,0,0,0,0,0,0,1
2049,CAMPO,Wake,0,0,0,0,0,0,0,1
2050,CAMPO,Wake,0,1,0,0,0,0,1,1
2051,CAMPO,Wake,0,1,0,0,0,0,1,1
2052,CAMPO,Wake,0,1,0,0,0,0,1,1
2053,CAMPO,Wake,0,1,0,0,0,0,1,1
2054,CAMPO,Wake,0,1,0,0,0,0,1,1
2055,CAMPO,Wake,0,0,0,0,0,0,0,1
2056,CAMPO,Wake,0,1,0,0,0,0,1,1
2057,CAMPO,Wake,0,0,0,0,0,0,1,1
2058,CAMPO,Wake,0,0,0,0,0,0,1,1
2059,CAMPO,Wake,0,0,0,0,0,0,1,1
2060,CAMPO,Wake,0,0,0,0,0,0,1,1
2061,CAMPO,Wake,0,0,0,0,0,0,0,1
2062,CAMPO,Wake,0,0,0,0,0,0,0,1
2063,CAMPO,Wake,0,0,0,0,0,0,0,1
2064,CAMPO,Wake,0,0,0,0,0,0,0,1
2065,CAMPO,Wake,0,0,0,0,0,0,0,1
2066,CAMPO,Wake,0,0,0,0,0,0,0,1
2067,CAMPO,Wake,0,0,0,0,0,0,0,1
2068,CAMPO,Wake,0,0,0,0,0,0,0,1
2069,CAMPO,Wake,0,1,0,0,0,0,0,1
2070,CAMPO,Wake,0,1,0,0,0,0,0,1
2071,CAMPO,Wake,0,1,0,0,0,0,0,1
2072,CAMPO,Wake,0,1,0,0,0,0,0,1
2073,CAMPO,Wake,0,0,0,0,0,0,0,1
2074,CAMPO,Wake,0,1,0,0,0,0,0,1
2075,CAMPO,Wake,0,0,0,0,0,0,0,1
2076,CAMPO,Wake,0,0,0,0,0,0,0,1
2077,CAMPO,Wake,0,0,0,0,0,0,0,1
2078,CAMPO,Wake,0,0,0,0,0,0,0,1
2079,CAMPO,Wake,0,0,0,0,0,0,0,1
2080,CAMPO,Wake,0,0,0,0,0,0,1,1
2081,CAMPO,Wake,0,0,0,0,0,0,1,1
2082,CAMPO,Wake,0,0,0,0,0,0,1,1
2083,CAMPO,Wake,0,1,0,0,0,0,1,1
2084,CAMPO,Wake,0,1,0,0,0,1,0,1
2085,CAMPO,Wake,0,1,0,0,0,1,0,1
2086,CAMPO,Wake,0,1,0,0,0,1,0,1
2087,CAMPO,Wake,0,1,0,0,0,0,1,1
2088,CAMPO,Wake,0,1,0,0,0,0,1,1
2089,CAMPO,Wake,0,1,0,0,0,1,0,1
2090,CAMPO,Wake,0,1,0,0,0,1,0,1
2091,CAMPO,Wake,0,0,0,0,0,0,1,1
2092,CAMPO,Wake,0,0,0,0,0,0,1,1
2093,CAMPO,Wake,0,1,0,0,0,0,1,1
2094,CAMPO,Wake,0,1,0,1,0,0,1,1
2095,CAMPO,Wake,0,1,0,0,0,0,1,1
2096,CAMPO,Wake,0,0,0,0,0,0,0,1
2097,CAMPO,Wake,0,1,0,0,0,0,0,1
2098,CAMPO,Wake,0,0,0,0,0,0,0,1
2099,CAMPO,Wake,0,0,0,0,0,0,0,1
2100,CAMPO,Wake,0,1,1,1,0,0,1,1
2101,CAMPO,Wake,0,1,1,1,0,0,1,1
2102,CAMPO,Wake,0,0,0,0,0,0,1,1
2103,CAMPO,Wake,0,0,0,0,0,1,0,1
2104,CAMPO,Wake,0,1,1,1,0,0,1,1
2105,CAMPO,Wake,0,0,0,0,0,0,1,1
2106,CAMPO,Wake,0,0,0,0,0,0,1,1
2107,CAMPO,Wake,0,0,0,0,0,0,1,1
2108,CAMPO,Wake,0,0,0,0,0,0,0,1
2109,CAMPO,Wake,0,0,0,0,0,0,1,1
2110,CAMPO,Wake,0,0,0,0,0,0,1,1
2111,CAMPO,Wake,0,0,1,0,0,0,0,1
2112,CAMPO,Wake,0,0,0,0,0,0,1,1
2113,CAMPO,Wake,0,0,0,0,0,0,0,1
2114,CAMPO,Wake,0,0,0,0,0,0,0,1
2115,CAMPO,Wake,0,1,1,1,0,0,1,1
2116,CAMPO,Wake,0,1,1,1,0,0,1,1
2117,CAMPO,Wake,0,0,0,0,0,0,0,1
2118,CAMPO,Wake,0,0,0,0,0,0,0,1
2119,CAMPO,Wake,0,0,1,0,0,0,0,1
2120,CAMPO,Wake,0,0,0,1,0,0,0,1
2121,CAMPO,Wake,0,0,0,0,0,0,0,1
2122,CAMPO,Wake,0,0,0,0,0,0,0,1
2123,CAMPO,Wake,0,0,0,0,0,0,0,1
2124,CAMPO,Wake,0,0,0,0,0,1,0,1
2125,CAMPO,Wake,0,0,0,0,0,1,0,1
2126,CAMPO,Wake,0,0,1,0,0,0,0,1
2127,CAMPO,Wake,0,0,1,0,0,0,0,1
2128,CAMPO,Wake,0,0,0,1,1,0,0,1
2129,CAMPO,Wake,0,0,0,1,0,1,0,1
2130,CAMPO,Wake,0,0,0,1,0,1,0,1
2131,CAMPO,Wake,0,0,0,0,0,0,0,1
2132,CAMPO,Wake,0,0,0,0,0,0,0,1
2133,CAMPO,Wake,0,0,0,1,0,1,0,1
2134,CAMPO,Wake,0,0,0,0,0,0,0,1
2135,CAMPO,Wake,0,0,0,1,1,0,0,1
2136,CAMPO,Wake,0,0,0,0,0,0,0,1
2137,CAMPO,Wake,0,0,0,0,0,0,0,1
2138,CAMPO,Wake,0,0,0,0,0,0,0,1
2139,CAMPO,Wake,0,0,0,0,0,0,0,1
2140,CAMPO,Wake,0,0,0,0,0,0,0,1
2141,CAMPO,Wake,0,0,0,1,1,0,0,1
2142,CAMPO,Wake,0,0,0,0,0,0,0,1
2143,CAMPO,Wake,0,0,0,0,0,0,0,1
2144,CAMPO,Wake,0,0,1,0,0,0,0,1
2145,CAMPO,Wake,0,0,1,0,0,0,0,1
2146,CAMPO,Wake,0,0,0,0,0,0,0,1
2147,CAMPO,Wake,0,0,0,0,0,0,0,1
2148,CAMPO,Wake,0,0,0,0,0,0,0,1
2149,CAMPO,Wake,0,0,0,0,0,0,0,1
2150,CAMPO,Wake,0,0,0,0,0,0,0,1
2151,CAMPO,Wake,0,0,0,0,0,0,0,1
2152,CAMPO,Wake,0,0,1,0,0,0,0,1
2153,CAMPO,Wake,0,0,0,0,0,0,0,1
2154,CAMPO,Wake,0,0,0,0,0,0,0,1
2155,CAMPO,Wake,0,0,1,1,1,0,1,1
2156,CAMPO,Wake,0,0,0,0,0,0,0,1
2157,CAMPO,Wake,0,0,0,0,0,0,0,1
2158,CAMPO,Wake,0,0,0,0,0,0,0,1
2159,CAMPO,Wake,0,0,0,0,0,0,0,1
2160,CAMPO,Wake,0,0,0,0,0,0,0,1
2161,CAMPO,Wake,0,0,1,1,1,0,1,1
2162,CAMPO,Wake,0,0,0,0,0,0,0,1
2163,CAMPO,Wake,0,0,0,0,0,0,0,1
2164,CAMPO,Wake,0,1,0,0,0,1,0,1
2165,CAMPO,Wake,0,0,0,0,0,0,0,1
2166,CAMPO,Wake,0,0,0,0,0,0,0,1
2167,CAMPO,Wake,0,1,0,0,0,1,0,1
2168,CAMPO,Wake,0,0,0,0,0,0,0,1
2169,CAMPO,Wake,0,0,0,0,0,0,0,1
2170,CAMPO,Wake,0,0,0,0,0,0,0,1
2171,CAMPO,Wake,0,1,0,0,0,1,0,1
2172,CAMPO,Wake,0,0,0,0,0,0,0,1
2173,CAMPO,Wake,0,0,0,0,0,0,0,1
2174,CAMPO,Wake,0,1,0,0,0,1,0,1
2175,CAMPO,Wake,0,0,0,0,0,0,0,1
2176,CAMPO,Wake,0,0,0,1,0,1,0,1
2177,CAMPO,Wake,0,0,0,0,0,0,0,1
2178,CAMPO,Wake,0,0,0,0,0,0,0,1
2179,CAMPO,Wake,0,0,0,0,0,0,0,1
2180,CAMPO,Wake,0,0,0,1,0,1,0,1
2181,CAMPO,Wake,0,0,0,0,0,0,0,1
2182,CAMPO,Wake,0,0,0,0,0,0,0,1
2183,CAMPO,Wake,0,0,0,0,0,0,0,1
2184,CAMPO,Wake,0,0,0,0,0,0,0,1
2185,CAMPO,Wake,0,0,0,0,0,0,0,1
2186,CAMPO,Wake,0,0,0,0,0,0,0,1
2187,CAMPO,Wake,0,0,0,0,0,0,0,1
2188,CAMPO,Wake,0,0,0,0,0,0,0,1
2189,CAMPO,Wake,0,0,0,0,0,0,0,1
2190,CAMPO,Wake,0,1,1,0,0,0,1,1
2191,CAMPO,Wake,0,0,0,0,0,1,0,1
2192,CAMPO,Wake,0,0,0,0,0,1,0,1
2193,CAMPO,Wake,0,0,0,0,0,1,0,1
2194,CAMPO,Wake,0,0,1,0,0,0,0,1
2195,CAMPO,Wake,0,0,1,0,0,0,0,1
2196,CAMPO,Wake,0,0,1,0,0,0,0,1
2197,CAMPO,Wake,0,0,0,0,0,0,0,1
2198,CAMPO,Wake,0,0,0,0,0,0,0,1
2199,CAMPO,Wake,0,0,0,0,0,0,0,1
2200,CAMPO,Wake,0,0,0,0,0,0,0,1
2201,CAMPO,Wake,0,0,1,0,0,0,1,1
2202,CAMPO,Wake,0,0,1,0,0,0,1,1
2203,CAMPO,Wake,0,0,0,0,1,1,0,1
2204,CAMPO,Wake,0,1,1,1,1,0,1,1
2205,CAMPO,Wake,0,1,1,1,1,0,1,1
2206,CAMPO,Wake,0,0,0,0,1,0,0,1
2207,CAMPO,Wake,0,0,0,0,1,0,0,1
2208,CAMPO,Wake,0,0,0,1,0,1,0,1
2209,CAMPO,Wake,0,0,0,1,0,1,0,1
2210,CAMPO,Wake,0,0,0,0,0,1,0,1
2211,CAMPO,Wake,0,0,0,0,0,1,0,1
2212,CAMPO,Wake,0,0,0,0,0,1,0,1
2213,CAMPO,Wake,0,0,0,0,0,1,0,1
2214,CAMPO,Wake,0,0,0,0,0,0,0,1
2215,CAMPO,Wake,0,0,0,0,0,0,0,1
2216,CAMPO,Wake,0,0,1,1,0,0,0,1
2217,CAMPO,Wake,0,0,1,1,0,0,0,1
2218,CAMPO,Wake,0,0,0,0,0,1,1,1
2219,CAMPO,Wake,0,0,0,0,0,1,1,1
2220,CAMPO,Wake,0,0,0,0,0,1,1,1
2221,CAMPO,Wake,0,0,0,1,0,1,0,1
2222,CAMPO,Wake,0,0,0,1,0,1,0,1
2223,CAMPO,Wake,0,0,0,1,0,1,0,1
2224,CAMPO,Wake,0,0,0,0,0,1,0,1
2225,CAMPO,Wake,0,0,0,1,0,1,0,1
2226,CAMPO,Wake,0,0,0,1,0,1,0,1
2227,CAMPO,Wake,0,0,0,1,0,1,0,1
2228,CAMPO,Wake,0,0,0,1,0,1,0,1
2229,CAMPO,Wake,0,0,0,1,0,1,0,1
2230,CAMPO,Wake,0,0,0,1,0,1,0,1
2231,CAMPO,Wake,0,0,0,0,0,1,0,1
2232,CAMPO,Wake,0,0,0,0,0,1,0,1
2233,CAMPO,Wake,0,0,0,0,0,1,0,1
2234,CAMPO,Wake,0,0,1,1,0,1,0,1
2235,CAMPO,Wake,0,0,1,1,0,1,0,1
2236,CAMPO,Wake,0,0,1,1,0,1,0,1
2237,CAMPO,Wake,0,0,0,1,1,0,1,1
2238,CAMPO,Wake,0,0,0,1,1,0,1,1
2239,CAMPO,Wake,0,0,0,1,1,0,1,1
2240,CAMPO,Wake,0,0,0,0,0,1,0,1
2241,CAMPO,Wake,0,0,0,0,0,1,0,1
2242,CAMPO,Wake,0,0,0,0,0,1,0,1
2243,CAMPO,Wake,0,0,1,1,1,0,1,1
2244,CAMPO,Wake,0,0,1,1,1,0,1,1
2245,CAMPO,Wake,0,0,1,1,1,0,1,1
2246,CAMPO,Wake,0,0,0,0,0,1,0,1
2247,CAMPO,Wake,0,0,0,1,0,1,0,1
2248,CAMPO,Wake,0,0,0,0,0,0,0,1
2249,CAMPO,Wake,0,0,0,0,0,0,0,1
2250,CAMPO,Wake,0,0,0,0,0,0,0,1
2251,CAMPO,Wake,0,0,0,0,0,0,0,1
2252,CAMPO,Wake,0,0,0,0,0,0,0,1
2253,CAMPO,Wake,0,0,0,0,0,1,0,1
2254,CAMPO,Wake,0,0,0,0,0,1,0,1
2255,CAMPO,Wake,0,0,0,0,0,1,0,1
2256,CAMPO,Wake,0,0,0,0,0,1,0,1
2257,CAMPO,Wake,0,0,0,0,0,0,0,1
2258,CAMPO,Wake,0,0,0,0,0,0,0,1
2259,CAMPO,Wake,0,0,0,0,0,0,0,1
2260,CAMPO,Wake,0,0,0,0,0,0,0,1
2261,CAMPO,Wake,0,1,1,0,1,0,1,1
2262,CAMPO,Wake,0,0,0,0,0,1,0,1
2263,CAMPO,Wake,0,0,0,0,0,1,0,1
2264,CAMPO,Wake,0,0,0,0,0,1,0,1
2265,CAMPO,Wake,0,0,0,0,0,1,0,1
2266,CAMPO,Wake,0,1,1,0,1,0,1,1
2267,CAMPO,Wake,0,0,0,0,0,1,0,1
2268,CAMPO,Wake,0,0,0,0,0,1,0,1
2269,CAMPO,Wake,0,0,0,0,0,1,0,1
2270,CAMPO,Wake,0,0,0,0,0,0,0,1
2271,CAMPO,Wake,0,0,0,0,0,0,0,1
2272,CAMPO,Wake,0,0,0,0,0,0,0,1
2273,CAMPO,Wake,0,0,0,0,0,1,1,1
2274,CAMPO,Wake,0,0,0,0,0,1,1,1
2275,CAMPO,Wake,0,0,0,0,0,1,1,1
2276,CAMPO,Wake,0,1,1,0,1,0,1,1
2277,CAMPO,Wake,0,0,0,0,0,1,1,1
2278,CAMPO,Wake,0,0,0,0,0,1,1,1
2279,CAMPO,Wake,0,0,0,0,0,1,1,1
2280,CAMPO,Wake,0,0,0,0,0,1,1,1
2281,CAMPO,Wake,0,0,0,0,0,1,1,1
2282,CAMPO,Wake,0,0,0,0,0,0,0,1
2283,CAMPO,Wake,0,0,0,0,0,0,0,1
2284,CAMPO,Wake,0,0,0,0,0,0,0,1
2285,CAMPO,Wake,0,0,0,0,0,0,0,1
2286,CAMPO,Wake,0,0,0,0,0,0,0,1
2287,CAMPO,Wake,0,0,0,0,0,0,0,1
2288,CAMPO,Wake,0,0,0,0,0,0,0,1
2289,CAMPO,Wake,0,0,0,0,0,0,0,1
2290,CAMPO,Wake,0,0,0,0,0,0,0,1
2291,CAMPO,Wake,0,0,0,0,0,0,0,1
2292,CAMPO,Wake,0,0,0,0,0,0,0,1
2293,CAMPO,Wake,0,0,0,0,0,0,0,1
2294,CAMPO,Wake,0,0,0,0,0,0,0,1
2295,CAMPO,Wake,0,0,0,0,0,0,0,1
2296,CAMPO,Wake,0,0,0,0,0,0,0,1
2297,CAMPO,Wake,0,0,0,0,0,0,0,1
2298,CAMPO,Wake,0,0,0,0,0,0,0,1
2299,CAMPO,Wake,0,0,0,0,0,0,0,1
2300,CAMPO,Wake,0,0,0,0,0,0,0,1
2301,CAMPO,Wake,0,0,0,0,0,0,0,1
2302,CAMPO,Wake,0,1,1,0,0,0,1,1
2303,CAMPO,Wake,0,0,0,0,0,0,0,1
2304,CAMPO,Wake,0,1,1,0,0,0,1,1
2305,CAMPO,Wake,0,1,1,0,0,0,1,1
2306,CAMPO,Wake,0,1,0,1,0,0,1,1
2307,CAMPO,Wake,0,1,0,1,0,0,1,1
2308,CAMPO,Wake,0,1,0,1,0,0,1,1
2309,CAMPO,Wake,0,1,0,1,0,0,1,1
2310,CAMPO,Wake,0,1,0,1,0,0,1,1
2311,CAMPO,Wake,0,1,0,0,0,0,1,1
2312,CAMPO,Wake,0,0,0,0,0,0,0,1
2313,CAMPO,Wake,0,1,0,0,0,0,1,1
2314,CAMPO,Wake,0,0,0,1,0,0,0,1
2315,CAMPO,Wake,0,1,0,0,0,0,1,1
2316,CAMPO,Wake,0,1,0,0,0,0,1,1
2317,CAMPO,Wake,0,0,0,1,0,0,0,1
2318,CAMPO,Wake,0,0,0,1,0,0,0,1
2319,CAMPO,Wake,0,0,0,1,0,0,0,1
2320,CAMPO,Wake,0,0,0,0,0,0,0,1
2321,CAMPO,Wake,0,1,0,0,0,0,1,1
2322,CAMPO,Wake,0,0,0,1,0,0,0,1
2323,CAMPO,Wake,0,0,0,1,0,0,0,1
2324,CAMPO,Wake,0,0,0,0,1,0,1,1
2325,CAMPO,Wake,0,0,0,0,0,0,0,1
2326,CAMPO,Wake,0,1,0,0,0,1,0,1
2327,CAMPO,Wake,0,0,0,0,0,0,0,1
2328,CAMPO,Wake,0,0,0,0,1,0,1,1
2329,CAMPO,Wake,0,0,0,0,1,0,1,1
2330,CAMPO,Wake,0,0,0,0,0,0,0,1
2331,CAMPO,Wake,0,0,0,0,1,0,1,1
2332,CAMPO,Wake,0,0,0,0,0,0,0,1
2333,CAMPO,Wake,0,0,0,0,0,0,0,1
2334,CAMPO,Wake,0,0,0,0,0,0,0,1
2335,CAMPO,Wake,0,0,0,0,0,0,0,1
2336,CAMPO,Wake,0,0,0,0,0,0,0,1
2337,CAMPO,Wake,0,0,0,0,0,0,0,1
2338,CAMPO,Wake,0,0,0,0,0,0,0,1
2339,CAMPO,Wake,0,1,0,0,0,1,0,1
2340,CAMPO,Wake,0,0,0,0,0,0,0,1
2341,CAMPO,Wake,0,0,0,0,0,0,0,1
2342,CAMPO,Wake,0,0,0,0,0,0,0,1
2343,CAMPO,Wake,0,0,0,1,0,0,0,1
2344,CAMPO,Wake,0,1,0,0,0,0,1,1
2345,CAMPO,Wake,0,0,0,0,0,0,1,1
2346,CAMPO,Wake,0,0,1,0,0,0,0,1
2347,CAMPO,Wake,0,1,0,0,0,0,1,1
2348,CAMPO,Wake,0,1,0,1,0,0,1,1
2349,CAMPO,Wake,0,1,0,0,0,0,1,1
2350,CAMPO,Wake,0,1,0,0,0,0,1,1
2351,CAMPO,Wake,0,0,0,1,0,0,0,1
2352,CAMPO,Wake,0,1,0,0,0,0,1,1
2353,CAMPO,Wake,0,0,0,1,0,0,0,1
2354,CAMPO,Wake,0,1,0,0,0,0,1,1
2355,CAMPO,Wake,0,1,0,0,0,0,1,1
2356,CAMPO,Wake,0,1,0,1,0,0,1,1
2357,CAMPO,Wake,0,0,0,0,0,0,1,1
2358,CAMPO,Wake,0,1,0,0,0,0,1,1
2359,CAMPO,Wake,0,0,1,0,0,0,0,1
2360,CAMPO,Wake,0,1,0,0,0,0,1,1
2361,CAMPO,Wake,0,1,0,0,0,0,1,1
2362,CAMPO,Wake,0,1,0,0,0,0,1,1
2363,CAMPO,Wake,0,1,0,0,0,0,1,1
2364,CAMPO,Wake,0,1,0,0,0,0,1,1
2365,CAMPO,Wake,0,0,0,0,0,0,1,1
2366,CAMPO,Wake,0,1,0,0,0,0,1,1
2367,CAMPO,Wake,0,1,0,0,0,0,0,1
2368,CAMPO,Wake,0,0,0,0,0,0,1,1
2369,CAMPO,Wake,0,0,0,0,0,0,0,1
2370,CAMPO,Wake,0,1,0,0,0,0,1,1
2371,CAMPO,Wake,0,1,0,0,0,0,1,1
2372,CAMPO,Wake,0,1,0,0,0,0,0,1
2373,CAMPO,Wake,0,1,0,0,0,0,1,1
2374,CAMPO,Wake,0,1,0,0,0,0,1,1
2375,CAMPO,Wake,0,1,0,0,0,0,1,1
2376,CAMPO,Wake,0,1,0,0,0,0,1,1
2377,CAMPO,Wake,0,1,0,0,0,0,1,1
2378,CAMPO,Wake,0,1,0,0,0,0,1,1
2379,CAMPO,Wake,0,1,0,0,0,0,1,1
2380,CAMPO,Wake,0,1,0,0,0,0,1,1
2381,CAMPO,Wake,0,0,0,0,0,0,0,1
2382,CAMPO,Wake,0,0,0,0,0,0,0,1
2383,CAMPO,Wake,0,0,0,0,0,1,1,1
2384,CAMPO,Wake,0,1,0,0,0,0,0,1
2385,CAMPO,Wake,0,0,0,0,0,1,1,1
2386,CAMPO,Wake,0,1,0,0,0,0,1,1
2387,CAMPO,Wake,0,0,0,0,0,1,1,1
2388,CAMPO,Wake,0,0,0,0,0,1,1,1
2389,CAMPO,Wake,0,1,1,0,0,0,1,1
2390,CAMPO,Wake,0,1,1,0,0,0,1,1
2391,CAMPO,Wake,0,1,0,0,0,0,0,1
2392,CAMPO,Wake,0,1,0,0,0,0,0,1
2393,CAMPO,Wake,0,1,0,0,0,0,0,1
2394,CAMPO,Wake,0,0,0,0,0,0,0,1
2395,CAMPO,Wake,0,1,0,0,0,0,1,1
2396,CAMPO,Wake,0,1,0,0,0,0,1,1
2397,CAMPO,Wake,0,1,0,0,0,0,1,1
2398,CAMPO,Wake,0,1,0,0,0,0,1,1
2399,CAMPO,Wake,0,1,0,0,0,0,1,1
2400,CAMPO,Wake,0,0,0,0,0,1,1,1
2401,CAMPO,Wake,0,0,0,1,0,0,0,1
2402,CAMPO,Wake,0,0,0,0,0,0,0,1
2403,CAMPO,Wake,0,0,0,0,0,0,0,1
2404,CAMPO,Wake,0,0,0,1,0,1,0,1
2405,CAMPO,Wake,0,1,0,0,0,0,0,1
2406,CAMPO,Wake,0,0,0,1,0,0,0,1
2407,CAMPO,Wake,0,1,0,0,0,0,0,1
2408,CAMPO,Wake,0,0,0,1,0,0,0,1
2409,CAMPO,Wake,0,0,0,0,0,0,0,1
2410,CAMPO,Wake,0,1,0,0,0,0,0,1
2411,CAMPO,Wake,0,0,0,0,0,1,0,1
2412,CAMPO,Wake,0,0,0,0,0,1,0,1
2413,CAMPO,Wake,0,0,0,0,0,1,0,1
2414,CAMPO,Wake,0,0,0,0,0,1,0,1
2415,CAMPO,Wake,0,1,1,1,1,0,1,1
2416,CAMPO,Wake,0,0,0,0,0,0,0,1
2417,CAMPO,Wake,0,0,0,0,0,0,0,1
2418,CAMPO,Wake,0,0,0,0,0,1,0,1
2419,CAMPO,Wake,0,0,0,0,0,0,0,1
2420,CAMPO,Wake,0,0,0,0,0,0,0,1
2421,CAMPO,Wake,0,0,0,0,0,0,0,1
2422,CAMPO,Wake,0,0,0,0,0,0,0,1
2423,CAMPO,Wake,0,0,0,0,0,0,0,1
2424,CAMPO,Wake,0,0,0,0,0,0,0,1
2425,CAMPO,Wake,0,0,0,0,0,1,0,1
2426,CAMPO,Wake,0,0,0,0,0,1,0,1
2427,CAMPO,Wake,0,0,0,1,0,1,0,1
2428,CAMPO,Wake,0,0,0,1,0,1,0,1
2429,CAMPO,Wake,0,0,0,1,0,1,0,1
2430,CAMPO,Wake,0,0,0,1,0,1,0,1
2431,CAMPO,Wake,0,0,0,0,0,0,0,1
2432,CAMPO,Wake,0,0,0,1,0,1,0,1
2433,CAMPO,Wake,0,0,0,1,0,1,0,1
2434,CAMPO,Wake,0,0,0,0,0,0,0,1
2435,CAMPO,Wake,0,0,0,0,0,0,0,1
2436,CAMPO,Wake,0,0,0,0,0,0,0,1
2437,CAMPO,Wake,0,0,0,0,0,0,0,1
2438,CAMPO,Wake,0,0,0,0,0,0,0,1
2439,CAMPO,Wake,0,0,0,0,0,1,0,1
2440,CAMPO,Wake,0,0,0,0,0,1,0,1
2441,CAMPO,Wake,0,0,0,0,0,1,0,1
2442,CAMPO,Wake,0,0,0,0,0,0,0,1
2443,CAMPO,Wake,0,1,0,1,0,0,1,1
2444,CAMPO,Wake,0,0,0,1,0,0,0,1
2445,CAMPO,Wake,0,0,0,1,0,0,0,1
2446,CAMPO,Wake,0,0,0,0,0,0,0,1
2447,CAMPO,Wake,0,0,0,0,0,0,0,1
2448,CAMPO,Wake,0,0,0,0,0,0,0,1
2449,CAMPO,Wake,0,0,0,1,0,0,0,1
2450,CAMPO,Wake,0,0,1,1,0,0,1,1
2451,CAMPO,Wake,0,1,0,1,0,0,1,1
2452,CAMPO,Wake,0,0,0,0,0,0,0,1
2453,CAMPO,Wake,0,1,1,0,0,0,1,1
2454,CAMPO,Wake,0,0,0,0,0,0,0,1
2455,CAMPO,Wake,0,1,1,1,0,0,0,1
2456,CAMPO,Wake,0,0,0,0,0,0,0,1
2457,CAMPO,Wake,0,0,0,0,0,0,0,1
2458,CAMPO,Wake,0,0,0,0,0,0,0,1
2459,CAMPO,Wake,0,0,0,0,0,0,0,1
2460,CAMPO,Wake,0,1,1,0,1,0,1,1
2461,CAMPO,Wake,0,1,1,0,1,0,1,1
2462,CAMPO,Wake,0,1,1,0,1,0,1,1
2463,CAMPO,Wake,0,0,0,0,0,0,0,1
2464,CAMPO,Wake,0,0,0,0,0,1,0,1
2465,CAMPO,Wake,0,0,0,0,0,0,0,1
2466,CAMPO,Wake,0,0,0,0,0,0,0,1
2467,CAMPO,Wake,0,0,0,0,0,0,0,1
2468,CAMPO,Wake,0,0,0,0,0,0,0,1
2469,CAMPO,Wake,0,0,0,0,0,0,0,1
2470,CAMPO,Wake,0,0,0,0,0,1,0,1
2471,CAMPO,Wake,0,0,0,0,0,0,0,1
2472,CAMPO,Wake,0,0,0,0,1,0,0,1
2473,CAMPO,Wake,0,0,1,0,0,0,1,1
2474,CAMPO,Wake,0,0,1,0,0,0,1,1
2475,CAMPO,Wake,0,0,0,0,1,0,0,1
2476,CAMPO,Wake,0,0,0,0,1,0,0,1
2477,CAMPO,Wake,0,0,0,0,0,0,0,1
2478,CAMPO,Wake,0,0,0,0,0,0,1,1
2479,CAMPO,Wake,0,0,0,1,0,1,0,1
