"TAZ","access_nearby_sov","access_transit","access_walk","N_sov","N_hov2","N_hov3","N_walkbike","N_t","N_auto_pay","W_sov","W_hov2","W_hov3","W_walkbike","W_t","W_auto_pay"
1069,5.94636,0.00,0.00,51.2606,35.9875,19.8273,0.00,0.00,0.395467,66.4817,19.3423,16.4684,10.7052,0.00,0.297638
1070,6.4954,0.00,0.00,58.1668,39.0722,22.6648,0.00,0.00,0.598441,61.0891,17.8625,15.2891,9.73379,0.00,0.276184
1071,6.33955,0.00,0.00,50.9433,40.1265,34.5951,0.00,0.00,0.633459,119.591,30.904,19.2425,7.81036,0.00,0.226439
1072,6.43574,0.00,0.00,47.0492,30.9794,18.1305,0.00,0.00,0.384524,48.2702,14.3485,12.1072,8.71146,0.00,0.218808
1073,6.04033,0.00,0.00,49.0145,47.6166,47.4951,0.00,0.00,0.908852,131.353,34.8312,20.7511,10.1285,0.00,0.195571
1074,7.71178,0.00,0.625498,108.148,80.4951,45.0707,89.2732,0.00,1.06184,169.638,49.1862,42.6596,24.3303,0.00,0.794854
1075,7.74288,0.00,0.266076,109.168,82.7283,47.467,82.9354,0.00,1.26474,144.341,40.8507,35.2973,19.2771,0.00,0.662088
1076,6.68185,0.00,0.00,33.6771,26.8127,15.8324,0.00,0.00,0.526307,26.49,7.92943,6.68866,4.90214,0.00,0.119758
1077,6.53669,0.00,0.00,38.9638,21.4524,12.9175,0.00,0.00,0.139383,33.059,9.44979,8.18348,4.53096,0.00,0.149731
1078,7.35255,0.00,0.647526,91.9792,65.4684,37.6323,84.5444,0.00,0.823717,113.308,33.0736,28.1554,18.4745,0.00,0.525748
1079,6.78553,0.00,0.00,26.1204,32.902,19.1467,0.00,0.00,0.418871,22.9973,7.29152,6.08084,5.28693,0.00,0.109244
1080,6.86908,0.00,0.00,47.1492,61.0157,35.7222,0.00,0.00,0.690015,43.7054,13.7499,11.1038,11.0572,0.00,0.214113
1081,6.42242,0.00,0.00,27.0296,39.2636,22.4092,0.00,0.00,0.520284,28.5875,8.53468,7.16259,5.37926,0.00,0.136441
1082,6.48354,0.00,0.00,56.8248,44.741,26.7308,0.00,0.00,0.404506,38.0379,11.3528,9.56392,7.01351,0.00,0.183397
1083,6.54711,0.00,0.00,7.75538,10.9269,6.06362,0.00,0.00,0.235909,17.3563,5.2554,4.5868,2.8094,0.00,0.0819315
1084,6.96549,0.00,0.00,62.3848,67.5412,39.996,0.00,0.00,0.732318,51.307,18.3223,13.1543,23.0923,0.00,0.247518
1085,6.98762,0.00,0.00,126.243,120.232,70.921,0.00,0.00,1.04857,99.6874,31.0006,25.3941,23.2585,0.00,0.486726
1086,6.77939,0.00,0.00,150.478,134.714,76.4515,0.00,0.00,1.71597,246.971,74.0808,61.5584,49.1692,0.00,1.19577
1087,6.95099,0.00,0.00,157.359,128.26,69.9669,0.00,0.00,1.12759,319.314,96.2205,75.9124,78.2462,0.00,1.58006
1088,6.75125,0.00,0.00,123.433,100.158,57.3931,0.00,0.00,0.852618,149.685,44.3798,36.9114,28.6186,0.00,0.716521
1089,6.97544,0.00,0.00,97.6179,99.6499,98.3201,0.00,0.00,1.16693,255.923,69.6444,34.1968,40.2771,0.00,0.32044
1090,6.36624,0.00,0.00,49.7227,35.9773,21.281,0.00,0.00,0.391061,44.196,12.8515,11.0204,6.83626,0.00,0.207356
1091,6.32831,0.00,0.00,40.8947,37.7359,22.1127,0.00,0.00,0.447653,32.3629,23.6488,8.37259,72.5889,0.00,0.154418
1092,6.24706,0.00,0.00,62.8364,55.9133,31.5762,0.00,0.00,0.601814,62.2541,23.1172,15.6338,33.2983,0.00,0.30131
1093,6.50177,0.00,0.00,52.2555,41.4508,24.5774,0.00,0.00,0.526781,47.9007,14.075,12.1539,7.40269,0.00,0.224656
1094,6.79794,0.00,0.00,85.424,91.7231,109.584,0.00,0.00,1.51255,272.148,72.1429,35.9809,32.5956,0.00,0.3071
1095,6.668,0.00,0.00,130.351,120.176,128.665,0.00,0.00,1.65157,342.384,88.421,54.3963,25.66,0.00,0.7073
1096,6.04616,0.00,0.00,22.8078,23.7984,13.1833,0.00,0.00,0.426501,32.8013,11.6439,9.11623,12.0241,0.00,0.141242
1097,6.09072,0.00,0.00,34.1434,30.5037,17.3252,0.00,0.00,0.474763,36.8924,15.8417,10.5809,25.6414,0.00,0.15934
1098,6.28875,0.00,0.00,58.8421,44.6897,24.754,0.00,0.00,0.391186,52.551,15.2702,12.9198,8.69701,0.00,0.242935
1099,6.34895,0.00,0.00,66.1223,54.5194,32.0436,0.00,0.00,0.71292,56.1976,17.7695,14.1824,15.0143,0.00,0.268326
1100,6.30564,0.00,0.00,81.1765,68.7128,39.4906,0.00,0.00,0.841484,71.8519,21.4865,17.6605,14.8546,0.00,0.345524
1101,6.02477,0.00,0.00,47.9488,40.2785,22.9649,0.00,0.00,0.507569,48.1699,17.2723,12.1331,22.7896,0.00,0.221058
1102,6.22674,0.00,0.00,24.9745,24.4076,14.1796,0.00,0.00,0.385697,24.461,8.21882,6.81097,6.69344,0.00,0.110488
1103,5.94182,0.00,0.00,43.0588,41.7551,23.3577,0.00,0.00,0.379833,34.0869,11.4763,9.11124,10.722,0.00,0.158218
1104,5.91252,0.00,0.00,25.2156,18.6343,10.6888,0.00,0.00,0.596983,22.6267,7.60983,6.5247,5.46256,0.00,0.097354
1105,6.05718,0.00,0.00,28.7538,20.1479,11.7855,0.00,0.00,0.462922,24.9023,7.93875,6.67095,5.6395,0.00,0.108747
1106,6.12271,0.00,0.00,18.719,27.6051,15.8623,0.00,0.00,0.367939,18.4169,8.55366,6.06036,13.2622,0.00,0.0786178
1107,6.60804,0.00,0.00,69.4124,62.4958,47.3605,0.00,0.00,0.508759,143.059,39.3568,21.8566,21.3477,0.00,0.251013
1108,6.51248,0.00,0.00,43.1616,33.1614,18.4363,0.00,0.00,0.405373,36.8223,13.771,12.0502,10.7071,0.00,0.15768
1109,5.44688,0.00,0.00,11.7044,17.2619,9.51827,0.00,0.00,0.211194,11.4905,3.76937,3.03853,3.2547,0.00,0.0555184
1110,6.89806,0.00,0.00,116.276,70.9866,43.211,0.00,0.00,0.556458,36.5898,12.2401,10.6027,8.34325,0.00,0.13788
1111,7.46177,2.42326,0.386025,54.9406,47.0459,27.5743,30.2818,1.06744,0.537309,52.032,15.6133,13.6279,8.15647,3.14206,0.241747
1112,7.16063,0.00,0.00,180.004,103.988,65.2139,0.00,0.00,0.562812,39.7916,12.8091,10.8858,8.84175,0.00,0.153331
1113,7.61755,2.24713,0.0552823,11.2115,17.6116,9.74199,3.44233,0.517554,0.201605,6.72017,2.18705,1.91765,1.33995,0.413189,0.0305473
1114,7.27156,0.00,0.00,70.8561,63.0041,36.6351,0.00,0.00,0.625645,60.6735,17.2551,14.8583,8.4334,0.00,0.280178
1115,7.4627,1.01655,0.0995737,115.684,107.738,66.4724,79.7813,3.13587,0.853662,58.3129,18.7732,15.2354,15.4097,5.55312,0.274223
1116,8.79438,4.39502,2.51358,34.5193,32.1634,19.1985,31.1146,3.99567,0.794208,263.727,76.5963,66.0227,39.4344,35.0946,1.39156
1117,8.264,2.82355,1.72008,45.6935,58.1597,33.2617,35.9016,2.66334,0.653518,24.6298,8.94571,6.94046,9.67241,4.25748,0.121631
1118,7.80973,2.44482,1.19528,46.7786,44.1164,25.788,37.5094,2.94199,0.503886,49.606,14.7248,12.489,8.71239,5.25289,0.253532
1119,7.62749,2.216,1.10241,69.389,64.3584,38.1243,56.3824,2.60731,0.694748,28.3152,11.3306,8.03905,15.9858,6.17659,0.132364
1120,7.26465,1.04974,0.00,20.1808,23.6026,13.7904,0.00,0.767005,0.296634,8.7578,2.97882,2.50844,2.33382,0.840767,0.0416356
1121,7.4507,1.00342,0.00,148.857,166.648,182.812,0.00,4.48802,2.17055,276.662,73.5522,42.3684,23.4958,8.30841,0.412
1122,8.19906,4.36817,2.30329,17.2374,20.6121,11.8255,15.1839,1.76707,0.40955,42.2857,15.1317,12.9104,12.157,5.61117,0.200289
1123,8.99402,5.09415,2.75414,28.6338,25.5227,15.5999,19.5574,6.29547,0.54554,189.866,54.0754,47.1658,24.5072,28.0182,1.00647
1124,8.55857,4.75603,2.40282,27.3877,25.7044,15.6455,23.8436,3.00197,0.567893,98.5383,30.4157,26.3368,17.7169,13.6418,0.503237
1125,9.06965,5.26646,2.86838,32.5771,30.1076,18.3053,23.1339,6.18577,0.76151,205.296,59.4907,51.7184,28.9634,31.5841,1.08833
1126,8.48578,4.24423,2.23972,47.1944,57.1302,38.9948,24.0265,3.06346,0.944574,109.1,31.4307,19.9927,12.6275,4.9212,0.19113
1127,7.7159,2.62939,0.797577,133.855,159.724,153.098,71.7034,6.23543,2.69031,287.039,75.3123,43.5114,22.2388,9.75984,0.447689
1128,8.19771,2.96036,1.76791,84.7139,79.2834,46.8395,63.6378,3.925,0.828616,45.2546,15.3215,11.8077,15.6538,7.42638,0.222988
1129,8.88135,4.67071,2.54046,26.5625,25.2496,15.2019,17.7365,4.42562,0.492943,126.752,37.2242,32.423,18.592,17.7677,0.658423
1130,8.65609,4.13966,2.43729,24.9246,23.6338,14.3391,25.7167,2.28491,0.43497,65.614,20.2598,17.0108,13.6027,9.27202,0.337956
1131,8.11649,3.00085,2.04421,71.732,93.8032,85.4937,45.1599,4.18435,1.25461,183.08,48.1908,25.5599,14.8629,6.16819,0.19712
1132,8.06424,2.84717,1.70969,23.2485,33.2645,18.9055,15.4532,1.7263,0.33589,9.68468,3.34846,2.53278,3.66261,1.85231,0.0490568
1133,8.4365,3.45168,1.81757,122.659,113.109,63.8892,63.1873,7.52067,1.94669,182.63,55.2577,47.9809,30.3236,19.353,0.887619
1134,8.46675,3.7512,1.97623,116.296,107.086,61.4958,87.5128,10.1884,1.15521,187.687,56.0548,47.3764,34.1472,23.4742,0.934874
1135,8.6522,3.70888,2.07667,78.722,68.5234,39.3556,59.8983,4.89343,0.61357,77.2291,22.7487,18.9783,14.3159,9.7993,0.389141
1136,8.23218,3.8992,2.15884,62.3726,60.0729,34.35,46.6582,3.19916,0.616816,45.0391,13.9453,11.5657,9.9036,5.87237,0.225282
1137,8.8403,3.88173,2.47067,92.5306,81.8499,51.5205,190.969,6.05355,0.971483,296.748,90.4732,75.1349,62.0925,38.2317,1.54383
1138,8.69127,4.01452,2.45969,47.3604,41.1882,24.0612,66.2387,3.62506,0.80177,102.008,34.533,28.9743,27.1937,13.9305,0.49764
1139,7.8433,3.79959,1.54127,102.17,89.0472,49.1422,70.7914,3.79915,1.07906,62.5166,23.5311,18.9726,23.8924,9.53192,0.278753
1140,7.45611,1.28952,0.00,57.7757,78.7211,81.2654,0.00,2.23054,1.22896,174.769,44.2264,21.7921,10.097,2.87928,0.129502
1141,8.18828,3.28586,1.36973,158.68,129.209,74.1532,110.51,5.72122,1.3333,71.7668,23.8726,20.1335,17.9752,7.90366,0.335393
1142,6.903,0.00,0.00,109.873,64.2456,39.1554,0.00,0.00,0.400201,28.6543,12.2456,7.90413,20.7089,0.00,0.108719
1143,7.32706,0.990991,0.00,17.4441,24.8624,13.6733,0.00,0.630479,0.298926,8.15024,3.04599,2.1771,4.01484,1.30521,0.0362605
1144,6.95849,0.00,0.00,24.4637,22.6181,12.9928,0.00,0.00,0.306304,14.3982,5.27975,3.8754,6.52053,0.00,0.0626523
1145,6.80315,0.00,0.00,54.0911,38.183,22.5182,0.00,0.00,0.312451,15.8269,7.56313,4.37618,15.2516,0.00,0.0602509
1146,7.35552,1.35218,0.00,58.4331,49.6306,28.9751,0.00,1.07927,0.670205,35.9893,11.1842,9.45862,7.37169,2.04107,0.162993
1147,7.31412,0.610432,0.00,18.1495,22.0531,12.2028,0.00,0.829529,0.290926,9.51383,3.76495,2.59887,5.50781,1.83176,0.0424388
1148,6.8819,0.00,0.00,3.21522,5.30198,2.79221,0.00,0.00,0.0406956,2.12359,0.633556,0.490097,0.53997,0.00,0.00865635
1149,5.11022,0.00,0.00,10.6251,9.77364,5.00828,0.00,0.00,0.0753027,8.03702,3.11566,2.32534,3.88623,0.00,0.0267361
1150,5.48656,0.00,0.00,13.1517,12.2887,6.53383,0.00,0.00,0.122816,12.1707,4.25826,3.54505,3.6114,0.00,0.0416099
1151,5.96575,0.00,0.00,34.2907,22.279,12.3779,0.00,0.00,0.119852,22.7301,8.20542,5.91612,10.3296,0.00,0.0858588
1152,6.0251,0.00,0.00,9.76932,15.7394,8.48388,0.00,0.00,0.147073,10.1392,3.76626,2.95806,4.04563,0.00,0.0380343
1153,5.45091,0.00,0.00,3.59388,3.97468,2.00657,0.00,0.00,0.04452,3.1852,1.26742,1.10641,1.07664,0.00,0.0102676
1154,6.1065,0.00,0.00,65.152,42.1573,24.3025,0.00,0.00,0.195437,33.4959,12.3387,8.84363,15.9438,0.00,0.126869
1155,5.71904,0.00,0.00,36.8906,27.7815,15.3181,0.00,0.00,0.173785,23.7822,11.9292,6.51425,25.8499,0.00,0.0865859
1156,5.93947,0.00,0.00,3.97509,5.99273,3.11985,0.00,0.00,0.0656748,5.0198,3.23391,1.37406,8.88008,0.00,0.0189873
1157,5.5203,0.00,0.00,30.9865,20.7277,11.6367,0.00,0.00,0.179327,26.5471,8.67302,7.52225,5.63432,0.00,0.0934345
1158,5.8535,0.00,0.00,10.7484,7.502,4.25369,0.00,0.00,0.0945852,11.5846,3.83835,3.26852,2.76659,0.00,0.0415346
1159,5.81208,0.00,0.00,11.1028,8.1151,4.5926,0.00,0.00,0.112043,12.0795,4.10737,3.47679,3.14925,0.00,0.0434392
1160,5.75781,0.00,0.00,23.7662,16.776,9.52014,0.00,0.00,0.16506,18.9566,6.50018,5.37834,5.47227,0.00,0.0677801
1161,5.76003,0.00,0.00,30.6699,19.215,11.0917,0.00,0.00,0.117893,17.2071,5.48377,4.63369,3.80577,0.00,0.0628404
1162,6.07212,0.00,0.00,37.244,20.703,12.509,0.00,0.00,0.106602,18.4758,5.97734,5.11263,4.05511,0.00,0.0683793
1163,5.92281,0.00,0.00,46.0156,24.1396,14.4646,0.00,0.00,0.161988,36.2086,13.3592,9.85151,16.447,0.00,0.132491
1164,6.16318,0.00,0.00,13.3713,8.07602,4.76332,0.00,0.00,0.0878654,10.6209,3.96343,2.92281,4.91376,0.00,0.0391617
1165,5.93007,0.00,0.00,15.1183,8.19266,4.869,0.00,0.00,0.0647582,9.00004,3.21175,2.55669,3.195,0.00,0.0324342
1166,6.72123,0.00,0.00,42.9863,18.7893,12.0728,0.00,0.00,0.106749,18.3755,8.3736,5.12798,15.6233,0.00,0.0684221
1167,7.51626,0.00,0.00,120.757,46.5492,32.2713,0.00,0.00,0.0898375,24.5212,8.95354,7.12391,9.14724,0.00,0.0901881
1168,7.65405,0.00,0.00,29.4335,13.8804,9.22442,0.00,0.00,0.130314,26.2074,8.86978,7.46054,6.92488,0.00,0.113595
1169,7.95129,0.00,0.00,13.435,8.05781,5.18615,0.00,0.00,0.148042,15.2189,5.10761,4.51124,3.20822,0.00,0.0673472
1170,7.63499,0.00,0.00,12.7061,4.9507,3.37976,0.00,0.00,0.0191403,3.24411,1.09497,0.957853,0.72673,0.00,0.0119083
1171,7.37266,0.00,0.00,21.9943,10.1426,6.66286,0.00,0.00,0.0812129,13.1611,4.51185,3.83402,3.45792,0.00,0.0492009
1172,6.58717,0.00,0.00,25.77,13.113,8.22804,0.00,0.00,0.109762,13.0718,4.40432,3.69841,3.42957,0.00,0.0484556
1173,6.81424,0.00,0.00,23.3383,10.5151,6.74825,0.00,0.00,0.0802229,10.8956,3.61863,3.0781,2.62858,0.00,0.0403254
1174,6.4417,0.00,0.00,57.1448,36.4651,37.7474,0.00,0.00,0.237776,119.984,31.5046,16.3053,10.7931,0.00,0.0985913
1175,6.53763,0.00,0.00,50.8529,24.8153,15.5927,0.00,0.00,0.259663,33.0262,10.803,8.72323,9.18151,0.00,0.126385
1176,6.62208,0.00,0.00,67.0894,31.7704,20.3822,0.00,0.00,0.115909,23.5319,8.02573,6.38623,7.57264,0.00,0.0886017
1177,7.42259,0.231396,0.475754,25.3306,14.913,9.3142,20.5939,0.34312,0.119439,21.3545,6.798,5.71293,4.81831,1.23437,0.0918987
1178,6.46924,0.00,0.00,23.1695,12.996,7.96012,0.00,0.00,0.124267,16.7817,7.16575,5.43974,9.32957,0.00,0.0578813
1179,7.26502,0.00,0.00,43.1853,18.4705,12.3211,0.00,0.00,0.0947193,17.0542,5.76186,4.9578,4.11066,0.00,0.0634561
1180,7.52493,0.00,0.00,106.92,42.3683,29.1954,0.00,0.00,0.105388,22.6468,8.24184,6.81116,7.53021,0.00,0.0830235
1181,7.27269,0.00,0.00,10.2519,6.08107,3.79121,0.00,0.00,0.0634938,8.15223,2.78751,2.31975,2.29393,0.00,0.0302301
1184,7.37415,0.117012,0.00,1.302,1.58586,0.878096,0.00,0.0411545,0.035955,3.15054,1.09819,0.938049,0.845099,0.173686,0.0132818
1185,7.53366,0.00,0.00,26.8188,16.3652,10.7745,0.00,0.00,0.133747,15.7419,7.19575,4.31369,13.7293,0.00,0.0680273
1186,7.27368,0.00,0.00,129.878,51.4464,34.8508,0.00,0.00,0.0644471,25.1969,7.77365,6.51462,5.26339,0.00,0.0953165
1187,7.4287,0.00,0.370495,80.0105,72.6487,107.849,88.7662,0.00,0.598414,212.495,58.4474,28.1287,34.6077,0.00,0.209215
1188,7.8661,0.914736,0.60686,24.2126,12.3024,8.03583,26.6412,0.447652,0.153174,86.7505,25.2471,21.421,14.2253,6.04364,0.392965
1189,7.22189,0.00,0.0233046,99.4898,61.731,38.4133,89.2963,0.00,0.311314,95.553,30.5757,23.0739,30.6541,0.00,0.41277
1190,7.85421,0.00,0.00,14.7366,10.1363,6.34431,0.00,0.00,0.108198,11.125,3.88118,3.15377,3.53773,0.00,0.0475702
1191,7.48966,0.00,0.00,41.8671,21.8186,13.8328,0.00,0.00,0.15523,37.2308,11.4784,9.48113,8.21052,0.00,0.164311
1192,7.61891,0.00,0.00,46.5929,29.8437,31.3799,0.00,0.00,0.391656,140.02,40.1203,26.1431,16.1135,0.00,0.242571
1194,7.82697,0.220979,0.00,27.9647,22.1818,42.0562,0.00,0.536687,0.308819,184.013,49.2044,29.6811,16.0615,4.13735,0.294767
1195,8.29222,1.27648,1.12875,27.5169,12.5053,8.09954,40.9238,0.936331,0.164844,95.141,30.282,24.0392,26.2526,11.1312,0.42765
1196,8.43247,0.926141,1.05702,74.8637,48.9737,67.4227,118.789,2.39841,0.429595,254.104,73.6912,45.8278,50.7293,17.7777,0.601123
1197,7.10985,0.201399,0.00,18.9165,10.6217,6.51681,0.00,0.240842,0.0861529,10.8675,3.47396,2.7984,2.88537,0.882134,0.0468766
1198,8.92308,1.02065,0.214224,93.1582,64.3685,62.1469,63.711,3.77756,0.746706,255.675,70.6076,46.7433,34.3814,12.391,0.653638
1199,6.63262,0.00,0.00,27.274,18.0662,10.8991,0.00,0.00,0.15066,16.1567,5.06966,4.38629,3.07456,0.00,0.0643228
1200,7.48843,0.854228,0.00,50.564,35.4165,21.8516,0.00,1.12182,0.407342,41.9464,14.1932,11.6779,11.9558,3.33139,0.175611
1201,7.23303,0.00,0.00,19.1209,13.5185,8.14186,0.00,0.00,0.212674,16.0156,5.0247,4.26167,3.3372,0.00,0.0694
1202,6.58916,0.00,0.00,74.6853,35.4059,22.4323,0.00,0.00,0.135966,30.6554,10.589,8.69967,9.22724,0.00,0.112404
1203,6.57331,0.00,0.00,41.4264,23.6931,14.4224,0.00,0.00,0.123764,13.6939,4.60322,3.62944,4.36749,0.00,0.0533871
1204,6.74811,0.00,0.00,38.9199,35.0675,39.1445,0.00,0.00,0.460308,128.583,31.4292,15.0378,6.02032,0.00,0.099583
1205,7.01847,0.117113,0.00,33.0548,20.164,12.1245,0.00,0.552784,0.21663,29.2619,10.5844,8.90691,9.05597,1.9025,0.11811
1206,6.96007,0.00,0.00,113.214,67.4083,41.2041,0.00,0.00,0.356669,59.5917,18.7514,15.9152,12.4853,0.00,0.237003
1207,7.07042,0.00,0.00,30.8577,37.6922,67.2426,0.00,0.00,0.489386,158.605,39.3538,18.9484,7.3069,0.00,0.102424
1208,7.29027,0.00,0.00,33.0357,44.969,54.859,0.00,0.00,0.469946,171.589,42.4466,20.229,8.23268,0.00,0.103929
1209,6.67111,0.00,0.00,49.3131,23.3173,14.8709,0.00,0.00,0.0961484,15.2133,5.16019,4.11895,4.77978,0.00,0.0577391
1210,6.52789,0.00,0.00,32.5935,18.1457,11.0196,0.00,0.00,0.211562,19.0031,6.51433,5.23139,6.02863,0.00,0.0721389
1211,6.78304,0.00,0.00,40.4615,22.4784,13.9246,0.00,0.00,0.207047,23.4145,7.5863,6.5252,5.03451,0.00,0.0906449
1212,7.68051,0.657839,0.00,14.2425,12.4402,7.46822,0.00,0.730615,0.126416,8.63304,3.79435,2.26865,7.08419,2.63023,0.0375898
1213,7.14918,0.00,0.00,21.8683,12.8805,7.9958,0.00,0.00,0.0951352,14.2264,4.52057,3.59985,3.86249,0.00,0.0614606
1214,7.76772,1.21911,0.100468,93.0704,51.768,32.9571,109.1,2.68362,0.377687,74.0246,25.2614,18.2849,29.9322,10.6927,0.328021
1215,7.30426,0.00,0.00,31.0259,18.6022,27.4701,0.00,0.00,0.142445,108.794,29.2353,14.8324,11.5119,0.00,0.0733988
1216,7.32202,0.00,0.00,5.63926,3.61538,2.24618,0.00,0.00,0.0475146,3.94218,2.05351,1.1271,4.48652,0.00,0.0166985
1217,7.91904,1.57988,0.00,21.4851,14.3895,7.47004,0.00,3.50716,0.072561,29.6344,8.55927,6.83923,6.15453,2.72246,0.143002
1218,7.66772,0.00,0.00,34.4746,13.3585,9.2208,0.00,0.00,0.0401943,8.84922,3.35323,2.78271,3.16917,0.00,0.0310085
1219,7.41919,0.00,0.00,15.7463,6.52418,4.37555,0.00,0.00,0.0307535,4.85923,1.76414,1.40406,1.78957,0.00,0.0178033
1220,7.61231,0.823177,0.00,8.89979,4.60674,2.8221,0.00,0.260807,0.061506,7.56113,2.92654,2.21278,3.55188,1.16126,0.0326658
1221,7.8322,0.00,0.00,7.97256,3.72821,2.45169,0.00,0.00,0.0293173,4.05383,1.48284,1.23532,1.32848,0.00,0.0146519
1222,7.77788,0.00,0.00,86.5208,31.8147,22.2907,0.00,0.00,0.0632649,14.7557,5.17963,4.52763,3.68421,0.00,0.0531858
1223,7.70791,0.00,0.00,15.5283,8.84794,5.81023,0.00,0.00,0.0760969,6.81879,3.45884,1.84161,7.68438,0.00,0.0302989
1224,7.6532,0.00,0.00,17.8239,8.87773,5.79067,0.00,0.00,0.0697184,7.68916,5.5665,2.23367,16.09,0.00,0.032583
1225,7.6174,0.00,0.00,12.7469,8.78115,5.60204,0.00,0.00,0.127956,10.966,4.90638,3.11632,8.64334,0.00,0.0479489
1226,7.74149,0.00,0.00,19.4232,8.74747,5.76145,0.00,0.00,0.0497793,9.53768,3.54183,2.99827,3.06854,0.00,0.0399453
1227,7.8261,2.61652,0.197464,81.1274,80.3961,49.2073,47.498,2.5728,0.692631,76.765,23.3898,20.1909,13.4433,7.06736,0.386491
1228,7.96442,2.9166,0.00,7.91802,6.43312,3.5235,0.00,1.15452,0.162026,18.0844,6.54156,5.81557,4.54202,1.25546,0.0756356
1229,7.72137,3.01573,0.7017,55.6561,54.8051,31.4793,23.8238,4.22493,0.924519,194.996,55.7405,48.6248,25.5272,20.3519,1.01537
1230,8.10629,3.5231,1.06062,54.3553,72.0615,41.5376,16.5614,4.22667,1.22536,90.7595,30.178,26.7159,18.4107,10.3407,0.445077
1231,8.14428,2.16527,1.06131,205.201,130.06,74.5023,115.826,6.01468,1.54088,141.63,49.4438,40.9004,42.7372,17.7112,0.684942
1232,8.51217,3.24734,1.32374,168.975,176.877,115.461,144.108,5.38538,1.16956,70.0218,25.6139,19.6583,28.5981,12.5701,0.350825
1233,7.96637,1.64362,0.293382,85.1176,121.505,126.274,46.9232,3.29862,1.41532,187.722,49.9067,26.8499,13.9237,4.03461,0.180397
1234,8.62497,2.58065,1.20603,114.428,124.882,79.5363,94.2176,2.88025,1.0506,40.1332,14.1875,11.5531,13.0679,5.30849,0.207806
1235,9.08579,3.06813,1.81048,126.785,122.659,73.8012,92.8421,3.70579,1.02592,74.1551,29.8558,25.5953,27.2812,8.90506,0.348153
1236,8.17191,0.903661,0.00,1.48701,1.25268,0.696822,0.00,0.0187918,0.0294641,3.76254,1.43983,1.2832,1.07592,0.129478,0.0157913
1237,9.14571,2.94084,1.61275,240.431,250.88,147.335,121.362,10.9451,3.25309,481.107,174.248,153.903,124.638,49.0779,2.35914
1238,8.79282,2.65512,1.43457,100.28,110.649,66.2494,60.4179,3.06742,1.38509,93.8223,36.3072,31.7832,29.4925,8.99608,0.444625
1239,8.50079,1.60343,0.00,0.593484,0.783699,0.439002,0.00,0.0211901,0.0151864,1.15178,0.316673,0.265815,0.162584,0.0614718,0.0058258
1240,7.04602,0.00,0.00,61.3174,69.8417,42.316,0.00,0.00,0.582451,19.9807,8.96096,5.57379,16.2789,0.00,0.0857801
1241,7.26923,0.00,0.00,100.097,110.787,93.9953,0.00,0.00,1.08057,153.579,41.8479,21.2184,21.4555,0.00,0.178232
1242,6.84953,0.00,0.00,54.1649,54.2137,32.4352,0.00,0.00,0.5909,22.3818,8.54972,5.98778,11.9243,0.00,0.0968153
1243,7.57674,1.0692,0.233291,60.8308,58.8195,35.4576,47.7151,2.24714,0.805625,38.3274,16.1388,10.9603,25.1399,9.63882,0.181226
1244,7.1883,0.00,0.00,8.88037,5.24954,3.17129,0.00,0.00,0.108634,8.00576,2.71586,2.07696,2.81848,0.00,0.0353471
1245,7.39191,0.00,0.00,3.05583,2.72272,1.56645,0.00,0.00,0.0561839,4.88334,2.63201,1.44939,5.79834,0.00,0.0203289
1246,7.29045,0.88416,0.00,13.0946,9.09706,13.0806,0.00,0.234613,0.132641,91.7621,23.6415,12.0596,4.88433,0.778913,0.0561378
1247,7.36374,0.00,0.00,45.801,19.5553,13.0817,0.00,0.00,0.0916464,11.2821,3.78091,3.11854,3.1079,0.00,0.0415522
1248,6.83915,0.00,0.00,10.3539,5.87677,3.42651,0.00,0.00,0.0548261,7.1605,2.88727,2.24444,3.44126,0.00,0.0251038
1249,7.19893,0.00,0.00,56.5497,58.9856,35.1318,0.00,0.00,0.543897,30.6365,9.2211,7.80732,5.67346,0.00,0.143427
1250,7.07297,0.00,0.00,1.1185,1.40252,0.775714,0.00,0.00,0.0340077,2.65991,1.03791,0.796688,1.23741,0.00,0.00989807
1251,6.5862,0.00,0.00,41.7999,20.5787,11.709,0.00,0.00,0.0874665,14.8849,9.97963,4.40155,27.2138,0.00,0.0531894
1252,6.65291,0.00,0.00,59.8849,25.512,16.3122,0.00,0.00,0.0673382,18.6839,7.34732,5.17042,10.3608,0.00,0.0688941
1253,6.64943,0.00,0.00,30.519,13.3129,8.3832,0.00,0.00,0.0471376,7.71931,3.40793,2.36992,5.28148,0.00,0.0272241
1254,6.72077,0.00,0.00,120.091,76.0162,47.2772,0.00,0.00,0.37442,29.3639,9.25979,7.84076,6.25179,0.00,0.115857
1255,7.02152,0.00,0.00,12.0653,8.02414,4.84494,0.00,0.00,0.119261,9.28373,2.92143,2.43089,2.1086,0.00,0.0392249
1256,6.73657,0.00,0.00,8.45961,4.35091,2.63025,0.00,0.00,0.035295,4.78604,1.74089,1.47721,1.45984,0.00,0.0167275
1257,6.97698,0.00,0.00,45.6888,35.708,21.5894,0.00,0.00,0.246792,13.5886,4.5766,3.72474,3.96485,0.00,0.0525817
1258,6.47122,0.00,0.00,56.7053,30.6399,18.4106,0.00,0.00,0.16943,79.6586,23.7853,13.0111,18.8364,0.00,0.115142
