taz,airport_productions,lng,lat,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Stud_GQ,Other_NonInst_GQ,Inst_GQ,Total_POP,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighEarn,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,TraumaLevel,ParkCostW,ParkCostO,ParkCostU,ADT,PCTCV,PCTAUTOEE,PCTCVEE,dist_to_airport_miles,employment,workers,high_earners,high_earn_distance,observed_productions,estimated_productions
437,23,-78.80899809011974,35.9914271592953,Internal,808,2312,85227,53,26,6.2,0,13,1,2326,21,61,31,8,5,12,0,0,0,0,0,0,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.48477,126,1225.3600000000001,147.0432,3747.3621320640004,24.75805942400112,19.2422599945478
442,3,-78.83165529694442,35.97460696712512,Internal,443,1093,46250,53,32.4,5.5,0,0,0,1093,29,34,21,0,4,12,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.043457,88,579.2900000000001,69.51480000000001,1810.4057046636003,3.229312098782755,11.511487565871784
444,62,-78.84196936186777,35.949613139285965,Internal,176,463,47888,54,21.9,3.9,0,12,0,475,56,65,67,24,202,82,0,0,0,0,0,0,0,14,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,26.099546,414,250.02,205.0164,5350.834962554401,66.73911670817694,28.28389417026615
445,14,-78.84550794839821,35.935925768936485,Internal,482,882,47888,54,21.9,3.9,0,0,0,882,113,208,236,3,8,39,0,0,0,0,0,0,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.92041,568,476.28000000000003,185.74920000000003,5186.193821172001,15.070123127652856,27.815666478004836
446,9,-78.84919176415382,35.92567896125485,Internal,1,2,47888,54,21.9,3.9,0,0,0,2,112,521,35,0,18,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.939692,686,1.08,0.5508000000000001,15.389182353600003,9.687936296348266,13.80242085975658
447,2,-78.85596680767149,35.94768185840913,Internal,42,95,47888,54,21.9,3.9,0,0,0,95,74,2,15,0,2,58,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.41478,93,51.300000000000004,29.754,785.94536412,2.1528747325218367,7.979558460351637
448,1,-78.8469456579843,35.945528681179546,Internal,41,97,47888,54,21.9,3.9,0,0,0,97,3,5,7,0,9,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.78734,24,52.38,35.6184,954.122191056,1.0764373662609183,7.4845132894618756
449,10,-78.8492407893671,35.95943137006801,Internal,88,231,47888,54,21.9,3.9,0,0,0,231,14,23,63,17,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.180967,119,124.74000000000001,17.463600000000003,439.75033530120004,10.764373662609184,7.315893163150333
450,6,-78.86391248443874,35.94405396026715,Internal,675,1268,47888,54,21.9,3.9,0,0,0,1268,8,22,13,0,0,56,0,0,0,0,0,0,25,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.715782,43,684.72,383.44320000000005,9860.541740582401,6.45862419756551,39.424375542371024
451,107,-78.82972496010143,35.93266814826797,Internal,609,1510,71058,54,31.5,11.6,0,0,6,1516,163,252,187,10,18,53,0,0,0,0,0,0,4,18,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,29.157072,630,815.4000000000001,432.1620000000001,12600.578549664002,115.17879818991827,48.106219574233315
452,67,-78.82000703738805,35.9343848437775,Internal,535,1214,71058,54,31.5,11.6,0,0,0,1214,211,49,98,6,140,60,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.788107,504,655.5600000000001,393.336,10930.062854952,72.12130353948153,44.634701912194316
453,78,-78.81191721756004,35.95011366839256,Internal,1468,3369,102321,55,27.9,5.8,0,0,0,3369,131,137,86,6,90,39,0,0,0,0,0,0,21,83,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,28.488853,450,1852.95,722.6505000000001,20587.4838648765,83.96211456835164,70.49723669665634
454,35,-78.79187316042203,35.968322545367556,Internal,532,1440,102321,55,27.9,5.8,0,0,0,1440,34,52,35,14,99,17,0,0,0,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.762123,234,792.0000000000001,134.64000000000004,3737.892240720001,37.675307819132144,18.802296242483656
455,39,-78.83876593082213,35.96089224386166,Internal,254,596,102321,55,27.9,5.8,0,0,0,596,235,30,84,0,28,46,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.709518,377,327.8,150.788,3876.6868001840003,41.98105728417582,23.055369417310956
456,87,-78.8235710722905,35.9633028039437,Internal,794,2000,102321,55,27.9,5.8,0,0,0,2000,67,29,29,0,9,39,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.600191,134,1100,429,11411.481939,93.65005086469989,43.81145425500486
457,19,-78.81536945687799,35.97415032848476,Internal,692,1841,92813,55,12.1,18.2,0,0,0,1841,39,115,37,39,0,27,0,0,0,0,0,0,3,51,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,27.068396,230,1012.5500000000001,273.3885,7400.188179846001,20.45230995895745,31.078885043406284
458,4,-78.80131816391876,35.973187862023956,Internal,122,286,92813,55,12.1,18.2,0,0,0,286,20,11,7,2,23,56,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.763687,63,157.3,88.08800000000001,2357.559660456,4.305749465043673,12.651620786013241
459,75,-78.79224371326417,35.932546807143325,Internal,741,1772,77917,50,3.5,49.2,0,0,0,1772,221,17,59,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.992144,297,886,549.32,17573.92454208,80.73280246956888,48.64017184700229
460,37,-78.76921745368844,35.92719874936992,Internal,177,401,77917,50,3.5,49.2,0,0,0,401,0,15,15,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.638725,30,200.5,90.22500000000001,2854.6039631250005,39.82818255165398,11.166042831144205
461,2,-78.78226219647786,35.947796732822546,Internal,40,89,77917,50,3.5,49.2,0,0,0,89,0,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.061319,3,44.5,20.025000000000002,601.9779129750001,2.1528747325218367,5.637415506080443
462,0,-78.76808793520873,35.95207927952589,Internal,45,122,77917,50,3.5,49.2,0,0,0,122,0,3,0,0,0,45,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.635071,3,61,27.45,813.48269895,0,6.254911737696063
463,34,-78.76545531024476,35.97228642537463,Internal,84,214,77917,50,3.5,49.2,0,0,0,214,5,9,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.260483,17,107,48.15,1360.74225645,36.598870452871225,8.291305321758685
464,1,-78.75294022534975,35.950803048361514,Internal,35,84,85430,50,19.2,11.1,0,0,0,84,5,6,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.292776,11,42,18.900000000000002,572.5334664000001,1.0764373662609183,5.650313614848742
465,80,-78.75562118922524,35.927743162836684,Internal,484,1109,85430,50,19.2,11.1,0,0,0,1109,54,14,25,0,6,29,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.206486,99,554.5,160.80499999999998,5178.963981229999,86.11498930087348,17.155749240873416
466,6,-78.73652247327088,35.94763420250035,Internal,121,255,85430,50,19.2,11.1,0,0,0,255,0,24,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.649002,24,127.5,57.375,1815.86148975,6.45862419756551,8.63102334536333
467,3,-78.74945895602355,35.9979835962436,Internal,130,326,85430,50,19.2,11.1,0,0,0,326,11,139,25,0,2,33,0,0,0,0,0,0,0,4,0,0,0,0,783,0,0,0,0,0,0,0,0,0,0,30.665838,177,163,53.79,1649.51542602,3.229312098782755,10.681115926163592
468,0,-78.74352968208555,35.97122887170998,Internal,14,32,85430,50,19.2,11.1,0,0,0,32,0,0,0,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.539309,3,16,7.2,227.0830248,0,4.597041062182893
469,2,-78.71615920272798,35.99124479705451,Internal,13,25,85430,50,19.2,11.1,0,0,0,25,14,9,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.748446,23,12.5,5.625,178.58500875000001,2.1528747325218367,4.759971644425348
470,18,-78.72710380499139,35.96837716973798,Internal,139,361,85430,50,19.2,11.1,0,0,0,361,2,40,22,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.624811,67,180.5,110.105,3482.049815155,19.37587259269653,13.177168194569255
471,0,-78.71281085209672,35.980382246186004,Internal,6,14,85430,50,19.2,11.1,0,0,0,14,0,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.790274,3,7,3.15,100.1393631,0,4.291937894795387
476,0,-78.95622846295734,35.920799249057865,Internal,0,0,84760,57,22.6,13.4,0,0,0,0,39,30,61,47,321,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.411015,498,0,0,0,0,11.086546771234921
490,0,-78.90084259074641,35.957836037022574,Internal,467,1119,32419,34,20.7,31.4,0,0,0,1119,4,303,47,33,12,9,0,0,0,0,0,0,4,33,0,0,0,0,1679,0,0,0,0,0,0,0,0,0,0,23.324844,399,380.46000000000004,34.2414,798.6753133415999,0,13.01264224989444
493,5,-78.885439284977707,35.9488418180477,Internal,113,256,45809,51,25.4,7.4,0,3,0,259,122,163,102,0,54,24,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.883085,441,130.56,31.3344,748.362138624,5.382186831304592,13.27819522283627
495,28,-78.90217530662939,35.929564363181626,Internal,1205,3002,63667,50,31.3,10.3,0,0,0,3002,284,192,51,2,6,42,0,0,0,0,0,69,11,87,0,0,0,0,785,0,0,0,0,0,0,0,0,0,0,25.295328,535,1501,630.42,15946.68067776,30.140246255305712,69.54936873898575
496,10,-78.89495643591684,35.92205982220138,Internal,419,1015,85966,50,24.5,4,0,5,0,1020,35,23,31,0,36,31,0,0,0,0,0,31,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.328188,125,507.5,157.325,3984.7571771,10.764373662609184,20.235133153300488
500,4,-78.91444656996279,35.929895181590396,Internal,195,499,109194,50,23.3,13.6,0,5,0,504,6,11,16,0,0,37,0,0,0,0,0,6,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.80567,33,249.5,92.315,2197.62042605,4.305749465043673,13.345144055823981
501,121,-78.94105678262001,35.91775579464939,Internal,1309,2685,87569,63,11.7,11.9,0,0,125,2810,57,175,989,140,427,38,0,0,0,0,0,131,24,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.812416,1788,1691.55,642.789,14020.781068224,130.24892131757113,94.60882128974444
502,0,-78.9368149676786,35.926919116753524,Internal,1490,2745,50238,60,8.3,27.1,0,0,0,2745,52,70,33,0,0,42,0,0,0,0,0,206,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.652323,155,1647,691.74,14977.77791202,0,76.69242166935891
511,68,-78.96414452148215,35.89402210129074,Internal,57,169,123160,58,28.5,8.6,0,0,0,169,0,6,8,41,92,11,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.485918,147,98.02,10.7822,231.6654650596,73.19774090574245,7.206438504979506
513,6,-78.96574659046861,35.910831065834785,Internal,218,341,62909,54,2.7,20.1,0,0,0,341,34,22,238,10,40,73,0,0,0,0,0,69,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.281538,344,184.14000000000001,134.4222,2726.2889573436,6.45862419756551,23.099972887674877
514,31,-78.95541766349247,35.91184853231331,Internal,298,456,62574,57,15.3,6.7,0,0,0,456,8,54,396,33,286,13,0,0,0,0,0,12,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.552444,777,259.91999999999996,33.78959999999999,694.4588617823999,33.36955835408847,18.59216969711472
515,27,-78.95451070729638,35.903828993399365,Internal,0,0,62574,57,15.3,6.7,0,0,0,0,15,8,161,44,177,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.204996,405,0,0,0,29.063808889044797,9.766123068298183
517,81,-78.95478003249816,35.89875282089382,Internal,658,1203,62574,57,15.3,6.7,0,0,0,1203,46,64,32,9,70,33,0,0,0,0,0,187,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.186535,221,685.7099999999999,226.28429999999997,4794.180241900499,87.19142666713438,30.496673142237572
518,48,-78.94334707202675,35.909602978907984,Internal,313,579,62574,57,15.3,6.7,0,0,0,579,33,54,457,39,143,35,0,0,0,0,0,75,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.439243,726,330.03,115.51049999999998,2476.4576785514996,51.66899358052408,26.15957040052171
519,94,-78.94230914516027,35.905067215361704,Internal,0,0,62574,57,15.3,6.7,0,0,0,0,24,22,439,8,3034,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.882675,3527,0,0,0,101.18511242852632,54.09260479484111
520,10,-78.94631869887243,35.89887966120881,Internal,132,298,62574,57,15.3,6.7,0,0,0,298,0,8,234,0,0,34,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.810072,242,169.85999999999999,57.7524,1259.5840021728002,10.764373662609184,13.310804330417778
521,64,-78.92625292512376,35.91370729340508,Internal,1282,2295,54110,56,25,11.2,0,0,0,2295,13,132,361,11,32,27,0,0,0,0,0,112,13,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.803123,549,1285.2,347.004,7912.774893492,68.89199144069877,46.07024220404101
522,21,-78.91997820770473,35.92065501307903,Internal,1018,2243,73065,56,17.2,17.4,0,6,0,2249,78,19,77,4,2,27,0,0,0,0,0,87,18,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.576481,180,1256.0800000000002,339.14160000000004,7995.765488709601,22.605184691479284,39.33645560598388
523,11,-78.92142156514748,35.90810074575207,Internal,156,444,90284,57,37.7,11.7,0,0,0,444,6,11,11,0,0,16,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.828829,28,253.07999999999998,40.492799999999995,924.4032069311999,11.840811028870101,8.40842745066567
524,22,-78.93355765993067,35.90973889577082,Internal,0,0,90284,57,37.7,11.7,0,0,0,0,0,0,14,0,43,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.072742,57,0,0,0,23.681622057740203,4.8251827605349105
525,10,-78.9285817143777,35.906036213009195,Internal,302,867,90284,57,37.7,11.7,0,8,0,875,32,84,24,0,8,50,0,0,0,0,0,31,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.918121,148,494.18999999999994,247.09499999999997,5662.9531084949995,10.764373662609184,30.434983472139436
526,0,-78.92086704182302,35.905240984392954,Internal,63,100,90284,57,37.7,11.7,0,0,0,100,3,18,10,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.782221,31,56.99999999999999,5.699999999999999,129.85865969999998,0,5.0191175480589765
527,2,-78.92963687634618,35.87132692119591,Internal,114,269,149261,58,22.1,9.2,0,0,0,269,0,0,0,0,0,41,0,0,0,0,0,44,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.841003,0,156.01999999999998,63.96819999999999,1525.0660481045998,2.1528747325218367,10.149590714644201
528,46,-78.92386117968171,35.88582588917264,Internal,1350,3733,149261,58,22.1,9.2,0,0,0,3733,0,88,86,0,0,55,0,0,0,0,0,143,13,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.360743,174,2165.14,1190.827,29009.430504461,49.51611884800224,118.97548541358218
529,39,-78.9472730715447,35.88636702890413,Internal,901,2414,123160,58,28.5,8.6,0,13,11,2438,16,96,57,30,3,28,0,0,0,0,0,162,6,22,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,22.313284,202,1400.12,392.0336,8747.5570543424,41.98105728417582,46.115277243109524
530,1,-78.95711125769529,35.8737262668923,Internal,21,49,123160,58,28.5,8.6,0,0,0,49,1,8,1,0,0,41,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.06576,10,28.419999999999998,11.652199999999999,268.766848672,1.0764373662609183,5.299906976677517
531,88,-78.93546622209983,35.90210519922949,Internal,251,483,62574,57,15.3,6.7,0,0,0,483,1,22,478,70,728,13,0,0,0,0,0,12,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.444475,1299,275.31,35.7903,803.2944935925001,94.72648823096081,26.027953839787344
532,35,-78.93479007898867,35.88726389164545,Internal,147,388,149261,58,22.1,9.2,0,0,0,388,0,30,33,0,0,41,0,0,0,0,0,50,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.318068,63,225.04,92.26639999999999,2243.7405893152,37.675307819132144,13.636920478360492
533,18,-78.91436773047906,35.89780678267,Internal,884,2150,68750,54,19.5,14.9,0,0,0,2150,50,111,61,68,15,37,0,0,0,0,0,106,10,29,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,23.657503,305,1161,429.57,10162.553563709998,19.37587259269653,49.75228550575769
534,8,-78.90705092887991,35.89044519430328,Internal,387,994,82303,54,15.8,17.1,0,0,0,994,8,106,152,3,39,34,0,0,0,0,0,25,0,4,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,24.186129,308,536.76,182.4984,4413.9298446936,8.611498930087347,25.71554820703887
535,2,-78.89720643046186,35.88579883624658,Internal,0,0,55727,56,28.3,7.9,0,0,0,0,9,18,52,17,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.684408,109,0,0,0,2.1528747325218367,5.563484185832871
536,40,-78.90651254446772,35.87952840367949,Internal,511,1353,83583,54,22.8,11.5,0,0,0,1353,30,86,6,0,3,37,0,0,0,0,0,44,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.901567,125,730.62,270.3294,7001.9550661698,43.05749465043674,30.18582477825421
537,25,-78.9079662471219,35.90570532902011,Internal,959,1635,42163,56,8.9,9.8,0,0,0,1635,10,97,54,8,78,44,0,0,0,0,0,193,10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.419807,247,915.6000000000001,402.8640000000001,9434.997127248002,26.91093415652296,46.6169258439129
538,46,-78.8917894551439,35.903908829524276,Internal,1,2,55727,56,28.3,7.9,0,0,0,2,59,242,223,47,268,41,0,0,0,0,0,44,0,0,0,0,0,0,673,0,0,0,0,0,0,0,0,0,0,24.63201,839,1.12,0.4592,11.311018992000001,49.51611884800224,15.97113655942584
539,32,-78.9105259729621,35.914989574166526,Internal,1314,2875,55727,56,28.3,7.9,0,2,0,2877,5,61,118,0,0,80,0,0,0,0,0,168,46,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.294527,184,1610.0000000000002,1288.0000000000002,31291.350776000003,34.44599572034939,128.5303390426395
540,132,-78.89881216557075,35.91185297940245,Internal,467,884,55727,56,28.3,7.9,0,0,0,884,688,2085,1076,187,194,76,0,0,0,0,0,12,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.028248,4230,495.04,376.23040000000003,9416.387756339202,142.08973234644122,98.92582191545912
541,41,-78.88992048901764,35.91556588303661,Internal,22,50,76667,56,6.9,17.9,0,0,0,50,293,79,354,83,105,55,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.617281,914,28.000000000000004,15.400000000000004,379.10612740000005,44.13393201669765,18.436867054933934
542,13,-78.88496441609095,35.92041911046829,Internal,26,61,76667,56,6.9,17.9,0,0,0,61,658,38,129,0,82,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.139767,907,34.160000000000004,23.5704,592.5543640968,13.993685761391939,19.069805700565425
543,6,-78.87938824363991,35.934001608314865,Internal,16,42,76667,56,6.9,17.9,0,0,0,42,59,141,26,20,18,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.121832,264,23.520000000000003,22.108800000000002,577.5223593216001,6.45862419756551,9.746001905537806
544,0,-78.883394920566,35.93841092181164,Internal,111,293,76667,56,6.9,17.9,0,0,0,293,0,16,6,8,0,38,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.582657,30,164.08,62.35040000000001,1532.7384970128003,0,10.29374067054705
546,14,-78.87557919764616,35.94868817883395,Internal,444,1067,76667,56,6.9,17.9,0,0,0,1067,7,43,17,7,0,34,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.626949,74,597.5200000000001,203.15680000000006,5003.132152603202,15.070123127652856,24.109216361458383
548,11,-78.8682434269378,35.954519110619174,Internal,207,626,76667,56,6.9,17.9,0,0,0,626,47,3,14,0,0,67,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.250628,64,350.56000000000006,234.87520000000006,5695.871101625601,11.840811028870101,27.182437061669873
551,70,-78.89754253524012,35.905133863630745,Internal,0,0,55727,56,28.3,7.9,0,0,0,0,0,0,106,73,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.570313,221,0,0,0,75.35061563826429,7.153671871090016
552,0,-78.9005514330816,35.87349856056798,Internal,1,4,55727,56,28.3,7.9,0,0,0,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.18926,14,2.24,0,0,0,4.214664274230827
553,8,-78.88925134032745,35.88184199299566,Internal,300,639,55727,56,28.3,7.9,0,0,0,639,19,75,40,0,3,94,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.37661,137,357.84000000000003,336.3696,8872.289755056,8.611498930087347,35.87812918733928
554,2,-78.87911738292158,35.87205571007441,Internal,1,1,58190,50,22,12,0,0,0,1,183,265,0,3,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.83696,451,0.5,0.47,13.0833712,2.1528747325218367,10.459158110923749
555,2,-78.89386199157703,35.887087648710086,Internal,84,103,55727,56,28.3,7.9,0,0,0,103,0,2,19,0,21,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.640478,42,57.68000000000001,19.611200000000004,502.84054215360015,2.1528747325218367,6.395998224216342
556,39,-78.89546267056667,35.89647975941721,Internal,3,5,55727,56,28.3,7.9,0,0,0,5,11,45,156,45,310,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.907576,567,2.8000000000000003,0.504,12.553418304,41.98105728417582,12.113070399885583
557,9,-78.88984195886178,35.88963637540662,Internal,1,3,55727,56,28.3,7.9,0,0,0,3,123,306,342,7,20,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.692575,798,1.6800000000000002,1.1256000000000002,28.919562420000005,9.687936296348266,15.448199279647433
558,81,-78.89881579429816,35.89562746376315,Internal,14,32,55727,56,28.3,7.9,0,0,0,32,29,51,425,94,382,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.048618,981,17.92,5.913600000000001,148.1275074048,87.19142666713438,18.49170512466807
559,4,-78.88274550691756,35.901774627300426,Internal,4,7,58190,50,22,12,0,0,0,7,6,204,41,38,0,59,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.429106,289,3.5,2.065,52.51110389,4.305749465043673,8.308165959247845
560,40,-78.89203715727794,35.89619194859659,Internal,0,0,55727,56,28.3,7.9,0,0,0,0,146,497,147,5,47,61,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,0,0,0,0,25.398115,842,0,0,0,43.05749465043674,15.97069466166758
561,20,-78.86815388260867,35.89605936630519,Internal,0,0,58190,50,22,12,0,0,0,0,15,135,149,17,18,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.356682,334,0,0,0,21.52874732521837,8.758057660679814
562,12,-78.88349604068205,35.89545823495604,Internal,231,465,58190,50,22,12,0,0,0,465,167,149,194,41,40,73,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.557941,591,232.5,169.725,4337.821536224999,12.91724839513102,27.883115915258003
563,40,-78.87325908473892,35.91056391993208,Internal,0,0,58190,50,22,12,0,0,0,0,75,1310,38,34,38,83,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.825796,1495,0,0,0,43.05749465043674,25.242056790890043
564,25,-78.86498561597682,35.902257202996246,Internal,0,0,58190,50,22,12,0,0,0,0,21,2598,136,0,5,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.973089,2760,0,0,0,26.91093415652296,43.20265877169619
565,16,-78.8547313988522,35.89738794038202,Internal,0,0,58190,50,22,12,0,0,0,0,17,630,165,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.931259,812,0,0,0,17.222997860174694,15.54475153168799
566,26,-78.8815669710492,35.91195457156817,Internal,0,0,76667,56,6.9,17.9,0,0,0,0,270,624,45,0,7,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.700335,946,0,0,0,27.987371522783878,17.4472975122635
567,3,-78.85523170556904,35.93207990905075,Internal,2,3,58190,50,22,12,0,0,0,3,3,662,63,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,27.790804,728,1.5,1.35,37.5175854,3.229312098782755,14.466951722878163
568,43,-78.85746361904484,35.913620814641014,Internal,0,0,58190,50,22,12,0,0,0,0,58,8721,14,4,74,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.242985,8871,0,0,0,46.28680674921949,129.96727434853918
569,5,-78.86672089026813,35.919787582550605,Internal,0,0,58190,50,22,12,0,0,0,0,30,291,42,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.852915,363,0,0,0,5.382186831304592,9.169802686326754
570,78,-78.87699518747905,35.88215937691065,Internal,0,0,58190,50,22,12,0,0,0,0,0,3030,34,107,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.942568,3171,0,0,0,83.96211456835164,49.03807965241661
